part_id,hh_id,cont_id,part_age,age,part_gender,cnt_gender,cnt_home,cnt_work,cnt_school,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi,cnt_otherplace_family,cnt_otherplace_grandparents,cnt_hh_member,cnt_occupation,cnt_household_id
737602,BE10737602,73760201,20,19,F,F,0,0,1,0,0,0,2,2,4,false,false,N,5,73760273760201
737602,BE10737602,73760202,20,19,F,F,0,0,1,0,0,0,2,2,4,false,false,N,5,73760273760202
737602,BE10737602,73760203,20,19,F,F,0,0,1,0,0,0,2,2,4,false,false,N,5,73760273760203
737602,BE10737602,73760204,20,20,F,M,0,0,1,0,0,0,2,2,4,false,false,N,1,73760273760204
737602,BE10737602,73760205,20,19,F,M,0,0,1,0,0,0,2,2,4,false,false,N,5,73760273760205
737602,BE10737602,73760206,20,35,F,F,0,0,0,0,0,1,5,1,3,false,false,N,1,73760273760206
737602,BE10737602,73760207,20,35,F,F,0,0,0,0,0,1,5,1,3,false,false,N,1,73760273760207
737602,BE10737602,73760208,20,35,F,F,0,0,0,0,0,1,5,2,3,false,false,N,6,73760273760208
737602,BE10737602,73760209,20,19,F,F,0,0,0,0,0,1,1,1,3,false,false,N,5,73760273760209
737602,BE10737602,73760210,20,22,F,M,0,0,0,0,0,1,5,2,2,false,false,N,1,73760273760210
737602,BE10737602,73760211,20,21,F,F,0,0,1,0,0,0,1,2,4,false,false,N,1,73760273760211
737602,BE10737602,73760212,20,21,F,F,0,0,1,0,0,0,1,2,4,false,false,N,1,73760273760212
737602,BE10737602,73760213,20,21,F,F,0,0,1,0,0,0,1,2,4,false,false,N,6,73760273760213
737602,BE10737602,73760214,20,55,F,F,0,0,0,0,1,0,5,2,1,false,false,N,1,73760273760214
737602,BE10737602,73760215,20,20,F,F,0,0,1,0,0,0,2,2,4,false,false,N,6,73760273760215
737602,BE10737602,73760216,20,20,F,F,0,0,1,0,0,0,2,2,3,false,false,N,1,73760273760216
737602,BE10737602,73760217,20,20,F,F,0,0,1,0,0,0,2,2,3,false,false,N,6,73760273760217
737602,BE10737602,73760218,20,8,F,F,0,0,0,0,1,0,3,1,3,false,false,N,5,73760273760218
737602,BE10737602,73760219,20,11,F,F,0,0,0,0,1,0,3,1,3,false,false,N,5,73760273760219
737602,BE10737602,73760220,20,35,F,F,0,0,0,0,1,0,3,2,3,false,false,N,1,73760273760220
737602,BE10737602,73760221,20,35,F,M,0,0,0,0,1,0,3,2,3,false,false,N,1,73760273760221
737602,BE10737602,73760222,20,21,F,F,0,0,0,0,1,0,3,2,4,false,false,N,1,73760273760222
737602,BE10737602,73760223,20,20,F,F,0,0,0,0,1,0,1,2,4,false,false,N,1,73760273760223
737602,BE10737602,73760224,20,20,F,F,0,0,0,0,1,0,1,2,4,false,false,N,1,73760273760224
737602,BE10737602,73760225,20,21,F,F,0,0,0,0,1,0,1,1,4,false,false,N,1,73760273760225
737602,BE10737602,73760226,20,22,F,M,0,0,0,0,0,1,1,1,5,false,false,N,1,73760273760226
737602,BE10737602,73760227,20,22,F,M,0,0,0,0,1,0,1,1,1,false,false,N,1,73760273760227
737602,BE10737602,73760228,20,22,F,M,0,0,0,0,1,0,3,1,4,false,false,N,6,73760273760228
737602,BE10737602,73760229,20,22,F,M,0,0,0,0,1,0,3,1,4,false,false,N,1,73760273760229
739384,BE10739384,73938401,43,9,M,M,1,0,0,0,0,0,2,1,4,false,false,N,5,73938473938401
739384,BE10739384,73938402,43,7,M,M,1,0,0,0,0,0,3,1,4,false,false,N,5,73938473938402
739384,BE10739384,73938403,43,6,M,M,1,0,0,0,0,0,3,1,4,false,false,N,5,73938473938403
739384,BE10739384,73938404,43,39,M,F,0,0,0,0,0,0,1,1,5,false,false,Y,1,BE10739384
739384,BE10739384,73938405,43,66,M,F,0,0,0,0,0,1,3,1,3,false,false,N,6,73938473938405
739384,BE10739384,73938406,43,64,M,M,0,0,0,0,0,1,3,1,3,false,false,N,6,73938473938406
739384,BE10739384,73938407,43,37,M,F,0,0,0,0,0,1,5,2,1,false,false,N,1,73938473938407
739384,BE10739384,73938408,43,53,M,F,0,1,0,0,0,0,2,2,3,false,false,N,1,73938473938408
739384,BE10739384,73938412,43,60,M,F,0,1,0,0,0,0,1,1,3,false,false,N,6,73938473938412
739384,BE10739384,73938413,43,20,M,F,0,1,0,0,0,0,2,2,3,false,false,N,1,73938473938413
739384,BE10739384,73938415,43,63,M,M,0,1,0,0,0,0,1,2,3,false,false,N,6,73938473938415
739384,BE10739384,73938416,43,16,M,F,0,1,0,0,0,0,1,2,2,false,false,N,5,73938473938416
739384,BE10739384,73938417,43,30,M,F,0,1,0,0,0,0,3,1,2,false,false,N,6,73938473938417
739384,BE10739384,73938419,43,37,M,F,0,1,0,0,0,0,2,2,5,false,false,N,6,73938473938419
739384,BE10739384,73938420,43,47,M,M,0,1,0,0,0,0,3,1,4,false,false,N,6,73938473938420
739384,BE10739384,73938424,43,42,M,M,0,1,0,0,0,0,1,1,2,false,false,N,1,73938473938424
739384,BE10739384,73938426,43,47,M,F,0,1,0,0,0,0,1,2,3,false,false,N,1,73938473938426
739384,BE10739384,73938427,43,48,M,M,0,1,0,0,0,0,3,1,4,false,false,N,1,73938473938427
739384,BE10739384,73938428,43,49,M,M,0,1,0,0,0,0,1,2,4,false,false,N,1,73938473938428
739384,BE10739384,73938429,43,16,M,M,0,1,0,0,0,0,2,2,4,false,false,N,5,73938473938429
739384,BE10739384,73938430,43,16,M,F,0,1,0,0,0,0,1,1,4,false,false,N,5,73938473938430
739663,BE10739663,73966301,46,62,F,M,0,1,0,0,0,0,1,1,2,false,false,N,6,73966373966301
739663,BE10739663,73966302,46,36,F,M,0,1,0,0,0,0,1,1,3,false,false,N,1,73966373966302
739663,BE10739663,73966303,46,42,F,M,0,1,0,0,0,0,1,1,2,false,false,N,1,73966373966303
739663,BE10739663,73966304,46,51,F,M,0,1,0,0,0,0,1,1,2,false,false,N,1,73966373966304
739663,BE10739663,73966305,46,56,F,M,0,1,0,0,0,0,1,1,1,false,false,N,6,73966373966305
739663,BE10739663,73966306,46,46,F,F,0,1,0,0,0,0,1,1,2,false,false,N,1,73966373966306
739663,BE10739663,73966307,46,47,F,F,0,1,0,0,0,0,1,1,2,false,false,N,1,73966373966307
739663,BE10739663,73966308,46,49,F,M,0,1,0,0,0,0,2,,2,false,false,N,1,73966373966308
739663,BE10739663,73966309,46,16,F,M,0,1,0,0,0,0,2,2,1,false,false,N,5,73966373966309
739663,BE10739663,73966310,46,17,F,M,0,1,0,0,0,0,2,2,1,false,false,N,5,73966373966310
739663,BE10739663,73966311,46,17,F,M,0,1,0,0,0,0,3,2,1,false,false,N,5,73966373966311
739663,BE10739663,73966312,46,56,F,M,0,1,0,0,0,0,1,2,3,false,false,N,1,73966373966312
739663,BE10739663,73966313,46,15,F,M,0,1,0,0,0,0,2,2,2,false,false,N,5,73966373966313
739663,BE10739663,73966314,46,27,F,F,0,1,0,0,0,0,1,2,3,false,false,N,1,73966373966314
739663,BE10739663,73966315,46,35,F,F,0,1,0,0,0,0,1,2,3,false,false,N,1,73966373966315
739663,BE10739663,73966316,46,18,F,M,0,1,0,0,0,0,2,2,1,false,false,N,5,73966373966316
739663,BE10739663,73966317,46,15,F,M,0,1,0,0,0,0,2,2,2,false,false,N,5,73966373966317
739663,BE10739663,73966318,46,15,F,M,0,1,0,0,0,0,2,2,2,false,false,N,5,73966373966318
739663,BE10739663,73966319,46,15,F,M,0,1,0,0,0,0,2,2,2,false,false,N,5,73966373966319
739663,BE10739663,73966320,46,14,F,M,0,1,0,0,0,0,2,2,2,false,false,N,5,73966373966320
739663,BE10739663,73966321,46,15,F,M,0,1,0,0,0,0,2,2,2,false,false,N,5,73966373966321
739663,BE10739663,73966322,46,14,F,M,0,1,0,0,0,0,2,2,2,false,false,N,5,73966373966322
739663,BE10739663,73966323,46,13,F,M,0,1,0,0,0,0,2,2,2,false,false,N,5,73966373966323
739663,BE10739663,73966324,46,50,F,M,1,0,0,0,0,0,3,1,5,false,false,N,6,73966373966324
739663,BE10739663,73966325,46,35,F,F,0,0,0,0,0,1,5,2,2,false,false,N,1,73966373966325
740381,BE10740381,74038101,73,45,M,M,0,0,0,1,0,1,2,1,3,true,false,N,1,BE10740381
740381,BE10740381,74038102,73,42,M,F,0,0,0,1,0,1,3,1,3,true,false,N,1,BE10740381
740381,BE10740381,74038103,73,17,M,M,0,0,0,0,0,1,3,1,1,true,false,N,5,BE10740381
740381,BE10740381,74038104,73,73,M,F,1,0,0,0,0,0,1,1,5,false,false,Y,2,BE10740381
740381,BE10740381,74038105,73,27,M,F,0,0,0,0,0,1,3,2,1,false,false,N,1,74038174038105
746979,BE10746979,74697901,78,73,M,F,1,0,0,0,0,0,1,1,5,false,false,Y,2,BE10746979
746979,BE10746979,74697902,78,60,M,F,0,0,0,0,0,1,5,1,2,false,false,N,6,74697974697902
746979,BE10746979,74697903,78,55,M,F,0,0,0,1,0,0,2,2,2,false,false,N,1,74697974697903
746979,BE10746979,74697904,78,20,M,M,0,0,0,0,0,1,3,2,1,false,false,N,1,74697974697904
747173,BE10747173,74717301,6,9,M,F,1,0,1,1,0,1,1,1,5,false,false,Y,5,BE10747173
747173,BE10747173,74717302,6,51,M,F,1,0,0,1,0,1,1,1,5,false,false,Y,1,BE10747173
747173,BE10747173,74717303,6,51,M,M,1,0,0,1,0,0,1,1,4,false,false,Y,1,BE10747173
747173,BE10747173,74717304,6,32,M,F,0,0,1,0,0,0,2,2,2,false,false,N,1,74717374717304
747173,BE10747173,74717305,6,4,M,F,0,0,1,0,0,0,3,2,2,false,false,N,5,74717374717305
747173,BE10747173,74717306,6,4,M,F,0,0,1,0,0,0,3,2,2,false,false,N,5,74717374717306
747173,BE10747173,74717307,6,4,M,M,0,0,1,0,0,0,3,2,2,false,false,N,5,74717374717307
747173,BE10747173,74717308,6,4,M,M,0,0,1,0,0,0,3,2,2,false,false,N,5,74717374717308
747173,BE10747173,74717309,6,7,M,F,0,0,1,0,0,0,1,,4,false,false,N,5,74717374717309
747173,BE10747173,74717310,6,7,M,F,0,0,1,1,0,1,1,1,5,false,false,N,5,74717374717310
747173,BE10747173,74717311,6,7,M,M,0,0,1,1,0,0,1,2,4,false,false,N,5,74717374717311
747173,BE10747173,74717312,6,7,M,F,0,0,1,0,0,0,1,2,4,false,false,N,5,74717374717312
747173,BE10747173,74717313,6,6,M,F,0,0,1,0,0,0,1,2,4,false,false,N,5,74717374717313
747173,BE10747173,74717314,6,7,M,F,0,0,1,0,0,0,1,2,4,false,false,N,5,74717374717314
747173,BE10747173,74717315,6,7,M,M,0,0,1,0,0,0,1,1,4,false,false,N,5,74717374717315
747173,BE10747173,74717316,6,7,M,M,0,0,1,0,0,0,1,2,4,false,false,N,5,74717374717316
747173,BE10747173,74717317,6,7,M,F,0,0,1,0,0,0,1,2,4,false,false,N,5,74717374717317
747173,BE10747173,74717318,6,7,M,F,0,0,1,0,0,0,1,2,4,false,false,N,5,74717374717318
747173,BE10747173,74717319,6,7,M,F,0,0,1,0,0,0,1,2,4,false,false,N,5,74717374717319
747173,BE10747173,74717320,6,7,M,F,0,0,1,0,0,0,1,2,4,false,false,N,5,74717374717320
747173,BE10747173,74717321,6,7,M,F,0,0,1,0,0,0,1,2,4,false,false,N,5,74717374717321
747173,BE10747173,74717322,6,7,M,F,0,0,1,0,0,1,1,2,5,false,false,N,5,74717374717322
747173,BE10747173,74717323,6,7,M,F,0,0,1,0,0,1,1,2,5,false,false,N,5,74717374717323
747173,BE10747173,74717324,6,30,M,M,0,0,1,0,0,0,1,2,4,false,false,N,1,74717374717324
747173,BE10747173,74717325,6,6,M,M,0,0,1,0,0,0,1,1,3,false,false,N,5,74717374717325
747173,BE10747173,74717326,6,6,M,M,0,0,1,0,0,0,1,1,3,false,false,N,5,74717374717326
747173,BE10747173,74717327,6,22,M,M,0,0,0,0,0,1,5,2,2,false,false,N,1,74717374717327
747173,BE10747173,74717328,6,32,M,M,0,0,0,0,0,1,5,2,2,false,false,N,1,74717374717328
747173,BE10747173,74717329,6,32,M,F,0,0,0,0,0,1,5,2,2,false,false,N,1,74717374717329
747173,BE10747173,74717330,6,72,M,F,0,0,0,0,0,1,5,2,2,false,false,N,2,74717374717330
747173,BE10747173,74717331,6,11,M,F,0,0,0,1,0,1,2,2,3,false,false,N,5,74717374717331
747173,BE10747173,74717332,6,9,M,M,0,0,0,0,0,1,2,2,2,false,false,N,5,74717374717332
747173,BE10747173,74717333,6,3,M,F,0,0,0,0,0,1,3,2,2,false,false,N,5,74717374717333
747173,BE10747173,74717334,6,32,M,M,0,0,0,0,0,1,3,2,2,false,false,N,6,74717374717334
747173,BE10747173,74717335,6,37,M,F,0,0,0,0,0,1,4,2,2,false,false,N,1,74717374717335
747173,BE10747173,74717336,6,37,M,F,0,0,0,0,0,1,5,2,2,false,false,N,1,74717374717336
747173,BE10747173,74717337,6,6,M,F,0,0,0,0,0,1,5,2,2,false,false,N,5,74717374717337
747173,BE10747173,74717338,6,4,M,F,0,0,0,0,0,1,5,2,2,false,false,N,5,74717374717338
747173,BE10747173,74717339,6,39,M,F,0,0,0,0,0,1,3,2,2,false,false,N,1,74717374717339
747173,BE10747173,74717340,6,22,M,F,0,0,0,0,0,1,3,2,1,false,false,N,6,74717374717340
747173,BE10747173,74717341,6,12,M,F,0,0,0,0,0,1,3,2,1,false,false,N,5,74717374717341
747173,BE10747173,74717342,6,12,M,F,0,0,0,0,0,1,3,2,1,false,false,N,5,74717374717342
747173,BE10747173,74717343,6,12,M,F,0,0,0,0,0,1,3,2,1,false,false,N,5,74717374717343
747173,BE10747173,74717344,6,12,M,F,0,0,0,0,0,1,3,2,1,false,false,N,5,74717374717344
747173,BE10747173,74717345,6,12,M,F,0,0,0,0,0,1,3,2,1,false,false,N,5,74717374717345
747173,BE10747173,74717346,6,32,M,F,0,0,0,0,0,1,3,2,1,false,false,N,6,74717374717346
747173,BE10747173,74717347,6,9,M,M,0,0,0,0,0,1,3,2,1,false,false,N,5,74717374717347
748866,BE10748866,74886601,41,42,F,M,1,0,0,0,0,0,1,1,5,false,false,Y,1,BE10748866
748866,BE10748866,74886602,41,13,F,M,1,0,0,1,0,0,1,1,5,false,false,Y,5,BE10748866
748866,BE10748866,74886603,41,15,F,F,1,0,0,1,0,0,1,1,5,false,false,Y,5,BE10748866
748866,BE10748866,74886604,41,66,F,M,1,0,0,0,0,0,3,1,3,false,false,N,6,74886674886604
748866,BE10748866,74886605,41,42,F,F,0,0,0,0,0,1,5,1,2,false,false,N,1,74886674886605
748866,BE10748866,74886606,41,47,F,M,0,0,0,0,0,1,4,2,2,false,false,N,1,74886674886606
749014,BE10749014,74901401,13,51,M,F,1,0,0,1,0,0,1,1,5,false,false,Y,1,BE10749014
749014,BE10749014,74901402,13,55,M,M,1,0,0,0,0,0,1,1,5,false,false,Y,1,BE10749014
749014,BE10749014,74901403,13,13,M,M,0,0,0,1,0,0,1,1,5,false,false,N,5,74901474901403
749014,BE10749014,74901404,13,13,M,M,0,0,0,1,0,0,1,2,5,false,false,N,5,74901474901404
749014,BE10749014,74901405,13,13,M,M,0,0,0,1,0,0,1,2,5,false,false,N,5,74901474901405
749014,BE10749014,74901406,13,13,M,F,0,0,0,1,0,0,1,2,,false,false,N,5,74901474901406
749014,BE10749014,74901407,13,27,M,F,0,0,1,0,0,0,2,2,4,false,false,N,1,74901474901407
749014,BE10749014,74901408,13,13,M,M,0,0,1,0,0,0,1,2,5,false,false,N,5,74901474901408
749014,BE10749014,74901409,13,27,M,M,0,0,1,0,0,0,2,2,4,false,false,N,1,74901474901409
749014,BE10749014,74901410,13,52,M,F,0,0,1,0,0,0,2,2,4,false,false,N,1,74901474901410
749014,BE10749014,74901411,13,32,M,F,0,0,1,0,0,0,2,2,4,false,false,N,1,74901474901411
749014,BE10749014,74901412,13,25,M,F,0,0,1,0,0,0,2,2,4,false,false,N,1,74901474901412
749014,BE10749014,74901413,13,20,M,M,0,0,1,0,0,0,2,2,4,false,false,N,1,74901474901413
749014,BE10749014,74901414,13,20,M,F,0,0,1,0,0,0,2,2,4,false,false,N,6,74901474901414
749014,BE10749014,74901415,13,30,M,F,0,0,1,0,0,0,2,2,4,false,false,N,1,74901474901415
749014,BE10749014,74901416,13,19,M,M,0,0,1,0,0,0,1,2,5,false,false,N,5,74901474901416
749014,BE10749014,74901417,13,32,M,F,1,0,0,0,0,0,2,1,3,false,false,Y,1,BE10749014
751429,BE10751429,75142901,28,47,M,M,0,1,0,0,0,0,3,2,4,false,false,N,6,75142975142901
751429,BE10751429,75142902,28,52,M,M,0,1,0,0,0,0,4,1,4,false,false,N,6,75142975142902
751429,BE10751429,75142903,28,47,M,M,0,1,0,0,0,0,4,1,4,false,false,N,1,75142975142903
751429,BE10751429,75142904,28,47,M,F,0,1,0,0,0,0,4,2,4,false,false,N,1,75142975142904
751429,BE10751429,75142905,28,47,M,M,0,1,0,0,0,0,4,2,4,false,false,N,6,75142975142905
751429,BE10751429,75142906,28,47,M,M,0,1,0,0,0,0,5,2,4,false,false,N,1,75142975142906
751429,BE10751429,75142907,28,47,M,M,0,1,0,0,0,0,4,2,4,false,false,N,1,75142975142907
751429,BE10751429,75142908,28,70,M,F,0,0,0,0,1,0,5,2,1,false,false,N,2,75142975142908
751429,BE10751429,75142909,28,25,M,F,0,0,0,0,1,0,3,2,4,false,false,N,6,75142975142909
751429,BE10751429,75142910,28,28,M,M,0,0,0,0,1,0,3,2,4,false,false,N,1,75142975142910
751429,BE10751429,75142911,28,22,M,F,0,0,0,0,1,0,3,2,4,false,false,N,1,75142975142911
751429,BE10751429,75142912,28,24,M,F,0,0,0,0,1,0,3,2,4,false,false,N,1,75142975142912
751429,BE10751429,75142913,28,26,M,M,0,0,0,0,1,0,2,2,4,false,false,N,1,75142975142913
751429,BE10751429,75142914,28,30,M,M,0,0,0,0,1,0,2,2,4,false,false,N,1,75142975142914
751429,BE10751429,75142915,28,25,M,M,0,0,0,0,1,0,2,2,4,false,false,N,6,75142975142915
751429,BE10751429,75142916,28,25,M,M,0,0,0,0,1,0,2,2,4,false,false,N,6,75142975142916
751429,BE10751429,75142917,28,57,M,M,1,0,0,0,0,0,1,2,1,false,false,Y,6,BE10751429
754840,BE10754840,75484001,12,51,M,F,1,0,0,0,0,0,1,1,5,false,false,Y,6,BE10754840
754840,BE10754840,75484002,12,32,M,M,0,0,0,1,0,0,2,2,3,false,false,N,1,75484075484002
754840,BE10754840,75484003,12,12,M,M,0,0,1,1,0,1,1,2,5,false,false,N,5,75484075484003
754840,BE10754840,75484004,12,12,M,M,0,0,0,1,0,0,1,2,3,false,false,N,5,75484075484004
754840,BE10754840,75484005,12,12,M,M,0,0,1,0,0,0,1,1,5,false,false,N,5,75484075484005
754840,BE10754840,75484006,12,42,M,F,0,0,1,0,0,0,2,2,3,false,false,N,1,75484075484006
754840,BE10754840,75484007,12,32,M,M,0,0,1,0,0,0,2,2,3,false,false,N,1,75484075484007
754840,BE10754840,75484008,12,27,M,M,0,0,1,0,0,0,2,2,4,false,false,N,6,75484075484008
754840,BE10754840,75484009,12,52,M,M,0,0,1,0,0,0,1,2,4,false,false,N,1,75484075484009
754840,BE10754840,75484010,12,12,M,M,0,0,1,0,0,0,1,2,5,false,false,N,5,75484075484010
754840,BE10754840,75484011,12,12,M,M,0,0,1,1,0,0,1,2,5,false,false,N,5,75484075484011
754840,BE10754840,75484012,12,13,M,F,0,0,1,1,0,0,1,2,5,false,false,N,5,75484075484012
754840,BE10754840,75484013,12,12,M,F,0,0,1,0,0,0,1,2,5,false,false,N,5,75484075484013
754840,BE10754840,75484014,12,12,M,F,0,0,1,1,0,0,1,2,5,false,false,N,5,75484075484014
754840,BE10754840,75484015,12,12,M,F,0,0,1,1,0,0,1,2,5,false,false,N,5,75484075484015
754840,BE10754840,75484016,12,12,M,M,0,0,1,0,0,0,1,1,3,false,false,N,5,75484075484016
754840,BE10754840,75484017,12,12,M,M,0,0,1,0,0,0,1,1,4,false,false,N,5,75484075484017
754840,BE10754840,75484018,12,13,M,F,0,0,1,1,0,0,1,1,4,false,false,N,5,75484075484018
754840,BE10754840,75484019,12,13,M,M,0,0,1,1,0,0,1,2,4,false,false,N,5,75484075484019
754840,BE10754840,75484020,12,13,M,M,0,0,1,1,0,0,1,2,4,false,false,N,5,75484075484020
754840,BE10754840,75484021,12,13,M,M,0,0,1,1,0,0,1,2,4,false,false,N,5,75484075484021
754840,BE10754840,75484022,12,12,M,F,0,0,1,1,0,0,2,2,3,false,false,N,5,75484075484022
754840,BE10754840,75484023,12,12,M,F,0,0,1,1,0,0,2,2,3,false,false,N,5,75484075484023
754840,BE10754840,75484024,12,12,M,M,0,0,0,1,0,0,2,2,4,false,false,N,5,75484075484024
754840,BE10754840,75484025,12,12,M,M,0,0,0,1,0,0,2,2,3,false,false,N,5,75484075484025
754840,BE10754840,75484026,12,12,M,F,0,0,1,1,0,0,1,2,5,false,false,N,5,75484075484026
754840,BE10754840,75484027,12,24,M,F,1,0,0,0,0,0,1,2,5,false,false,Y,1,BE10754840
754840,BE10754840,75484028,12,50,M,M,1,0,0,0,0,0,1,2,5,false,false,Y,1,BE10754840
755264,BE10755264,75526401,13,40,M,M,1,0,0,1,0,0,3,2,3,false,false,Y,1,BE10755264
755264,BE10755264,75526402,13,30,M,F,1,0,0,0,0,0,3,2,2,false,false,Y,1,BE10755264
755264,BE10755264,75526403,13,13,M,M,1,0,0,1,0,0,1,1,5,false,false,Y,5,BE10755264
755264,BE10755264,75526404,13,53,M,F,1,0,0,1,0,0,1,1,5,false,false,Y,6,BE10755264
755264,BE10755264,75526405,13,14,M,M,1,0,1,1,1,0,2,1,4,false,false,N,5,75526475526405
755264,BE10755264,75526406,13,14,M,M,1,0,1,1,1,0,2,1,4,false,false,N,5,75526475526406
755264,BE10755264,75526407,13,13,M,M,1,0,0,0,1,0,2,2,4,false,false,N,5,75526475526407
755264,BE10755264,75526408,13,14,M,F,0,0,1,0,0,0,2,1,3,false,false,N,5,75526475526408
755264,BE10755264,75526409,13,14,M,F,0,0,1,0,0,0,2,1,3,false,false,N,5,75526475526409
755264,BE10755264,75526410,13,2,M,M,0,0,1,0,1,0,2,1,4,false,false,N,6,75526475526410
755264,BE10755264,75526411,13,14,M,M,0,0,1,0,1,0,2,2,4,false,false,N,5,75526475526411
755264,BE10755264,75526412,13,15,M,M,0,0,1,0,0,0,1,2,5,false,false,N,5,75526475526412
755264,BE10755264,75526413,13,14,M,M,0,0,1,0,0,0,1,1,5,false,false,N,5,75526475526413
755264,BE10755264,75526414,13,25,M,M,0,0,1,0,0,0,2,2,3,false,false,N,1,75526475526414
755264,BE10755264,75526415,13,14,M,M,0,0,1,0,1,0,2,2,4,false,false,N,5,75526475526415
755264,BE10755264,75526416,13,35,M,F,0,0,1,0,0,0,2,2,2,false,false,N,1,75526475526416
755264,BE10755264,75526417,13,50,M,M,0,0,1,0,0,0,2,2,3,false,false,N,1,75526475526417
755264,BE10755264,75526418,13,13,M,F,0,0,1,0,0,0,2,1,4,false,false,N,5,75526475526418
755264,BE10755264,75526419,13,14,M,M,0,0,0,0,1,0,2,1,4,false,false,N,5,75526475526419
755264,BE10755264,75526420,13,13,M,M,0,0,0,0,1,0,2,1,4,false,false,N,5,75526475526420
755264,BE10755264,75526421,13,13,M,M,0,0,0,0,1,0,2,1,4,false,false,N,5,75526475526421
755264,BE10755264,75526422,13,14,M,M,0,0,0,0,1,0,2,1,4,false,false,N,5,75526475526422
755264,BE10755264,75526423,13,13,M,M,0,0,0,0,1,0,2,1,4,false,false,N,5,75526475526423
755264,BE10755264,75526424,13,13,M,M,0,0,0,0,1,0,2,1,4,false,false,N,5,75526475526424
755264,BE10755264,75526425,13,12,M,F,0,0,0,0,1,0,2,2,4,false,false,N,5,75526475526425
755264,BE10755264,75526426,13,52,M,M,0,0,0,0,1,0,2,1,4,false,false,N,1,75526475526426
756792,BE10756792,75679201,11,41,F,M,1,0,0,0,0,0,1,,4,false,false,Y,1,BE10756792
756792,BE10756792,75679202,11,41,F,F,1,0,0,0,0,0,1,,5,false,false,Y,1,BE10756792
756792,BE10756792,75679203,11,13,F,M,1,0,0,0,0,0,1,,4,false,false,Y,5,BE10756792
756792,BE10756792,75679204,11,38,F,M,0,0,1,0,0,0,1,1,5,false,false,N,1,75679275679204
756792,BE10756792,75679205,11,11,F,F,0,0,1,0,0,0,1,1,5,false,false,N,5,75679275679205
756792,BE10756792,75679206,11,11,F,F,0,0,1,0,0,0,1,1,4,false,false,N,5,75679275679206
756792,BE10756792,75679207,11,11,F,F,0,0,1,0,0,0,1,1,4,false,false,N,5,75679275679207
756792,BE10756792,75679208,11,11,F,F,0,0,1,0,0,0,1,1,4,false,false,N,5,75679275679208
756792,BE10756792,75679209,11,11,F,M,0,0,1,0,0,0,1,1,4,false,false,N,5,75679275679209
756792,BE10756792,75679210,11,11,F,M,0,0,1,0,0,0,1,1,4,false,false,N,5,75679275679210
756792,BE10756792,75679211,11,10,F,M,0,0,1,0,0,0,1,1,4,false,false,N,5,75679275679211
756792,BE10756792,75679212,11,11,F,M,0,0,1,0,0,0,1,1,4,false,false,N,5,75679275679212
756792,BE10756792,75679213,11,11,F,M,0,0,1,0,0,0,1,1,4,false,false,N,5,75679275679213
756792,BE10756792,75679214,11,10,F,F,0,0,1,0,0,0,2,1,3,false,false,N,5,75679275679214
756792,BE10756792,75679215,11,10,F,M,0,0,1,0,0,0,2,2,3,false,false,N,5,75679275679215
756792,BE10756792,75679216,11,10,F,F,0,0,1,0,0,1,2,1,4,false,false,Y,5,BE10756792
756792,BE10756792,75679217,11,10,F,F,0,0,1,0,0,1,2,1,4,false,false,N,5,75679275679217
756792,BE10756792,75679218,11,11,F,F,0,0,1,0,0,0,1,1,4,false,false,N,5,75679275679218
756792,BE10756792,75679219,11,11,F,M,0,0,1,0,0,0,1,1,5,false,false,N,5,75679275679219
756792,BE10756792,75679220,11,11,F,M,0,0,1,0,0,0,1,2,4,false,false,N,5,75679275679220
756792,BE10756792,75679221,11,11,F,M,0,0,1,0,0,0,1,2,4,false,false,N,5,75679275679221
756792,BE10756792,75679222,11,11,F,M,0,0,1,0,0,0,1,2,4,false,false,N,5,75679275679222
756792,BE10756792,75679223,11,11,F,M,0,0,1,0,0,0,1,2,4,false,false,N,5,75679275679223
756792,BE10756792,75679224,11,11,F,M,0,0,1,0,0,0,1,2,4,false,false,N,5,75679275679224
756792,BE10756792,75679225,11,11,F,M,0,0,1,0,0,0,1,2,4,false,false,N,5,75679275679225
756792,BE10756792,75679226,11,11,F,M,0,0,1,0,0,0,1,1,4,false,false,N,5,75679275679226
756792,BE10756792,75679227,11,11,F,M,0,0,1,0,0,0,1,1,4,false,false,N,5,75679275679227
756792,BE10756792,75679228,11,11,F,F,0,0,1,0,0,0,1,1,4,false,false,N,5,75679275679228
756792,BE10756792,75679229,11,44,F,F,0,0,1,0,0,0,1,2,4,false,false,N,1,75679275679229
756792,BE10756792,75679230,11,11,F,F,0,0,1,0,0,1,2,1,4,false,false,N,5,75679275679230
756792,BE10756792,75679231,11,9,F,M,0,0,1,0,0,0,2,1,3,false,false,N,5,75679275679231
756792,BE10756792,75679232,11,13,F,F,0,0,0,0,0,1,3,1,4,false,false,N,5,75679275679232
756792,BE10756792,75679233,11,12,F,F,0,0,0,0,0,1,3,2,4,false,false,N,5,75679275679233
756792,BE10756792,75679234,11,10,F,F,0,0,0,0,0,1,3,1,4,false,false,N,5,75679275679234
756792,BE10756792,75679235,11,13,F,F,0,0,0,0,0,1,3,2,4,false,false,N,5,75679275679235
756792,BE10756792,75679236,11,13,F,F,0,0,0,0,0,1,3,2,4,false,false,N,5,75679275679236
