part_id,hh_id,cont_id,part_age,age,part_gender,part_occupation,cnt_gender,cnt_home,cnt_work,cnt_school,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi,cnt_otherplace_family,cnt_otherplace_grandparents,cnt_hh_member
1114887,BE101114887,111488729,35,37,F,1,F,1,0,0,0,0,0,5,1,4,false,false,N
1114887,BE101114887,111488730,35,38,F,1,M,1,0,0,0,0,0,3,1,3,false,false,N
1114887,BE101114887,111488731,35,36,F,1,F,1,0,0,0,0,0,3,1,3,false,false,N
1114887,BE101114887,111488732,35,39,F,1,M,1,0,0,0,0,0,2,1,3,false,false,N
1114887,BE101114887,111488733,35,39,F,1,M,0,0,0,0,1,0,2,1,4,false,false,N
1115018,BE101115018,111501801,54,55,F,1,M,0,0,0,0,0,1,1,1,5,false,false,Y
1115018,BE101115018,111501802,54,32,F,1,F,0,0,0,0,0,1,5,2,1,false,false,N
1115018,BE101115018,111501803,54,27,F,1,F,0,0,0,0,0,1,5,2,1,false,false,N
1115018,BE101115018,111501804,54,27,F,1,F,0,0,0,0,0,1,5,2,1,false,false,N
1115018,BE101115018,111501805,54,52,F,1,F,0,0,0,0,0,1,5,2,1,false,false,N
1115018,BE101115018,111501806,54,52,F,1,M,0,0,0,0,0,1,5,2,1,false,false,N
1115018,BE101115018,111501807,54,52,F,1,F,0,0,0,0,0,1,5,2,,false,false,N
1115018,BE101115018,111501808,54,47,F,1,M,0,0,0,0,0,1,5,2,,false,false,N
1115018,BE101115018,111501809,54,62,F,1,F,0,0,0,0,0,1,5,2,2,false,false,N
1115018,BE101115018,111501810,54,42,F,1,M,0,0,0,0,0,1,5,2,1,false,false,N
1115018,BE101115018,111501811,54,22,F,1,F,0,0,0,0,0,1,5,2,1,false,false,N
1115018,BE101115018,111501812,54,62,F,1,M,0,0,0,0,0,1,5,2,1,false,false,N
1115018,BE101115018,111501813,54,27,F,1,F,0,0,0,0,0,1,5,2,1,false,false,N
1115018,BE101115018,111501814,54,22,F,1,M,0,0,0,0,0,1,5,2,2,false,false,N
1115018,BE101115018,111501815,54,27,F,1,M,0,0,0,0,0,0,5,2,1,false,false,N
1115018,BE101115018,111501816,54,32,F,1,F,0,0,0,0,0,1,5,2,3,false,false,N
1117070,BE101117070,111707001,69,45,F,2,F,1,0,0,0,0,0,3,1,4,false,false,N
1117070,BE101117070,111707002,69,60,F,2,F,1,0,0,0,0,0,1,2,2,false,false,N
1117070,BE101117070,111707003,69,65,F,2,M,1,0,0,0,0,0,1,2,2,false,false,N
1117070,BE101117070,111707004,69,60,F,2,F,0,0,0,0,0,1,3,1,5,false,false,N
1117070,BE101117070,111707005,69,60,F,2,M,0,0,0,0,0,1,3,1,5,false,false,N
1117070,BE101117070,111707006,69,80,F,2,M,0,0,0,0,0,1,4,1,4,false,false,N
1117070,BE101117070,111707007,69,70,F,2,F,1,0,0,0,0,0,3,1,4,false,false,N
1117070,BE101117070,111707008,69,50,F,2,M,1,0,0,0,0,1,3,1,4,true,false,N
1117070,BE101117070,111707009,69,45,F,2,F,1,0,0,0,0,1,3,1,4,true,false,N
1117070,BE101117070,111707010,69,40,F,2,M,1,0,0,0,0,1,3,1,5,true,false,N
1117070,BE101117070,111707011,69,40,F,2,F,1,0,0,0,0,1,3,1,5,true,false,N
1117070,BE101117070,111707012,69,50,F,2,F,1,0,0,0,0,1,3,1,5,true,false,N
1117070,BE101117070,111707013,69,28,F,2,F,1,0,0,0,0,1,3,1,5,true,false,N
1117070,BE101117070,111707014,69,12,F,2,F,1,0,0,0,0,1,4,1,3,true,false,N
1117070,BE101117070,111707015,69,18,F,2,M,1,0,0,0,0,1,4,1,4,true,false,N
1123048,BE101123048,112304801,6,37,M,5,F,1,0,0,0,0,0,1,1,5,false,false,Y
1123048,BE101123048,112304802,6,9,M,5,M,1,0,0,0,0,0,1,1,5,false,false,Y
1123048,BE101123048,112304803,6,11,M,5,F,1,0,0,0,0,0,1,1,5,false,false,Y
1123048,BE101123048,112304804,6,11,M,5,F,1,0,1,0,0,0,1,1,3,false,false,N
1123048,BE101123048,112304805,6,40,M,5,F,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304806,6,6,M,5,F,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304807,6,6,M,5,F,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304808,6,5,M,5,F,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304809,6,6,M,5,F,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304810,6,6,M,5,F,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304811,6,5,M,5,F,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304812,6,6,M,5,F,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304813,6,6,M,5,F,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304814,6,6,M,5,M,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304815,6,5,M,5,M,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304816,6,6,M,5,M,0,0,1,0,0,0,1,1,3,false,false,N
1123048,BE101123048,112304817,6,6,M,5,M,0,0,1,0,0,0,1,1,3,false,false,N
1123048,BE101123048,112304818,6,6,M,5,M,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304819,6,6,M,5,M,0,0,1,0,0,0,1,2,3,false,false,N
1123048,BE101123048,112304820,6,6,M,5,M,0,0,1,0,0,0,1,2,3,false,false,N
1123048,BE101123048,112304821,6,6,M,5,M,0,0,1,0,0,0,1,1,3,false,false,N
1123048,BE101123048,112304822,6,6,M,5,M,0,0,1,0,0,0,1,1,4,false,false,N
1123048,BE101123048,112304823,6,9,M,5,M,0,0,1,0,0,0,5,2,2,false,false,Y
1123048,BE101123048,112304824,6,1,M,5,F,0,0,1,0,0,0,2,1,2,false,false,N
1123048,BE101123048,112304825,6,5,M,5,M,0,0,1,0,0,0,4,1,2,false,false,N
1123048,BE101123048,112304826,6,37,M,5,M,1,0,0,0,0,0,1,1,3,false,false,Y
1123048,BE101123048,112304827,6,38,M,5,F,1,0,0,0,0,0,2,2,1,false,false,N
1123048,BE101123048,112304828,6,11,M,5,F,0,0,1,0,0,0,2,2,2,false,false,N
1123048,BE101123048,112304829,6,13,M,5,F,1,0,0,0,0,0,4,2,1,false,false,N
1123048,BE101123048,112304830,6,53,M,5,M,0,0,0,0,0,1,4,1,2,false,false,N
1123048,BE101123048,112304831,6,63,M,5,F,1,0,0,0,0,0,3,1,2,false,false,N
1123048,BE101123048,112304832,6,64,M,5,F,0,0,0,0,0,1,3,1,3,false,true,N
1123048,BE101123048,112304833,6,64,M,5,M,0,0,0,0,0,1,3,1,3,false,true,N
1123048,BE101123048,112304834,6,36,M,5,F,1,0,0,0,0,0,4,2,2,false,false,N
1126974,BE101126974,112697401,5,43,F,5,M,1,0,0,0,0,0,1,1,5,false,false,Y
1126974,BE101126974,112697402,5,30,F,5,F,1,0,1,1,0,0,1,1,5,false,false,Y
1126974,BE101126974,112697403,5,32,F,5,F,0,0,1,0,0,0,2,1,5,false,false,N
1126974,BE101126974,112697404,5,2,F,5,M,1,0,0,0,0,0,1,1,5,false,false,Y
1126974,BE101126974,112697405,5,5,F,5,F,0,0,1,0,0,0,2,2,1,false,false,N
1126974,BE101126974,112697406,5,5,F,5,F,0,0,1,0,0,0,2,2,2,false,false,N
1126974,BE101126974,112697407,5,5,F,5,F,0,0,1,0,0,0,2,2,2,false,false,N
1126974,BE101126974,112697408,5,5,F,5,F,0,0,1,0,0,0,2,1,1,false,false,N
1126974,BE101126974,112697409,5,5,F,5,F,0,0,1,0,0,0,2,2,3,false,false,N
1126974,BE101126974,112697410,5,5,F,5,F,0,0,1,0,0,0,2,2,3,false,false,N
1126974,BE101126974,112697411,5,5,F,5,F,0,0,1,0,0,0,2,2,3,false,false,N
1126974,BE101126974,112697412,5,5,F,5,F,0,0,1,0,0,0,2,2,2,false,false,N
1126974,BE101126974,112697413,5,5,F,5,M,0,0,1,0,0,0,2,1,1,false,false,N
1126974,BE101126974,112697414,5,5,F,5,F,0,0,1,0,0,0,2,2,1,false,false,N
1126974,BE101126974,112697415,5,5,F,5,M,0,0,1,0,0,0,2,2,2,false,false,N
1126974,BE101126974,112697416,5,6,F,5,F,0,0,1,0,0,0,2,2,1,false,false,N
1126974,BE101126974,112697417,5,4,F,5,M,0,0,1,0,0,0,2,2,2,false,false,N
1126974,BE101126974,112697418,5,27,F,5,F,0,0,1,0,0,0,2,1,3,false,false,N
1126974,BE101126974,112697419,5,22,F,5,F,0,0,1,0,0,0,2,2,3,false,false,N
1126974,BE101126974,112697420,5,27,F,5,M,0,0,1,0,0,0,2,2,3,false,false,N
1126974,BE101126974,112697421,5,5,F,5,F,0,0,1,0,0,0,2,1,2,false,false,N
1128879,BE101128879,112887901,27,27,F,1,M,1,0,0,0,1,1,1,1,5,false,false,Y
1128879,BE101128879,112887902,27,42,F,1,F,0,0,0,0,0,1,2,2,2,false,false,N
1128879,BE101128879,112887903,27,17,F,1,F,0,0,0,0,0,1,3,2,2,false,false,N
1128879,BE101128879,112887904,27,58,F,1,M,0,0,0,0,1,0,2,1,4,false,false,N
1128879,BE101128879,112887905,27,35,F,1,F,0,0,0,0,0,1,5,2,1,false,false,N
1128879,BE101128879,112887906,27,57,F,1,M,0,0,0,0,1,1,2,1,4,false,false,N
1128879,BE101128879,112887907,27,55,F,1,M,0,0,0,1,0,0,5,2,4,false,false,N
1128879,BE101128879,112887908,27,4,F,1,M,0,0,0,0,1,0,2,1,2,false,false,N
1128879,BE101128879,112887909,27,2,F,1,M,0,0,0,0,1,0,2,2,2,false,false,N
1128879,BE101128879,112887910,27,26,F,1,M,0,0,0,0,1,0,2,2,2,false,false,N
1129094,BE101129094,112909401,6,44,F,5,M,1,0,0,0,0,0,1,1,5,false,false,Y
1129094,BE101129094,112909402,6,42,F,5,F,1,0,0,0,0,0,1,1,5,false,false,Y
1129094,BE101129094,112909403,6,13,F,5,M,1,0,0,0,0,0,1,1,5,false,false,Y
1129094,BE101129094,112909404,6,11,F,5,M,1,0,0,0,0,0,1,1,5,false,false,Y
1129094,BE101129094,112909405,6,54,F,5,F,1,0,0,0,0,0,3,2,5,false,false,N
1129094,BE101129094,112909406,6,42,F,5,F,0,0,1,0,0,0,2,1,5,false,false,N
1129094,BE101129094,112909407,6,6,F,5,F,0,0,1,0,0,0,2,1,5,false,false,N
1129094,BE101129094,112909408,6,6,F,5,F,0,0,1,0,0,0,2,1,5,false,false,N
1129094,BE101129094,112909409,6,6,F,5,M,0,0,1,0,0,0,2,2,5,false,false,N
1129094,BE101129094,112909410,6,6,F,5,M,0,0,1,0,0,0,2,2,5,false,false,N
1129094,BE101129094,112909411,6,6,F,5,M,0,0,1,0,0,0,2,2,5,false,false,N
1129094,BE101129094,112909412,6,6,F,5,M,0,0,1,0,0,0,2,2,5,false,false,N
1129094,BE101129094,112909413,6,7,F,5,F,0,0,1,0,0,0,2,2,5,false,false,N
1129094,BE101129094,112909414,6,7,F,5,F,0,0,1,0,0,0,2,2,5,false,false,N
1129094,BE101129094,112909415,6,7,F,5,F,0,0,1,0,0,0,2,2,5,false,false,N
1129094,BE101129094,112909416,6,7,F,5,M,0,0,1,0,0,0,2,2,5,false,false,N
1129094,BE101129094,112909417,6,7,F,5,M,0,0,1,0,0,0,2,2,5,false,false,N
1129094,BE101129094,112909418,6,55,F,5,F,0,0,1,0,0,0,2,2,3,false,false,N
1129094,BE101129094,112909419,6,50,F,5,F,0,0,1,0,0,0,2,2,3,false,false,N
1129094,BE101129094,112909420,6,10,F,5,M,0,0,1,0,0,0,2,2,3,false,false,N
1129094,BE101129094,112909421,6,10,F,5,M,0,0,1,0,0,0,2,2,3,false,false,N
1129094,BE101129094,112909422,6,9,F,5,M,0,0,1,0,0,0,2,2,3,false,false,N
1129094,BE101129094,112909423,6,12,F,5,F,0,0,1,0,0,0,2,2,3,false,false,N
1129094,BE101129094,112909424,6,11,F,5,F,0,0,1,0,0,0,2,2,3,false,false,N
1129094,BE101129094,112909425,6,9,F,5,F,0,0,1,0,0,0,2,1,3,false,false,N
1129094,BE101129094,112909426,6,9,F,5,F,0,0,1,0,0,0,2,2,3,false,false,N
1129094,BE101129094,112909427,6,8,F,5,F,0,0,1,0,0,0,2,2,3,false,false,N
1129094,BE101129094,112909428,6,47,F,5,F,0,0,1,0,0,0,2,2,3,false,false,N
1129094,BE101129094,112909429,6,9,F,5,M,0,0,1,0,0,0,2,2,3,false,false,N
1129094,BE101129094,112909430,6,45,F,5,F,0,0,1,0,0,0,2,2,3,false,false,N
1129094,BE101129094,112909431,6,45,F,5,F,0,0,1,0,0,0,2,2,2,false,false,N
1129094,BE101129094,112909432,6,35,F,5,F,0,0,1,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658701,45,53,F,1,M,1,0,0,0,0,0,1,1,5,false,false,Y
1136587,BE101136587,113658702,45,27,F,1,F,1,0,0,0,0,0,3,2,2,false,false,Y
1136587,BE101136587,113658703,45,62,F,1,M,0,1,0,0,0,0,2,2,1,false,false,N
1136587,BE101136587,113658704,45,22,F,1,M,0,1,0,0,0,0,1,1,5,false,false,N
1136587,BE101136587,113658705,45,46,F,1,M,0,1,0,0,0,0,3,2,2,false,false,N
1136587,BE101136587,113658706,45,27,F,1,F,0,0,0,0,1,0,5,2,1,false,false,N
1136587,BE101136587,113658707,45,53,F,1,M,1,0,0,0,0,0,1,1,5,false,false,Y
1136587,BE101136587,113658708,45,-1,F,1,M,0,1,0,0,0,0,3,1,2,false,false,N
1136587,BE101136587,113658709,45,45,F,1,M,0,1,0,0,0,0,3,1,4,false,false,N
1136587,BE101136587,113658710,45,13,F,1,M,0,1,0,0,0,0,1,1,5,false,false,N
1136587,BE101136587,113658711,45,6,F,1,M,0,1,0,0,0,0,1,1,4,false,false,N
1136587,BE101136587,113658712,45,39,F,1,M,0,1,0,0,0,0,2,1,3,false,false,N
1136587,BE101136587,113658713,45,65,F,1,M,0,1,0,0,0,0,1,1,4,false,false,N
1136587,BE101136587,113658714,45,-1,F,1,M,0,1,0,0,0,0,2,2,3,false,false,N
1136587,BE101136587,113658715,45,23,F,1,F,0,1,0,0,0,0,2,2,4,false,false,N
1136587,BE101136587,113658716,45,-1,F,1,M,0,1,0,0,0,0,4,2,3,false,false,N
1136587,BE101136587,113658717,45,20,F,1,F,0,1,0,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658718,45,-1,F,1,M,0,1,0,0,0,0,1,2,5,false,false,N
1136587,BE101136587,113658719,45,21,F,1,M,0,1,0,0,0,0,1,1,4,false,false,N
1136587,BE101136587,113658720,45,-1,F,1,F,0,1,0,0,0,0,2,1,2,false,false,N
1136587,BE101136587,113658721,45,11,F,1,M,0,1,0,0,0,0,5,2,2,false,false,N
1136587,BE101136587,113658722,45,44,F,1,F,0,1,0,0,0,0,2,2,3,false,false,N
1136587,BE101136587,113658723,45,75,F,1,M,0,1,0,0,0,0,3,2,1,false,false,N
1136587,BE101136587,113658724,45,-1,F,1,M,0,1,0,0,0,0,2,2,3,false,false,N
1136587,BE101136587,113658725,45,28,F,1,M,0,1,0,0,0,0,2,2,5,false,false,N
1136587,BE101136587,113658726,45,-1,F,1,M,0,1,0,0,0,0,1,1,4,false,false,N
1136587,BE101136587,113658727,45,51,F,1,M,0,1,0,0,0,0,1,2,3,false,false,N
1136587,BE101136587,113658728,45,-1,F,1,M,0,1,0,0,0,0,1,1,4,false,false,N
1136587,BE101136587,113658729,45,1,F,1,F,0,1,0,0,0,0,1,1,3,false,false,N
1136587,BE101136587,113658730,45,-1,F,1,M,0,1,0,0,0,0,1,1,2,false,false,N
1136587,BE101136587,113658731,45,-1,F,1,M,0,1,0,0,0,0,5,2,3,false,false,N
1136587,BE101136587,113658732,45,-1,F,1,M,0,1,0,0,0,0,1,1,2,false,false,N
1136587,BE101136587,113658733,45,47,F,1,F,0,1,0,0,0,0,1,1,2,false,false,N
1136587,BE101136587,113658734,45,-1,F,1,F,0,1,0,0,0,0,3,1,4,false,false,N
1136587,BE101136587,113658735,45,9,F,1,M,0,1,0,0,0,0,3,1,4,false,false,N
1136587,BE101136587,113658736,45,29,F,1,F,0,1,0,0,0,0,2,2,1,false,false,N
1136587,BE101136587,113658737,45,45,F,1,F,0,1,0,0,0,0,1,1,5,false,false,N
1136587,BE101136587,113658738,45,-1,F,1,M,0,1,0,0,0,0,2,2,1,false,false,N
1136587,BE101136587,113658739,45,30,F,1,M,0,1,0,0,0,0,2,2,4,false,false,N
1136587,BE101136587,113658740,45,-1,F,1,F,0,1,0,0,0,0,2,2,4,false,false,N
1136587,BE101136587,113658741,45,15,F,1,M,0,1,0,0,0,0,3,2,3,false,false,N
1136587,BE101136587,113658742,45,59,F,1,M,0,1,0,0,0,0,2,1,5,false,false,N
1136587,BE101136587,113658743,45,-1,F,1,M,0,1,0,0,0,0,4,1,2,false,false,N
1136587,BE101136587,113658744,45,33,F,1,M,0,1,0,0,0,0,1,2,3,false,false,N
1136587,BE101136587,113658745,45,50,F,1,F,0,1,0,0,0,0,1,1,4,false,false,N
1136587,BE101136587,113658746,45,10,F,1,M,0,1,0,0,0,0,1,1,4,false,false,N
1136587,BE101136587,113658747,45,54,F,1,F,0,1,0,0,0,0,1,2,3,false,false,N
1136587,BE101136587,113658748,45,2,F,1,F,0,1,0,0,0,0,2,1,2,false,false,N
1136587,BE101136587,113658749,45,-1,F,1,M,0,1,0,0,0,0,1,2,3,false,false,N
1136587,BE101136587,113658750,45,20,F,1,M,0,1,0,0,0,0,1,2,5,false,false,N
1136587,BE101136587,113658751,45,-1,F,1,M,0,1,0,0,0,0,4,1,1,false,false,N
1136587,BE101136587,113658752,45,-1,F,1,M,0,1,0,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658753,45,30,F,1,M,0,1,0,0,0,0,2,2,4,false,false,N
1136587,BE101136587,113658754,45,26,F,1,F,0,1,0,0,0,0,1,1,5,false,false,N
1136587,BE101136587,113658755,45,34,F,1,F,0,1,0,0,0,0,3,2,4,false,false,N
1136587,BE101136587,113658756,45,58,F,1,M,0,1,0,0,0,0,1,1,4,false,false,N
1136587,BE101136587,113658757,45,18,F,1,M,0,1,0,0,0,0,2,2,1,false,false,N
1136587,BE101136587,113658758,45,-1,F,1,F,0,1,0,0,0,0,1,1,4,false,false,N
1136587,BE101136587,113658759,45,20,F,1,F,0,1,0,0,0,0,2,2,4,false,false,N
1136587,BE101136587,113658760,45,-1,F,1,F,0,1,0,0,0,0,3,2,4,false,false,N
1136587,BE101136587,113658761,45,8,F,1,M,0,1,0,0,0,0,1,1,5,false,false,N
1136587,BE101136587,113658762,45,-1,F,1,M,0,1,0,0,0,0,3,1,2,false,false,N
1136587,BE101136587,113658763,45,-1,F,1,M,0,1,0,0,0,0,2,2,4,false,false,N
1136587,BE101136587,113658764,45,-1,F,1,M,0,1,0,0,0,0,3,1,3,false,false,N
1136587,BE101136587,113658765,45,-1,F,1,F,0,1,0,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658766,45,9,F,1,M,0,1,0,0,0,0,1,1,4,false,false,N
1136587,BE101136587,113658767,45,-1,F,1,M,0,1,0,0,0,0,4,1,2,false,false,N
1136587,BE101136587,113658768,45,-1,F,1,M,0,1,0,0,0,0,4,1,4,false,false,N
1136587,BE101136587,113658769,45,15,F,1,M,0,1,0,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658770,45,-1,F,1,M,0,1,0,0,0,0,2,1,5,false,false,N
1136587,BE101136587,113658771,45,-1,F,1,F,0,1,0,0,0,0,4,2,1,false,false,N
1136587,BE101136587,113658772,45,44,F,1,M,0,1,0,0,0,0,1,2,3,false,false,N
1136587,BE101136587,113658773,45,79,F,1,F,0,1,0,0,0,0,2,1,2,false,false,N
1136587,BE101136587,113658774,45,1,F,1,F,0,1,0,0,0,0,1,1,5,false,false,N
1136587,BE101136587,113658775,45,-1,F,1,F,0,1,0,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658776,45,32,F,1,M,0,1,0,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658777,45,-1,F,1,M,0,1,0,0,0,0,2,2,5,false,false,N
1136587,BE101136587,113658778,45,48,F,1,F,0,1,0,0,0,0,4,2,3,false,false,N
1136587,BE101136587,113658779,45,85,F,1,F,0,1,0,0,0,0,2,1,5,false,false,N
1136587,BE101136587,113658780,45,-1,F,1,M,0,1,0,0,0,0,3,2,4,false,false,N
1136587,BE101136587,113658781,45,-1,F,1,F,0,1,0,0,0,0,3,2,3,false,false,N
1136587,BE101136587,113658782,45,14,F,1,M,0,1,0,0,0,0,1,1,5,false,false,N
1136587,BE101136587,113658783,45,18,F,1,F,0,1,0,0,0,0,1,1,4,false,false,N
1136587,BE101136587,113658784,45,42,F,1,M,0,1,0,0,0,0,3,1,4,false,false,N
1136587,BE101136587,113658785,45,40,F,1,M,0,1,0,0,0,0,3,1,4,false,false,N
1136587,BE101136587,113658786,45,-1,F,1,F,0,1,0,0,0,0,2,2,1,false,false,N
1136587,BE101136587,113658787,45,-1,F,1,M,0,1,0,0,0,0,4,1,2,false,false,N
1136587,BE101136587,113658788,45,-1,F,1,F,0,1,0,0,0,0,4,1,4,false,false,N
1136587,BE101136587,113658789,45,50,F,1,M,0,1,0,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658790,45,40,F,1,M,0,1,0,0,0,0,1,2,2,false,false,N
1136587,BE101136587,113658791,45,35,F,1,F,0,1,0,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658792,45,16,F,1,M,0,1,0,0,0,0,3,2,2,false,false,N
1136587,BE101136587,113658793,45,-1,F,1,F,0,1,0,0,0,0,3,2,1,false,false,N
1136587,BE101136587,113658794,45,57,F,1,M,0,1,0,0,0,0,1,2,1,false,false,N
1136587,BE101136587,113658795,45,57,F,1,M,0,1,0,0,0,0,3,1,3,false,false,N
1136587,BE101136587,113658796,45,-1,F,1,F,0,1,0,0,0,0,4,2,2,false,false,N
1136587,BE101136587,113658797,45,18,F,1,F,0,1,0,0,0,0,1,2,4,false,false,N
1136587,BE101136587,113658798,45,-1,F,1,M,0,1,0,0,0,0,3,1,3,false,false,N
1136587,BE101136587,113658799,45,-1,F,1,M,0,1,0,0,0,0,1,1,3,false,false,N
1136587,BE101136587,113658800,45,41,F,1,M,0,1,0,0,0,0,1,1,5,false,false,N
1136587,BE101136587,113658801,45,40,F,1,F,0,1,0,0,0,0,3,2,2,false,false,N
1136587,BE101136587,113658802,45,80,F,1,M,0,1,0,0,0,0,2,1,4,false,false,N
1136587,BE101136587,113658803,45,52,F,1,M,0,1,0,0,0,0,3,1,4,false,false,N
1136587,BE101136587,113658804,45,-1,F,1,M,0,1,0,0,0,0,4,1,2,false,false,N
1136587,BE101136587,113658805,45,-1,F,1,F,0,1,0,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658806,45,45,F,1,F,0,1,0,0,0,0,1,2,3,false,false,N
1136587,BE101136587,113658807,45,40,F,1,M,0,1,0,0,0,0,2,2,4,false,false,N
1136587,BE101136587,113658808,45,-1,F,1,F,0,1,0,0,0,0,4,1,5,false,false,N
1136587,BE101136587,113658809,45,-1,F,1,F,0,1,0,0,0,0,5,2,2,false,false,N
1136587,BE101136587,113658810,45,32,F,1,M,0,1,0,0,0,0,2,2,1,false,false,N
1136587,BE101136587,113658811,45,-1,F,1,M,0,1,0,0,0,0,1,2,3,false,false,N
1136587,BE101136587,113658812,45,55,F,1,M,0,1,0,0,0,0,1,2,1,false,false,N
1136587,BE101136587,113658813,45,-1,F,1,M,0,1,0,0,0,0,4,2,2,false,false,N
1136587,BE101136587,113658814,45,25,F,1,F,0,1,0,0,0,0,2,2,1,false,false,N
1136587,BE101136587,113658815,45,-1,F,1,F,0,1,0,0,0,0,4,2,1,false,false,N
1136587,BE101136587,113658816,45,-1,F,1,M,0,1,0,0,0,0,1,1,4,false,false,N
1136587,BE101136587,113658817,45,-1,F,1,M,0,1,0,0,0,0,4,2,2,false,false,N
1136587,BE101136587,113658818,45,45,F,1,M,0,1,0,0,0,0,1,2,2,false,false,N
1136587,BE101136587,113658819,45,50,F,1,F,0,1,0,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658820,45,55,F,1,F,0,1,0,0,0,0,3,1,2,false,false,N
1136587,BE101136587,113658821,45,-1,F,1,M,0,1,0,0,0,0,3,1,1,false,false,N
1136587,BE101136587,113658822,45,-1,F,1,M,0,1,0,0,0,0,1,2,2,false,false,N
1136587,BE101136587,113658823,45,-1,F,1,M,0,1,0,0,0,0,3,2,2,false,false,N
1136587,BE101136587,113658824,45,-1,F,1,F,0,1,0,0,0,0,5,2,1,false,false,N
1136587,BE101136587,113658825,45,-1,F,1,F,0,1,0,0,0,0,3,2,1,false,false,N
1136587,BE101136587,113658826,45,53,F,1,F,0,1,0,0,0,0,2,1,3,false,false,N
1136587,BE101136587,113658827,45,-1,F,1,M,0,1,0,0,0,0,2,1,4,false,false,N
1136587,BE101136587,113658828,45,-1,F,1,M,0,1,0,0,0,0,4,1,1,false,false,N
1136587,BE101136587,113658829,45,16,F,1,F,0,1,0,0,0,0,1,2,3,false,false,N
1136587,BE101136587,113658830,45,20,F,1,F,0,1,0,0,0,0,3,2,3,false,false,N
1136587,BE101136587,113658831,45,-1,F,1,F,0,1,0,0,0,0,3,2,2,false,false,N
1136587,BE101136587,113658832,45,-1,F,1,F,0,1,0,0,0,0,4,2,5,false,false,N
1136587,BE101136587,113658833,45,-1,F,1,F,0,1,0,0,0,0,2,2,4,false,false,N
1136587,BE101136587,113658834,45,38,F,1,M,0,1,0,0,0,0,1,1,2,false,false,N
1136587,BE101136587,113658835,45,-1,F,1,F,0,1,0,0,0,0,2,2,3,false,false,N
1136587,BE101136587,113658836,45,16,F,1,M,0,1,0,0,0,0,2,1,1,false,false,N
1136587,BE101136587,113658837,45,-1,F,1,F,0,1,0,0,0,0,1,2,4,false,false,N
1136587,BE101136587,113658838,45,69,F,1,M,0,1,0,0,0,0,3,2,4,false,false,N
1136587,BE101136587,113658839,45,12,F,1,F,0,1,0,0,0,0,4,2,5,false,false,N
1136587,BE101136587,113658840,45,45,F,1,M,0,1,0,0,0,0,5,2,3,false,false,N
1136587,BE101136587,113658841,45,-1,F,1,F,0,1,0,0,0,0,2,2,3,false,false,N
1136587,BE101136587,113658842,45,72,F,1,M,0,1,0,0,0,0,1,2,4,false,false,N
1136587,BE101136587,113658843,45,-1,F,1,F,0,1,0,0,0,0,5,2,3,false,false,N
1136587,BE101136587,113658844,45,35,F,1,M,0,1,0,0,0,0,3,1,4,false,false,N
1136587,BE101136587,113658845,45,27,F,1,F,0,1,0,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658846,45,37,F,1,M,0,1,0,0,0,0,3,2,4,false,false,N
1136587,BE101136587,113658847,45,25,F,1,M,0,1,0,0,0,0,2,1,4,false,false,N
1136587,BE101136587,113658848,45,-1,F,1,M,0,1,0,0,0,0,3,2,4,false,false,N
1136587,BE101136587,113658849,45,-1,F,1,M,0,1,0,0,0,0,2,2,3,false,false,N
1136587,BE101136587,113658850,45,-1,F,1,F,0,1,0,0,0,0,5,2,3,false,false,N
1136587,BE101136587,113658851,45,41,F,1,M,0,1,0,0,0,0,1,2,2,false,false,N
1136587,BE101136587,113658852,45,23,F,1,F,0,1,0,0,0,0,2,2,1,false,false,N
1136587,BE101136587,113658853,45,4,F,1,F,0,1,0,0,0,0,2,2,2,false,false,N
1136587,BE101136587,113658854,45,-1,F,1,F,0,1,0,0,0,0,2,2,4,false,false,N
