cont_id,part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_work,cnt_school,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi,cnt_otherplace_family,cnt_otherplace_grandparents,cnt_hh_member
202531862,2025318,,,,M,false,true,false,false,false,false,1,2,3,false,false,N
202531863,2025318,46,,,M,false,true,false,false,false,false,1,1,3,false,false,N
202531864,2025318,55,,,F,false,true,false,false,false,false,2,2,2,false,false,N
202531865,2025318,28,,,M,false,true,false,false,false,false,1,1,5,false,false,N
202531866,2025318,2,,,M,false,true,false,false,false,false,4,2,5,false,false,N
202531867,2025318,56,,,F,false,true,false,false,false,false,1,2,4,false,false,N
202531868,2025318,16,,,F,false,true,false,false,false,false,1,1,5,false,false,N
202531869,2025318,13,,,M,false,true,false,false,false,false,1,1,3,false,false,N
202531870,2025318,50,,,M,false,true,false,false,false,false,4,1,3,false,false,N
202531871,2025318,,,,F,false,true,false,false,false,false,4,2,2,false,false,N
202531872,2025318,,,,M,false,true,false,false,false,false,2,2,3,false,false,N
202531873,2025318,,,,M,false,true,false,false,false,false,5,2,2,false,false,N
202531874,2025318,40,,,M,false,true,false,false,false,false,1,1,1,false,false,N
202531875,2025318,54,,,M,false,true,false,false,false,false,2,2,3,false,false,N
202531876,2025318,14,,,M,false,true,false,false,false,false,1,1,5,false,false,N
202531877,2025318,20,,,M,false,true,false,false,false,false,5,2,2,false,false,N
202531878,2025318,18,,,M,false,true,false,false,false,false,2,2,4,false,false,N
202531879,2025318,79,,,F,false,true,false,false,false,false,4,1,3,false,false,N
202531880,2025318,15,,,M,false,true,false,false,false,false,2,2,2,false,false,N
202531881,2025318,,,,M,false,true,false,false,false,false,2,1,4,false,false,N
202531882,2025318,,,,M,false,true,false,false,false,false,2,2,4,false,false,N
202531883,2025318,45,,,M,false,true,false,false,false,false,1,2,2,false,false,N
202531884,2025318,,,,M,false,true,false,false,false,false,3,2,3,false,false,N
202531885,2025318,43,,,M,false,true,false,false,false,false,3,2,5,false,false,N
202531886,2025318,,,,M,false,true,false,false,false,false,5,1,2,false,false,N
202531887,2025318,40,,,M,false,true,false,false,false,false,4,1,3,false,false,N
202531888,2025318,53,,,M,false,true,false,false,false,false,2,2,2,false,false,N
202531889,2025318,38,,,M,false,true,false,false,false,false,3,2,5,false,false,N
202531890,2025318,20,,,M,false,true,false,false,false,false,1,2,4,false,false,N
202531891,2025318,,,,M,false,true,false,false,false,false,1,1,3,false,false,N
202531892,2025318,,,,M,false,true,false,false,false,false,2,2,2,false,false,N
202531893,2025318,34,,,M,false,true,false,false,false,false,1,1,3,false,false,N
202531894,2025318,,,,F,false,true,false,false,false,false,5,2,1,false,false,N
202531895,2025318,,,,F,false,true,false,false,false,false,2,2,1,false,false,N
202531896,2025318,28,,,M,false,true,false,false,false,false,5,1,3,false,false,N
202531897,2025318,61,,,F,false,true,false,false,false,false,2,2,2,false,false,N
202531898,2025318,12,,,M,false,true,false,false,false,false,3,2,5,false,false,N
202531899,2025318,,,,F,false,true,false,false,false,false,2,2,2,false,false,N
202531900,2025318,,,,M,false,true,false,false,false,false,4,2,4,false,false,N
202531901,2025318,27,,,M,false,true,false,false,false,false,1,1,4,false,false,N
202531902,2025318,50,,,F,false,true,false,false,false,false,2,2,2,false,false,N
202531903,2025318,22,,,F,false,true,false,false,false,false,2,1,4,false,false,N
202531904,2025318,16,,,F,false,true,false,false,false,false,2,2,3,false,false,N
202531905,2025318,14,,,M,false,true,false,false,false,false,1,1,5,false,false,N
202531906,2025318,,,,F,false,true,false,false,false,false,4,1,2,false,false,N
202987301,2029873,54,,,M,true,false,false,false,false,false,1,1,5,false,false,Y
202987302,2029873,,40,50,F,false,false,false,false,true,false,2,2,1,false,false,N
202987303,2029873,,50,55,M,false,false,false,false,true,false,2,2,1,false,false,N
202987304,2029873,,30,35,F,false,false,false,false,false,true,1,2,1,false,false,N
202987305,2029873,50,,,F,false,false,false,false,false,true,2,,3,false,false,N
202987306,2029873,51,,,M,false,false,false,false,false,true,2,2,3,false,false,N
202987307,2029873,56,,,M,false,false,false,false,true,false,4,1,5,false,false,N
202987308,2029873,53,,,F,false,false,false,false,true,false,4,1,5,false,false,N
202987309,2029873,,55,60,F,false,false,false,false,false,true,5,2,2,false,false,N
202987310,2029873,,60,65,F,false,false,false,false,false,true,5,2,1,false,false,N
202987311,2029873,,70,75,M,false,false,false,false,false,true,5,2,2,false,false,N
202987312,2029873,50,,,F,false,false,false,false,false,true,2,2,2,false,false,N
203409701,2034097,39,,,M,true,false,false,false,false,false,1,1,5,false,false,Y
203409702,2034097,,1,2,M,true,false,false,true,true,false,1,1,5,false,false,Y
203409703,2034097,,35,40,M,false,false,false,false,false,true,5,2,3,false,false,N
203409704,2034097,63,,,M,true,false,false,false,false,false,3,2,4,false,false,N
203476801,2034768,39,,,M,false,false,false,false,false,true,1,1,5,false,false,Y
203476802,2034768,,50,55,M,false,false,false,false,false,true,4,2,2,false,false,N
203476803,2034768,,50,55,F,false,false,false,false,false,true,5,2,2,false,false,N
203476804,2034768,,35,40,F,false,false,false,false,false,true,5,2,1,false,false,N
203476805,2034768,,30,35,F,false,false,false,false,false,true,5,2,2,false,false,N
203476806,2034768,,35,40,F,false,false,false,false,false,true,5,2,2,false,false,N
203476807,2034768,,30,35,M,false,false,false,false,false,true,5,2,1,false,false,N
203476808,2034768,,35,40,F,false,false,false,false,false,true,5,2,1,false,false,N
203476809,2034768,,20,25,F,false,false,false,false,false,true,5,2,1,false,false,N
203476810,2034768,,40,45,F,false,false,false,false,false,true,5,2,1,false,false,N
203523901,2035239,41,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
203523902,2035239,48,,,M,true,false,false,false,false,false,1,1,5,false,false,Y
203523903,2035239,10,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
203523904,2035239,,30,35,M,true,false,false,false,false,false,2,2,2,false,false,N
205369401,2053694,37,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
205369402,2053694,3,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
205369403,2053694,10,,,M,true,false,false,false,false,false,1,1,5,false,false,Y
205369404,2053694,11,,,M,true,false,false,false,false,false,1,1,5,false,false,Y
205369405,2053694,73,,,F,true,false,false,false,false,false,2,2,2,false,false,N
205369406,2053694,,32,35,M,true,false,false,false,false,false,4,1,2,false,false,N
205369407,2053694,71,,,F,true,false,false,false,false,false,2,1,4,false,false,N
205369408,2053694,10,,,M,true,false,false,false,false,false,3,2,1,false,false,N
205369409,2053694,10,,,M,true,false,false,false,false,false,3,2,1,false,false,N
205369410,2053694,68,,,F,true,false,false,false,false,false,2,2,3,false,false,N
205369411,2053694,39,,,M,true,false,false,false,false,false,1,1,5,false,false,Y
207970101,2079701,36,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
207970102,2079701,7,,,M,true,false,false,false,false,false,1,1,5,false,false,Y
207970103,2079701,52,,,M,false,false,false,false,false,true,4,1,2,false,false,N
207970104,2079701,84,,,F,false,false,false,false,false,true,3,1,4,false,true,N
207970105,2079701,53,,,M,false,false,false,false,false,true,3,2,4,false,true,N
207970106,2079701,6,,,M,false,false,false,false,false,true,2,2,4,false,false,N
207970107,2079701,34,,,F,false,false,false,false,false,true,2,2,4,false,false,N
207970108,2079701,,3,5,M,false,false,false,false,false,true,1,2,5,false,false,N
207970109,2079701,,3,5,M,false,false,false,false,false,true,5,2,5,false,false,N
207970110,2079701,,3,5,M,false,false,false,false,false,true,5,1,5,false,false,N
207970111,2079701,,3,5,F,false,false,false,false,false,true,5,2,5,false,false,N
207970112,2079701,,3,5,F,false,false,false,false,false,true,5,1,5,false,false,N
207970113,2079701,,3,5,F,false,false,false,false,false,true,1,2,5,false,false,N
207970114,2079701,,3,5,M,false,false,false,false,false,true,5,1,5,false,false,N
207970115,2079701,,3,5,M,false,false,false,false,false,true,5,1,5,false,true,N
207970116,2079701,1,,,F,true,false,false,false,false,false,1,1,4,false,false,Y
207970117,2079701,38,,,M,true,false,false,false,false,false,1,1,4,false,false,Y
208386501,2083865,24,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
208386502,2083865,64,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
208386503,2083865,66,,,M,true,false,false,false,false,false,1,1,4,false,false,Y
208386504,2083865,35,,,M,true,false,false,false,false,false,1,1,3,false,false,Y
208386505,2083865,63,,,F,true,false,false,false,false,false,2,1,3,false,false,N
208386506,2083865,40,,,M,true,false,false,false,false,false,3,1,2,false,false,N
208386507,2083865,59,,,F,true,false,false,false,false,false,3,1,4,false,false,N
209008101,2090081,43,,,F,true,false,false,false,false,false,1,2,5,false,false,Y
209008102,2090081,46,,,M,true,false,false,false,false,false,1,2,5,false,false,N
209008103,2090081,18,,,F,true,false,false,false,false,false,1,2,5,false,false,Y
209008104,2090081,20,,,F,true,false,false,false,false,false,2,2,5,false,false,Y
209035501,2090355,,60,70,F,false,false,false,true,false,false,5,2,2,false,false,N
209035502,2090355,,40,50,F,false,false,false,false,false,true,4,2,1,false,false,N
209035503,2090355,43,,,F,false,false,false,false,false,true,3,2,2,false,false,N
209035504,2090355,,50,60,F,false,false,false,false,false,true,4,2,2,false,false,N
209035505,2090355,66,,,M,true,false,false,false,false,false,1,2,3,false,false,Y
209035506,2090355,17,,,M,true,false,false,false,false,false,1,2,3,false,false,Y
209035507,2090355,59,,,M,false,false,false,false,false,true,3,2,2,false,false,N
209035508,2090355,,50,60,F,false,false,false,false,false,true,4,2,2,false,false,N
209035509,2090355,,50,60,M,false,false,false,false,false,true,4,2,3,false,false,N
209035510,2090355,,40,50,M,false,false,false,false,false,true,4,2,2,false,false,N
209035511,2090355,,20,30,M,false,false,false,false,false,true,5,2,2,false,false,N
209035512,2090355,,70,80,M,false,false,false,false,false,true,4,2,2,false,false,N
209035513,2090355,,50,60,F,false,false,false,false,false,true,5,2,1,false,false,N
209035514,2090355,17,,,M,true,false,false,false,false,false,1,2,4,false,false,Y
209035515,2090355,66,,,M,true,false,false,false,false,false,1,2,5,false,false,Y
209716301,2097163,22,,,M,true,false,false,false,false,false,1,2,4,false,false,Y
209716302,2097163,47,,,F,true,false,false,false,false,false,1,1,4,false,false,Y
209716303,2097163,53,,,M,true,false,false,false,false,false,1,1,4,false,false,Y
209716304,2097163,30,,,F,false,false,false,false,false,true,3,2,1,false,false,N
209716305,2097163,30,,,F,false,false,false,false,false,true,4,2,1,false,false,N
209716306,2097163,40,,,F,false,false,false,false,false,true,4,2,1,false,false,N
209716307,2097163,60,,,F,false,false,false,false,false,true,5,2,,false,false,N
209716308,2097163,26,,,M,false,false,false,false,true,false,4,1,4,false,false,N
209716309,2097163,26,,,F,false,false,false,false,true,false,4,1,4,false,false,N
209716310,2097163,40,,,M,false,false,false,false,true,false,4,2,1,false,false,N
209716311,2097163,24,,,F,false,false,false,false,true,false,4,1,1,false,false,N
209716312,2097163,30,,,M,false,false,false,false,true,false,5,2,2,false,false,N
209716313,2097163,30,,,M,false,false,false,false,true,false,5,2,1,false,false,N
209828401,2098284,32,,,M,true,false,true,true,false,true,1,1,5,false,true,Y
209828402,2098284,27,,,F,true,false,true,true,false,true,1,1,5,false,true,Y
209828403,2098284,30,,,F,false,false,true,false,false,false,1,1,5,false,false,N
209828404,2098284,7,,,F,false,false,true,false,false,false,1,1,3,false,false,N
209828405,2098284,4,,,M,false,false,true,false,false,false,1,1,3,false,false,N
209828406,2098284,18,,,F,false,false,false,false,false,true,2,1,4,false,true,N
209828407,2098284,50,,,F,false,false,false,false,false,true,2,1,4,false,true,N
209828408,2098284,20,,,M,false,false,false,false,false,true,3,2,3,false,true,N
209828409,2098284,50,,,M,false,false,false,false,false,true,2,1,4,false,true,N
210925701,2109257,28,,,M,true,false,false,false,false,false,1,1,,false,false,Y
210925702,2109257,,40,45,M,false,true,false,false,false,false,2,2,5,false,false,N
210925703,2109257,28,,,F,false,true,false,false,false,false,2,1,3,false,false,N
210925704,2109257,,25,30,F,false,true,false,false,false,false,2,2,3,false,false,N
210925705,2109257,,25,30,F,false,true,false,false,false,false,2,2,3,false,false,N
210925706,2109257,,20,25,F,false,true,false,false,false,false,2,2,3,false,false,N
210925707,2109257,27,,,M,false,true,false,false,false,false,2,2,3,false,false,N
210925708,2109257,,45,55,M,false,true,false,false,false,false,2,2,3,false,false,N
210925709,2109257,,50,60,M,false,true,false,false,false,false,2,2,2,false,false,N
210925710,2109257,,35,40,M,false,true,false,false,false,false,2,2,2,false,false,N
210925711,2109257,,30,35,F,false,false,false,false,true,false,5,2,2,false,false,N
211296101,2112961,56,,,F,false,false,false,false,true,false,2,2,4,false,false,N
211296102,2112961,28,,,M,false,false,false,true,false,false,3,2,2,false,false,N
211296103,2112961,30,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
211296104,2112961,,34,37,F,true,false,false,false,false,false,3,2,1,false,false,N
211296105,2112961,63,,,F,true,false,false,false,false,false,3,2,1,false,false,N
211296106,2112961,30,,,M,false,false,false,false,true,false,3,1,5,false,false,N
211296107,2112961,30,,,F,false,false,false,false,true,false,3,1,5,false,false,N
211296108,2112961,28,,,M,false,false,false,false,true,false,3,2,4,false,false,N
211296109,2112961,35,,,M,false,false,false,false,true,false,4,2,5,false,false,N
211296110,2112961,25,,,F,false,false,false,false,true,false,3,2,4,false,false,N
212247501,2122475,27,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
212247502,2122475,,30,35,F,false,true,false,false,false,false,3,2,1,false,false,N
212247503,2122475,,30,35,F,false,true,false,false,false,false,2,2,5,false,false,N
212247504,2122475,37,,,M,false,true,false,false,false,false,2,1,5,false,false,N
212247505,2122475,41,,,M,false,true,false,false,false,false,2,2,4,false,false,N
212247506,2122475,,40,50,M,false,true,false,false,false,false,3,1,3,false,false,N
212247507,2122475,44,,,F,false,true,false,false,false,false,2,1,3,false,false,N
212247508,2122475,,35,45,M,false,true,false,false,false,false,3,2,3,false,false,N
212247509,2122475,,40,50,F,false,true,false,false,false,false,2,1,3,false,false,N
212247510,2122475,,35,40,F,false,true,false,false,false,false,3,2,2,false,false,N
212247511,2122475,,30,35,M,false,true,false,false,false,false,2,2,3,false,false,N
212247512,2122475,,30,35,M,false,true,false,false,false,false,2,1,1,false,false,N
212247513,2122475,,30,40,M,false,true,false,false,false,false,3,2,1,false,false,N
212247514,2122475,,35,40,M,false,true,false,false,false,false,3,1,2,false,false,N
212247515,2122475,,30,35,M,false,true,false,false,false,false,3,2,1,false,false,N
212247516,2122475,,40,45,M,false,false,false,false,true,false,5,2,1,false,false,N
212247517,2122475,,35,40,F,false,false,false,false,true,false,5,2,1,false,false,N
212247518,2122475,,30,35,M,false,false,false,false,true,false,5,2,1,false,false,N
212247519,2122475,35,,,F,false,true,false,false,false,false,3,2,1,false,false,N
212247520,2122475,,35,40,F,false,true,false,false,false,false,3,2,1,false,false,N
212247521,2122475,,35,40,F,false,true,false,false,false,false,3,2,1,false,false,N
212247522,2122475,39,,,M,false,true,false,false,false,false,3,2,1,false,false,N
212247523,2122475,37,,,M,false,true,false,false,false,false,3,2,1,false,false,N
212247524,2122475,33,,,M,false,true,false,false,false,false,3,2,1,false,false,N
212247525,2122475,34,,,M,false,true,false,false,false,false,2,2,1,false,false,N
212247526,2122475,48,,,M,false,true,false,false,false,false,4,1,3,false,false,N
212247527,2122475,,30,40,M,false,true,false,false,false,false,4,1,3,false,false,N
212247528,2122475,,40,50,F,true,false,false,false,false,false,1,2,,false,false,N
212247529,2122475,,35,40,M,false,false,false,false,true,false,5,2,,false,false,N
212247530,2122475,,35,40,M,false,false,false,false,true,false,5,2,,false,false,N
212247531,2122475,27,,,F,true,false,false,false,false,false,4,1,5,false,false,N
212247532,2122475,27,,,M,true,false,false,false,false,false,4,1,5,false,false,N
212247533,2122475,24,,,F,true,false,false,false,false,false,4,1,5,false,false,N
212247534,2122475,25,,,F,true,false,false,false,false,false,3,1,5,false,false,N
212247535,2122475,27,,,M,true,false,false,false,false,false,3,1,5,false,false,N
212247536,2122475,27,,,M,false,false,false,false,true,false,4,1,4,false,false,N
212247537,2122475,27,,,M,false,false,false,false,true,false,3,1,4,false,false,N
212247538,2122475,27,,,M,false,false,false,false,true,false,3,1,4,false,false,N
212247539,2122475,29,,,F,false,false,false,false,true,false,3,1,4,false,false,N
212247540,2122475,29,,,F,false,false,false,false,true,false,5,1,2,false,false,N
212247541,2122475,,30,40,M,false,false,false,false,true,false,5,2,2,false,false,N
212247542,2122475,,30,40,F,false,false,false,false,true,false,5,2,2,false,false,N
212247543,2122475,,30,40,M,false,false,false,false,true,false,5,2,1,false,false,N
212247544,2122475,,30,35,M,false,false,false,false,true,false,5,1,1,false,false,N
212247545,2122475,27,,,M,false,false,false,false,true,false,3,1,3,false,false,N
212247546,2122475,28,,,M,false,false,false,false,true,false,3,1,3,false,false,N
212247547,2122475,26,,,F,false,false,false,false,true,false,4,1,3,false,false,N
212247548,2122475,,25,30,F,false,false,false,false,true,false,4,1,3,false,false,N
212247549,2122475,,20,30,M,false,false,false,false,true,false,5,1,1,false,false,N
212247550,2122475,,30,40,M,false,false,false,false,true,false,5,2,1,false,false,N
212638901,2126389,1,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
212638902,2126389,44,,,M,true,false,false,false,false,false,1,1,5,false,false,Y
212638903,2126389,42,,,F,true,false,false,false,false,false,2,2,1,false,false,N
212638904,2126389,5,,,F,true,false,false,false,false,false,1,1,3,false,false,N
212638905,2126389,30,,,F,false,false,false,false,false,true,2,2,2,false,false,N
212638906,2126389,5,,,M,true,false,false,false,false,false,1,1,5,false,false,N
213042101,2130421,41,,,M,true,false,false,false,false,false,1,1,5,false,false,Y
213042102,2130421,39,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
213042103,2130421,8,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
213042104,2130421,7,,,M,true,false,false,false,false,false,1,1,5,false,false,Y
213042105,2130421,67,,,M,false,false,false,false,false,true,2,1,4,false,true,N
213042106,2130421,65,,,F,false,false,false,false,false,true,2,1,4,false,true,N
213042107,2130421,36,,,M,false,false,false,true,false,false,3,1,4,false,false,N
213042108,2130421,,45,50,M,false,false,false,false,false,true,5,1,3,false,true,N
214102901,2141029,,80,90,F,true,false,false,false,false,false,1,1,5,false,false,Y
214102902,2141029,,30,40,M,true,false,false,false,false,false,4,1,2,false,false,N
214102903,2141029,,50,60,F,true,false,false,false,false,false,3,1,2,false,false,N
214102904,2141029,,50,60,M,false,false,false,false,false,true,4,1,5,false,false,N
214102905,2141029,,50,60,F,false,false,false,false,false,true,4,1,5,false,false,N
214102906,2141029,60,,,F,true,false,false,false,false,true,3,1,4,true,false,N
214102907,2141029,,60,65,M,true,false,false,false,false,true,4,1,5,true,false,N
214102908,2141029,,50,60,F,false,false,false,false,false,true,3,1,5,false,false,N
214102909,2141029,,40,50,F,false,false,false,false,false,true,3,1,5,false,false,N
214102910,2141029,,50,60,M,false,false,false,false,false,true,3,1,5,false,false,N
214102911,2141029,,40,50,F,false,false,false,false,false,true,2,1,5,false,false,N
214102912,2141029,,50,60,M,false,false,false,false,false,true,2,1,5,false,false,N
214102913,2141029,,20,30,F,false,false,false,false,false,true,4,1,5,true,false,N
214102914,2141029,,20,30,M,false,false,false,false,false,true,4,1,5,false,false,N
214102915,2141029,,20,30,F,false,false,false,false,false,true,4,1,5,true,false,N
214102916,2141029,,0,5,F,false,false,false,false,false,true,4,1,5,false,false,N
214102917,2141029,,0,5,F,false,false,false,false,false,true,4,1,4,false,false,N
214102918,2141029,,0,5,F,false,false,false,false,false,true,4,1,4,false,false,N
214102919,2141029,,0,5,F,false,false,false,false,false,true,4,1,5,false,false,N
214102920,2141029,,0,5,F,false,false,false,false,false,true,4,1,5,false,false,N
214102921,2141029,,0,5,F,false,false,false,false,false,true,4,1,4,false,false,N
214102922,2141029,,0,5,M,false,false,false,false,false,true,4,1,4,false,false,N
214102923,2141029,,0,5,F,false,false,false,false,false,true,4,1,5,false,false,N
214102924,2141029,5,,,F,false,false,false,false,false,true,4,1,5,false,false,N
214102925,2141029,6,,,F,false,false,false,false,false,true,4,1,5,false,false,N
214102926,2141029,56,,,F,true,false,false,false,false,false,4,2,3,false,false,N
214102927,2141029,49,,,M,true,false,false,false,false,false,4,1,4,false,false,N
214102928,2141029,,30,40,M,false,false,false,true,false,false,4,1,3,false,false,N
214595301,2145953,57,,,F,false,false,false,false,true,false,3,1,2,false,false,N
214595302,2145953,,65,68,M,false,false,false,false,true,false,3,1,2,false,false,N
214595303,2145953,,40,45,M,false,false,false,false,true,false,5,2,1,false,false,N
214595304,2145953,28,,,M,false,false,false,false,true,false,4,1,1,false,false,N
214595305,2145953,58,,,F,true,false,false,false,false,false,1,1,4,false,false,Y
214595306,2145953,63,,,M,false,false,false,false,false,true,3,1,3,false,false,N
214595307,2145953,,30,35,F,false,false,false,false,false,true,2,1,3,false,false,N
214595308,2145953,30,,,M,false,false,false,false,true,false,3,1,2,false,false,N
214595309,2145953,,40,45,F,false,false,false,false,true,false,3,1,3,false,false,N
214595310,2145953,,45,50,M,false,false,false,false,true,false,3,2,2,false,false,N
214595311,2145953,57,,,F,false,false,false,false,true,false,3,2,1,false,false,N
214595312,2145953,28,,,M,false,false,false,false,true,false,4,2,2,false,false,N
214595313,2145953,58,,,M,true,false,false,false,false,false,1,2,4,false,false,Y
214595314,2145953,,45,48,M,false,false,false,false,false,true,4,1,2,false,false,N
214595315,2145953,43,,,M,false,false,false,false,false,true,5,2,1,false,false,N
214595316,2145953,57,,,F,false,false,false,false,false,true,3,2,3,false,false,N
214595317,2145953,,40,45,F,false,false,false,false,true,false,3,1,3,false,false,N
214595318,2145953,,30,35,M,false,false,false,false,true,false,3,1,3,false,false,N
214595319,2145953,48,,,M,false,false,false,false,true,false,3,1,3,false,false,N
214595320,2145953,46,,,F,false,false,false,false,true,false,3,1,3,false,false,N
214595321,2145953,59,,,M,false,false,false,false,true,false,3,1,2,false,false,N
214595322,2145953,35,,,F,false,false,false,false,false,true,4,1,1,false,false,N
214595323,2145953,,40,45,F,false,false,false,false,false,true,4,2,2,false,false,N
214595324,2145953,58,,,F,true,false,false,false,false,false,1,2,3,false,false,Y
214595325,2145953,,60,65,M,false,false,false,false,false,true,4,1,2,false,false,N
214595326,2145953,64,,,M,false,false,false,false,false,true,4,2,2,false,false,N
214595327,2145953,35,,,M,false,false,false,false,false,true,3,2,2,false,false,N
214595328,2145953,42,,,F,false,false,false,false,false,true,3,1,2,false,false,N
214595329,2145953,,30,33,F,false,false,false,false,false,true,5,2,1,false,false,N
214595330,2145953,58,,,F,true,false,false,false,false,false,1,1,3,false,false,Y
214595331,2145953,5,,,M,false,false,false,false,true,false,3,1,2,false,false,N
214595332,2145953,63,,,F,false,false,false,false,true,false,3,1,2,false,false,N
214595333,2145953,,55,58,F,false,false,false,false,true,false,4,1,3,false,false,N
214595334,2145953,17,,,F,false,false,false,false,true,false,2,2,1,false,false,N
214595335,2145953,15,,,F,false,false,false,false,true,false,2,2,1,false,false,N
214595336,2145953,55,,,M,false,false,false,false,true,false,3,2,1,false,false,N
214595337,2145953,57,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
214645001,2146450,29,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
214645002,2146450,,40,45,M,false,true,false,false,false,false,1,1,5,false,false,N
214645003,2146450,34,,,F,false,true,false,false,false,false,1,1,5,false,false,N
214645004,2146450,39,,,F,false,true,false,false,false,false,1,2,4,false,false,N
214645005,2146450,,25,30,M,false,false,false,false,true,false,3,2,3,false,false,N
214645006,2146450,,25,30,M,false,false,false,false,false,true,5,2,3,false,false,N
214645007,2146450,,35,40,F,false,false,false,false,true,false,3,2,3,false,false,N
214645008,2146450,,20,25,F,false,false,false,false,true,false,3,2,3,false,false,N
214809201,2148092,59,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
214809202,2148092,0,,,F,true,false,false,false,false,true,2,1,4,true,false,N
214809203,2148092,,30,40,M,false,false,false,false,false,true,5,2,2,false,false,N
214809204,2148092,,40,50,F,false,false,false,false,false,true,5,2,2,false,false,N
214809205,2148092,35,,,F,false,false,false,false,false,true,2,1,4,true,false,N
214809206,2148092,32,,,M,false,false,false,false,false,true,2,1,3,true,false,N
214822401,2148224,93,,,F,false,false,false,true,false,false,2,2,2,false,false,N
214822402,2148224,65,,,F,false,false,false,true,false,false,3,2,1,false,false,N
214822403,2148224,65,,,M,false,false,false,false,false,true,3,2,1,false,false,N
214822404,2148224,93,,,F,true,false,false,false,false,false,2,2,3,false,false,N
214822405,2148224,45,,,F,true,false,false,true,false,true,4,1,4,false,false,N
214822406,2148224,16,,,F,true,false,false,true,false,true,4,1,4,false,false,N
214822407,2148224,43,,,F,true,false,false,false,false,false,1,2,2,false,false,N
215621701,2156217,80,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
215621702,2156217,80,,,M,false,false,false,false,false,true,2,1,4,false,false,N
215621703,2156217,50,,,M,false,false,false,false,false,true,2,1,4,false,false,N
215621704,2156217,,50,60,M,false,false,false,false,false,true,2,1,4,false,false,N
215621705,2156217,,50,60,F,false,false,false,false,false,true,2,1,4,false,false,N
215621706,2156217,,50,60,F,false,false,false,false,false,true,3,1,4,false,false,N
215621707,2156217,,80,90,F,false,false,false,false,false,true,3,1,4,false,false,N
215621708,2156217,,60,70,F,false,false,false,false,false,true,3,1,4,false,false,N
215621709,2156217,,60,65,F,false,false,false,false,false,true,3,1,4,false,false,N
215621710,2156217,,60,70,F,false,false,false,false,false,true,3,1,4,false,false,N
215621711,2156217,,70,75,F,false,false,false,false,false,true,3,1,4,false,false,N
215621712,2156217,,60,65,F,false,false,false,false,false,true,3,1,4,false,false,N
215621713,2156217,,60,65,F,false,false,false,false,false,true,3,1,4,false,false,N
215621714,2156217,,70,75,F,false,false,false,false,false,true,3,1,4,false,false,N
215621715,2156217,65,,,F,false,false,false,false,false,true,3,1,4,false,false,N
215621716,2156217,70,,,F,false,false,false,false,false,true,3,1,4,false,false,N
215621717,2156217,70,,,F,false,false,false,false,false,true,3,1,4,false,false,N
215621718,2156217,70,,,M,false,false,false,false,false,true,3,1,4,false,false,N
215621719,2156217,60,,,M,false,false,false,false,false,true,3,1,4,false,false,N
215621720,2156217,65,,,M,false,false,false,false,false,true,3,1,4,false,false,N
215621721,2156217,,70,75,M,false,false,false,false,false,true,3,1,4,false,false,N
215621722,2156217,70,,,M,false,false,false,false,false,true,3,1,4,false,false,N
215621723,2156217,65,,,F,false,false,false,false,false,true,3,1,4,false,false,N
215621724,2156217,70,,,F,false,false,false,false,false,true,3,1,4,false,false,N
215621725,2156217,65,,,F,false,false,false,false,false,true,3,1,4,false,false,N
215621726,2156217,,70,75,F,false,false,false,false,false,true,3,1,4,false,false,N
215621727,2156217,80,,,M,false,false,false,false,false,true,3,1,4,false,false,N
215621728,2156217,50,,,M,false,false,false,false,false,true,3,1,4,false,false,N
215621729,2156217,60,,,F,false,false,false,false,false,true,,1,,false,false,N
215621730,2156217,65,,,M,false,false,false,true,false,false,,1,1,false,false,N
215732801,2157328,36,,,M,true,false,false,false,false,false,1,1,5,false,false,N
215732802,2157328,,45,55,M,false,true,false,false,false,false,1,1,4,false,false,N
215732803,2157328,,45,55,M,false,true,false,false,false,false,1,1,4,false,false,N
215732804,2157328,,40,49,F,false,true,false,false,false,false,2,1,4,false,false,N
215732805,2157328,,48,55,M,false,true,false,false,false,false,2,1,4,false,false,N
215732806,2157328,,38,44,F,false,true,false,false,false,false,1,1,4,false,false,N
215732807,2157328,,55,60,F,false,true,false,false,false,false,2,1,4,false,false,N
215732808,2157328,,40,48,F,false,true,false,false,false,false,1,1,4,false,false,N
