part_id,hh_id,part_age,part_gender,part_occupation
286340211,2863402286340211,37,F,1
286340212,2863402286340212,37,M,6
286340213,2863402286340213,36,M,1
286340214,2863402286340214,36,F,1
286340215,2863402286340215,55,M,1
286909201,2869092286909201,55,F,1
286909202,2869092286909202,35,M,1
286909203,2869092286909203,44,F,1
286909204,2869092286909204,15,M,5
286909205,2869092286909205,39,F,1
286909206,2869092286909206,10,F,5
286975101,2869751286975101,35,F,1
286975102,BE102869751,51,NA,1
286997701,2869977286997701,55,M,1
286997702,2869977286997702,55,M,6
286997703,2869977286997703,55,M,6
287253101,2872531287253101,40,F,1
287253102,BE102872531,55,M,1
287253103,2872531287253103,29,M,6
287253104,2872531287253104,32,F,1
287253105,2872531287253105,54,M,1
287253106,2872531287253106,75,M,2
287253107,2872531287253107,74,F,2
287253108,BE102872531,29,M,1
287253109,BE102872531,55,M,1
287253110,2872531287253110,32,F,1
287253111,2872531287253111,45,M,1
287329101,2873291287329101,37,M,6
287329102,2873291287329102,56,M,6
287329103,2873291287329103,53,M,1
287329104,2873291287329104,24,M,6
287329105,2873291287329105,32,M,1
287329106,2873291287329106,24,M,1
287329107,2873291287329107,33,M,1
287329108,2873291287329108,48,M,1
287329109,2873291287329109,42,M,1
287329110,2873291287329110,37,M,1
287329111,2873291287329111,37,F,6
287329112,BE102873291,73,F,2
287329113,2873291287329113,52,F,1
287381801,BE102873818,71,M,2
287381802,BE102873818,40,M,6
287381803,2873818287381803,67,F,6
287381804,2873818287381804,35,F,6
287381805,2873818287381805,25,M,1
287381806,2873818287381806,25,M,1
287381807,2873818287381807,25,F,1
287381808,2873818287381808,25,M,1
287381809,2873818287381809,65,F,6
287381810,2873818287381810,45,M,1
287381811,2873818287381811,25,F,6
287381812,2873818287381812,45,M,1
287381813,2873818287381813,25,M,1
287381814,2873818287381814,55,M,6
287381815,2873818287381815,35,F,1
287415401,BE102874154,24,M,1
287415402,BE102874154,56,M,6
287415403,2874154287415403,57,F,1
287415404,2874154287415404,45,F,1
287415405,2874154287415405,47,M,1
287415406,2874154287415406,57,F,1
287415407,2874154287415407,37,M,1
287415408,2874154287415408,24,F,1
287415409,2874154287415409,48,M,1
287415410,2874154287415410,-1,M,6
287415411,2874154287415411,34,F,1
287415412,2874154287415412,75,M,2
287415413,2874154287415413,-1,F,6
287415414,2874154287415414,22,F,1
287415415,2874154287415415,10,M,5
287415416,2874154287415416,-1,M,6
287415417,2874154287415417,-1,M,6
287415418,2874154287415418,-1,M,6
287415419,2874154287415419,39,F,1
287415420,2874154287415420,3,F,5
287415421,2874154287415421,-1,M,6
287415422,2874154287415422,58,M,1
287415423,2874154287415423,49,M,1
287415424,2874154287415424,62,M,6
287415425,2874154287415425,-1,F,6
287415426,2874154287415426,-1,F,6
287415427,2874154287415427,15,M,5
287415428,2874154287415428,-1,M,6
287415429,2874154287415429,35,F,1
287415430,2874154287415430,-1,F,6
287415431,2874154287415431,44,F,1
287415432,2874154287415432,-1,M,6
287415433,2874154287415433,32,M,1
287415434,2874154287415434,79,M,2
287415435,2874154287415435,-1,M,6
287415436,2874154287415436,46,F,1
287415437,2874154287415437,-1,M,6
287415438,2874154287415438,-1,F,6
287415439,2874154287415439,-1,F,6
287415440,2874154287415440,-1,F,6
287415441,2874154287415441,-1,M,6
287415442,2874154287415442,22,M,1
287415443,2874154287415443,-1,M,6
287415444,2874154287415444,-1,F,6
287415445,2874154287415445,-1,M,6
287415446,2874154287415446,-1,F,6
287415447,2874154287415447,1,M,6
287415448,2874154287415448,-1,F,6
287415449,2874154287415449,-1,M,6
287415450,2874154287415450,45,F,1
287415451,2874154287415451,84,F,2
287415452,2874154287415452,-1,F,6
287415453,2874154287415453,-1,F,6
287415454,2874154287415454,56,M,1
287415455,2874154287415455,-1,M,6
287415456,2874154287415456,35,F,1
287415457,2874154287415457,-1,M,6
287415458,2874154287415458,79,F,2
287415459,2874154287415459,15,F,5
287415460,2874154287415460,-1,F,6
287415461,2874154287415461,-1,M,6
287415462,2874154287415462,32,M,1
287415463,2874154287415463,-1,M,6
287415464,2874154287415464,18,M,5
287415465,2874154287415465,67,M,6
287415466,2874154287415466,38,M,6
287415467,2874154287415467,10,M,5
287415468,2874154287415468,-1,M,6
287415469,2874154287415469,-1,F,6
287415470,2874154287415470,60,F,6
287415471,2874154287415471,-1,F,6
287415472,2874154287415472,-1,F,6
287415473,2874154287415473,50,F,1
287415474,2874154287415474,32,F,1
287415475,2874154287415475,41,M,1
287415476,2874154287415476,35,F,1
287415477,2874154287415477,-1,F,6
287415478,2874154287415478,-1,M,6
287415479,2874154287415479,43,F,1
287415480,2874154287415480,37,M,1
287415481,2874154287415481,-1,M,6
287415482,2874154287415482,-1,F,6
287415483,2874154287415483,50,F,6
287415484,2874154287415484,14,M,5
287415485,2874154287415485,-1,F,6
287415486,2874154287415486,-1,M,6
287415487,2874154287415487,-1,F,6
287415488,2874154287415488,-1,M,6
287415489,2874154287415489,-1,M,6
287415490,2874154287415490,30,M,1
287415491,2874154287415491,35,M,1
287415492,2874154287415492,27,M,1
287415493,2874154287415493,45,F,1
287415494,2874154287415494,-1,M,6
287415495,2874154287415495,-1,M,6
287415496,2874154287415496,-1,M,6
287415497,2874154287415497,2,M,6
287415498,2874154287415498,12,M,5
287415499,2874154287415499,-1,F,6
287415500,2874154287415500,15,M,5
287415501,2874154287415501,-1,M,6
287415502,2874154287415502,62,F,6
287415503,2874154287415503,-1,F,6
287415504,2874154287415504,32,M,1
287415505,2874154287415505,75,M,2
287415506,2874154287415506,27,F,1
287415507,2874154287415507,31,F,1
287415508,2874154287415508,50,F,1
287415509,2874154287415509,67,M,6
287415510,2874154287415510,-1,F,6
287415511,2874154287415511,13,M,5
287415512,2874154287415512,-1,M,6
287415513,2874154287415513,46,M,1
287415514,2874154287415514,66,F,1
287415515,2874154287415515,-1,F,6
287415516,2874154287415516,41,M,1
287415517,2874154287415517,-1,F,6
287415518,2874154287415518,-1,M,6
287415519,2874154287415519,32,F,1
287415520,2874154287415520,21,M,6
287415521,2874154287415521,67,F,1
287415522,2874154287415522,57,F,1
287415523,2874154287415523,3,M,5
287415524,2874154287415524,22,F,1
287415525,2874154287415525,-1,M,6
287415526,2874154287415526,24,F,1
287415527,2874154287415527,34,F,1
287423801,2874238287423801,82,F,2
287423802,2874238287423802,41,F,1
287423803,BE102874238,7,F,5
287423804,2874238287423804,63,M,6
287423805,BE102874238,60,M,6
287423806,BE102874238,19,M,5
287427501,2874275287427501,33,F,1
287427502,2874275287427502,33,M,1
287427503,2874275287427503,8,F,5
287427504,2874275287427504,4,F,5
287529901,BE102875299,48,M,1
287529902,BE102875299,46,F,1
287529903,BE102875299,71,M,2
287529904,BE102875299,73,F,2
287529905,BE102875299,47,F,1
288564701,BE102885647,54,F,1
288564702,BE102885647,19,F,5
288564703,BE102885647,54,M,6
288564704,BE102885647,22,M,1
288564705,2885647288564705,80,M,2
289595101,BE102895951,65,M,6
289595102,2895951289595102,65,M,6
289595103,2895951289595103,65,F,6
289595104,2895951289595104,45,F,1
289595105,2895951289595105,55,F,1
289595106,2895951289595106,25,M,1
289595107,2895951289595107,25,M,6
289595108,2895951289595108,25,F,1
289595109,2895951289595109,2,F,6
289595110,2895951289595110,45,M,1
289595111,2895951289595111,45,F,1
289595112,2895951289595112,15,M,5
289595113,2895951289595113,55,F,1
289595114,2895951289595114,35,M,1
289595115,2895951289595115,25,F,1
289595116,2895951289595116,45,M,1
289595117,2895951289595117,25,F,1
289595118,2895951289595118,55,F,1
289595119,2895951289595119,65,M,1
289595120,2895951289595120,25,M,6
289595121,2895951289595121,25,F,1
290019301,BE102900193,31,F,1
290019302,BE102900193,3,M,5
290019303,BE102900193,31,F,1
290019304,2900193290019304,30,M,1
290019305,2900193290019305,4,M,5
290019306,2900193290019306,51,M,1
290019307,2900193290019307,4,M,5
290019308,2900193290019308,23,F,1
290019309,2900193290019309,26,M,6
290019310,2900193290019310,17,F,5
290019311,2900193290019311,62,M,6
290019312,2900193290019312,62,F,6
290019313,2900193290019313,62,F,6
290019314,2900193290019314,52,F,6
290019315,2900193290019315,5,F,5
290019316,2900193290019316,3,F,5
290019317,2900193290019317,21,M,6
290019318,2900193290019318,4,M,5
290019319,2900193290019319,4,M,5
290019320,2900193290019320,4,F,5
290019321,2900193290019321,5,F,5
290019322,2900193290019322,6,F,5
290019323,2900193290019323,6,F,5
290019324,2900193290019324,4,M,5
290019325,2900193290019325,4,M,5
290019326,2900193290019326,5,F,5
290019327,2900193290019327,5,F,5
290019328,2900193290019328,5,F,5
290019329,2900193290019329,7,M,5
290019330,2900193290019330,7,M,5
290019331,2900193290019331,24,M,6
290019332,2900193290019332,4,M,5
290019333,2900193290019333,4,M,5
290019334,2900193290019334,4,M,5
290019335,2900193290019335,4,M,5
290019336,2900193290019336,4,M,5
290019337,2900193290019337,4,F,5
290019338,2900193290019338,4,F,5
290019339,2900193290019339,4,F,5
290019340,2900193290019340,4,F,5
290019341,2900193290019341,24,M,1
290019342,2900193290019342,42,F,1
290019343,2900193290019343,42,F,6
290019344,2900193290019344,3,F,5
290019345,2900193290019345,0,F,6
290019346,2900193290019346,22,F,6
290019347,2900193290019347,42,M,6
290019348,2900193290019348,32,M,1
290019349,2900193290019349,32,M,1
290019350,2900193290019350,5,M,5
290019351,2900193290019351,22,F,1
290019352,2900193290019352,32,M,1
290019353,2900193290019353,27,M,1
290019354,2900193290019354,27,M,1
290019355,2900193290019355,42,M,1
290019356,2900193290019356,57,M,6
290019357,2900193290019357,57,M,1
290019358,2900193290019358,52,F,6
290019359,2900193290019359,25,M,6
290019360,2900193290019360,0,M,6
290019361,2900193290019361,52,F,1
290019362,2900193290019362,52,F,1
290019363,2900193290019363,27,F,1
290019364,2900193290019364,42,M,1
290019365,2900193290019365,2,F,6
290019366,2900193290019366,62,M,1
290019367,2900193290019367,62,F,6
290019368,2900193290019368,57,M,1
290019369,2900193290019369,57,M,6
290019370,2900193290019370,57,M,1
290019371,2900193290019371,57,M,1
290019372,2900193290019372,32,F,1
290019373,2900193290019373,4,M,5
290019374,2900193290019374,7,M,5
290019375,2900193290019375,7,F,5
290019376,2900193290019376,27,M,6
290019377,2900193290019377,31,F,1
290019378,2900193290019378,4,M,5
290019379,BE102900193,31,M,1
290120901,2901209290120901,70,M,2
290120902,2901209290120902,50,F,1
290162201,2901622290162201,20,F,1
290162202,2901622290162202,20,F,1
290162203,2901622290162203,30,F,1
290162204,2901622290162204,40,F,1
290162205,2901622290162205,50,F,1
290162206,2901622290162206,30,F,1
290559201,2905592290559201,37,M,6
290559202,2905592290559202,63,F,6
290559203,2905592290559203,67,M,6
290559204,2905592290559204,42,F,1
290559205,2905592290559205,69,F,6
290559206,2905592290559206,47,M,1
290559207,2905592290559207,37,F,1
290559208,2905592290559208,37,M,6
290559209,2905592290559209,50,M,1
290559210,2905592290559210,47,F,1
290559211,2905592290559211,36,M,6
290559212,2905592290559212,22,M,1
290559213,2905592290559213,22,M,1
290559214,2905592290559214,22,M,1
290559215,2905592290559215,26,M,1
290559216,2905592290559216,3,F,5
290559217,2905592290559217,5,F,5
290559218,2905592290559218,47,M,1
290559219,2905592290559219,62,M,6
290559220,2905592290559220,83,F,2
290559221,2905592290559221,56,M,6
290559222,2905592290559222,52,F,1
290559223,2905592290559223,52,F,1
290559224,2905592290559224,27,M,6
290559225,2905592290559225,25,F,1
292317401,2923174292317401,22,F,6
292317402,BE102923174,25,F,6
292317403,BE102923174,57,M,6
292317404,2923174292317404,42,F,6
292317405,2923174292317405,70,F,2
292317406,2923174292317406,70,M,2
292317407,2923174292317407,50,F,6
292317408,2923174292317408,50,F,6
292317409,2923174292317409,50,M,1
292317410,2923174292317410,56,M,6
292317411,2923174292317411,51,F,6
292317412,2923174292317412,50,M,1
292317413,2923174292317413,37,F,1
292317414,2923174292317414,27,F,6
292317415,2923174292317415,35,M,1
292640801,2926408292640801,61,F,6
292640802,2926408292640802,63,M,6
292640803,BE102926408,9,F,5
292640804,BE102926408,36,F,1
292640805,BE102926408,39,M,1
292640806,BE102926408,89,NA,2
293518601,BE102935186,42,F,1
293518602,BE102935186,42,F,1
293518603,BE102935186,10,F,5
293518604,BE102935186,10,M,5
293518605,BE102935186,7,M,5
293518606,2935186293518606,12,F,5
293518607,BE102935186,60,M,6
293518608,BE102935186,4,F,5
293518609,BE102935186,2,M,6
294207901,2942079294207901,57,F,1
294207902,2942079294207902,46,F,1
294207903,2942079294207903,42,F,1
294207904,2942079294207904,44,F,1
294207905,2942079294207905,51,F,6
294207906,2942079294207906,47,F,1
294207907,2942079294207907,29,F,1
294207908,2942079294207908,28,M,1
294207909,2942079294207909,56,M,1
294207910,2942079294207910,56,F,6
294286101,BE102942861,8,M,5
294286102,BE102942861,52,F,1
294286103,2942861294286103,69,F,6
294286104,2942861294286104,73,M,2
294286105,2942861294286105,57,M,1
294359301,BE102943593,41,F,1
294359302,BE102943593,41,M,1
294359303,2943593294359303,4,F,5
294359304,2943593294359304,8,F,5
294359305,2943593294359305,39,F,1
294735001,BE102947350,66,F,6
294735002,2947350294735002,62,F,6
294735003,2947350294735003,47,M,6
296931301,BE102969313,48,F,1
296931302,BE102969313,11,F,5
296931303,2969313296931303,11,F,5
296931304,2969313296931304,11,F,5
296931305,2969313296931305,11,M,5
296931306,2969313296931306,12,F,5
296931307,2969313296931307,32,F,1
296931308,2969313296931308,9,M,5
296931309,2969313296931309,9,F,5
296931310,2969313296931310,9,F,5
296931311,2969313296931311,9,F,5
296931312,2969313296931312,9,M,5
296931313,2969313296931313,9,M,5
296931314,2969313296931314,9,M,5
296931315,2969313296931315,9,M,5
296931316,2969313296931316,9,M,5
296931317,2969313296931317,10,F,5
296931318,2969313296931318,11,F,5
296931319,2969313296931319,57,F,1
296931320,2969313296931320,9,M,5
296931321,2969313296931321,10,M,5
296931322,2969313296931322,9,M,5
296931323,2969313296931323,9,M,5
296931324,BE102969313,50,M,6
296931325,2969313296931325,32,F,1
296931326,2969313296931326,9,F,5
296931327,2969313296931327,10,F,5
296931328,2969313296931328,9,F,5
296940901,2969409296940901,42,M,1
296940902,2969409296940902,25,F,1
296940903,2969409296940903,27,M,6
296940904,2969409296940904,35,M,1
296940905,2969409296940905,37,M,1
296940906,2969409296940906,40,F,1
296940907,2969409296940907,27,M,1
296940908,2969409296940908,25,M,6
296940909,2969409296940909,43,M,1
296940910,2969409296940910,42,M,1
296940911,2969409296940911,27,M,1
296940912,2969409296940912,32,M,1
296940913,2969409296940913,23,F,1
296940914,2969409296940914,49,F,1
296940915,2969409296940915,17,F,5
296940916,2969409296940916,25,F,6
296940917,2969409296940917,43,F,1
296940918,2969409296940918,2,F,6
297221701,2972217297221701,3,M,5
297221702,2972217297221702,6,F,5
297221703,BE102972217,61,M,6
297221704,2972217297221704,31,F,1
297221705,2972217297221705,42,M,6
297221706,2972217297221706,71,M,2
297221707,2972217297221707,31,F,6
297221708,2972217297221708,35,M,1
297272101,2972721297272101,35,M,1
297272102,2972721297272102,47,M,1
297272701,BE102972727,50,M,1
297272702,BE102972727,19,M,5
297272703,2972727297272703,65,M,6
297272704,2972727297272704,46,F,1
297272705,2972727297272705,42,F,1
297272706,2972727297272706,62,F,6
297272707,2972727297272707,47,M,1
297272708,2972727297272708,42,F,1
297272709,2972727297272709,42,F,1
297272710,2972727297272710,50,F,1
297272711,2972727297272711,21,F,6
297272712,2972727297272712,67,F,6
297272713,2972727297272713,52,F,1
297272714,BE102972727,21,M,1
297283101,BE102972831,57,F,1
297283102,BE102972831,57,M,1
297283103,2972831297283103,38,F,1
297283104,BE102972831,57,M,1
297283105,2972831297283105,38,F,1
297283106,2972831297283106,57,M,1
297283107,BE102972831,21,F,1
297283108,BE102972831,41,M,1
297283109,BE102972831,57,F,6
297283110,BE102972831,57,M,6
297283111,BE102972831,21,F,6
297349601,2973496297349601,16,M,5
297349602,2973496297349602,50,F,6
297349603,2973496297349603,27,F,6
297349604,2973496297349604,45,M,1
297349605,2973496297349605,35,F,1
297349606,2973496297349606,55,M,1
297349607,2973496297349607,67,M,6
297349608,2973496297349608,45,F,1
297349609,2973496297349609,53,M,1
297349610,2973496297349610,45,F,1
297349611,2973496297349611,45,F,1
297349612,2973496297349612,83,M,2
297349613,2973496297349613,45,F,1
297361301,BE102973613,18,F,5
297361302,2973613297361302,56,M,6
297361303,2973613297361303,45,M,1
297361304,2973613297361304,27,M,1
297361305,2973613297361305,37,F,1
297361306,2973613297361306,51,M,6
297361307,2973613297361307,54,M,6
297361308,2973613297361308,53,M,6
297361309,2973613297361309,57,M,6
297361310,2973613297361310,42,M,1
297361311,2973613297361311,42,M,1
297361312,2973613297361312,27,M,6
297361313,2973613297361313,50,M,6
297361314,2973613297361314,28,M,1
297361315,2973613297361315,45,M,1
297361316,2973613297361316,54,M,6
297361317,2973613297361317,47,M,1
297361318,2973613297361318,37,M,1
297361319,2973613297361319,42,F,1
297361320,2973613297361320,29,M,6
297361321,BE102973613,55,F,1
299026901,2990269299026901,62,F,6
299026902,2990269299026902,25,F,1
299026903,2990269299026903,32,M,1
299026904,2990269299026904,47,F,1
299026905,2990269299026905,42,M,1
299026906,2990269299026906,52,M,6
299026907,2990269299026907,67,M,6
299026908,2990269299026908,72,M,2
299026909,2990269299026909,32,M,6
299026910,2990269299026910,42,F,1
299026911,2990269299026911,42,M,1
299026912,2990269299026912,67,M,6
299026913,2990269299026913,47,M,1
299026914,2990269299026914,52,M,1
299026915,2990269299026915,42,M,6
299026916,2990269299026916,37,F,1
299026917,2990269299026917,52,M,1
299026918,2990269299026918,52,F,1
299078201,2990782299078201,73,M,2
299078202,2990782299078202,50,M,1
299078203,2990782299078203,60,F,6
299078204,2990782299078204,42,F,1
299078205,2990782299078205,6,M,5
299078206,2990782299078206,13,F,5
299078207,2990782299078207,17,M,5
299103701,BE102991037,48,M,1
299103702,BE102991037,14,F,5
299103703,BE102991037,17,F,5
299103704,BE102991037,13,M,5
299103705,BE102991037,19,F,5
299103706,2991037299103706,52,F,6
299103707,2991037299103707,41,F,1
299103708,2991037299103708,58,F,1
299103709,2991037299103709,42,M,1
299103710,2991037299103710,15,M,5
299103711,2991037299103711,-1,F,6
299103712,2991037299103712,-1,F,6
299103713,2991037299103713,-1,M,6
299103714,2991037299103714,-1,M,6
299103715,2991037299103715,16,M,5
299103716,2991037299103716,45,F,1
299103717,2991037299103717,-1,M,6
299103718,2991037299103718,18,F,5
299103719,2991037299103719,46,F,1
299103720,2991037299103720,27,M,6
299103721,2991037299103721,42,F,1
299103722,2991037299103722,-1,M,6
299103723,2991037299103723,-1,M,6
299103724,2991037299103724,-1,M,6
299103725,2991037299103725,-1,F,6
299103726,2991037299103726,15,M,5
299103727,2991037299103727,46,F,1
299103728,2991037299103728,-1,M,6
299103729,2991037299103729,13,M,5
299103730,2991037299103730,45,F,1
299103731,2991037299103731,-1,M,6
299103732,2991037299103732,13,M,5
299103733,2991037299103733,32,F,1
299103734,2991037299103734,-1,F,6
299103735,2991037299103735,-1,M,6
299103736,2991037299103736,34,M,1
299103737,2991037299103737,-1,M,6
299103738,2991037299103738,67,F,6
299103739,2991037299103739,17,M,5
299103740,2991037299103740,-1,M,6
299103741,2991037299103741,32,F,1
299181301,2991813299181301,62,M,6
299181302,2991813299181302,27,M,1
299181303,BE102991813,56,F,1
299181304,2991813299181304,74,M,2
299237701,2992377299237701,25,M,1
299237702,2992377299237702,35,F,1
299237703,2992377299237703,45,F,1
299237704,2992377299237704,55,F,6
299237705,2992377299237705,65,F,6
299237706,2992377299237706,65,F,6
299237707,2992377299237707,65,M,6
299237708,2992377299237708,30,F,1
299237709,2992377299237709,75,F,2
299237710,2992377299237710,75,F,2
299237711,2992377299237711,75,M,2
299237712,2992377299237712,85,F,2
299921601,BE102999216,8,M,5
299921602,BE102999216,6,M,5
299921603,BE102999216,36,M,1
299921604,2999216299921604,57,F,6
299921605,2999216299921605,37,F,1
299921606,2999216299921606,27,M,1
299921607,2999216299921607,59,M,6
299921608,2999216299921608,52,F,6
299921609,2999216299921609,45,F,1
299921610,2999216299921610,32,F,1
299921611,2999216299921611,52,M,1
299921612,2999216299921612,22,F,1
299921613,2999216299921613,29,F,6
299921614,2999216299921614,37,F,1
299921615,2999216299921615,41,M,1
299921616,2999216299921616,12,M,5
299921617,2999216299921617,-1,M,6
299921618,2999216299921618,-1,M,6
299921619,2999216299921619,50,M,1
299921620,2999216299921620,35,M,1
299921621,2999216299921621,14,M,5
299921622,2999216299921622,38,M,6
299921623,2999216299921623,68,F,6
299921624,2999216299921624,68,F,6
299921625,2999216299921625,-1,M,6
299921626,2999216299921626,40,M,1
299921627,2999216299921627,13,M,5
299921628,2999216299921628,-1,M,6
299921629,2999216299921629,3,M,5
299921630,2999216299921630,-1,M,6
299921631,2999216299921631,5,F,5
299921632,2999216299921632,22,M,1
299921633,2999216299921633,18,F,5
299921634,2999216299921634,64,F,6
299921635,2999216299921635,65,M,6
299921636,2999216299921636,50,F,1
299921637,2999216299921637,-1,M,6
299921638,2999216299921638,-1,F,6
299921639,2999216299921639,43,F,1
299921640,2999216299921640,31,F,1
301093001,BE103010930,59,F,1
301093002,3010930301093002,35,M,1
301093003,3010930301093003,61,M,6
301093004,3010930301093004,32,M,1
301093005,3010930301093005,25,M,1
301093006,3010930301093006,27,M,1
301093007,3010930301093007,42,M,1
301093008,3010930301093008,43,M,1
301093009,3010930301093009,55,M,1
301093010,3010930301093010,52,M,1
301093011,3010930301093011,24,F,1
301093012,3010930301093012,31,F,1
302733001,BE103027330,3,F,5
302733002,BE103027330,3,F,5
302733003,BE103027330,4,M,5
302733004,BE103027330,33,F,6
302733005,3027330302733005,63,F,1
302733006,3027330302733006,63,M,6
302733007,3027330302733007,32,M,1
302733008,3027330302733008,50,M,1
302733009,3027330302733009,44,F,1
302733010,3027330302733010,42,M,1
302733011,3027330302733011,30,M,1
302733012,3027330302733012,30,F,1
302733013,3027330302733013,67,M,6
302733014,3027330302733014,65,F,1
302733015,3027330302733015,55,M,6
302733016,3027330302733016,37,M,1
303324501,3033245303324501,46,F,1
303324502,3033245303324502,35,F,1
303324503,BE103033245,46,F,1
303324504,3033245303324504,23,M,1
303324505,BE103033245,40,F,1
303324506,3033245303324506,71,F,2
303324507,BE103033245,45,M,1
303324508,3033245303324508,23,M,6
303324509,3033245303324509,45,M,1
303324510,BE103033245,40,F,1
303324511,BE103033245,45,M,1
304722801,3047228304722801,61,M,6
304722802,3047228304722802,60,F,6
304722803,3047228304722803,6,F,5
304722804,3047228304722804,10,M,5
304722805,3047228304722805,38,M,1
306277501,3062775306277501,37,M,6
306277502,3062775306277502,32,M,1
306277503,3062775306277503,57,M,6
306277504,3062775306277504,42,M,1
306277505,3062775306277505,27,M,6
306277506,3062775306277506,7,M,5
306277507,3062775306277507,7,F,5
306277508,3062775306277508,57,M,1
306277509,3062775306277509,27,M,1
306359901,BE103063599,39,M,1
306359902,3063599306359902,8,M,5
306359903,3063599306359903,10,F,5
306359904,3063599306359904,8,M,5
306359905,3063599306359905,40,M,1
306359906,3063599306359906,40,F,1
306359907,3063599306359907,8,M,5
306359908,3063599306359908,8,M,5
306359909,3063599306359909,8,M,5
306359910,3063599306359910,8,M,5
306359911,3063599306359911,8,M,5
306359912,3063599306359912,8,M,5
306359913,3063599306359913,8,M,5
306359914,3063599306359914,8,M,5
306359915,3063599306359915,8,M,5
306359916,3063599306359916,37,M,1
306359917,3063599306359917,7,M,5
306359918,3063599306359918,7,M,5
306359919,3063599306359919,8,M,5
306359920,3063599306359920,8,M,5
306359921,BE103063599,10,F,5
306359922,BE103063599,39,F,1
306359923,BE103063599,77,M,2
306359924,BE103063599,73,F,2
306359925,BE103063599,9,F,5
306359926,BE103063599,9,F,5
306359927,BE103063599,8,M,5
306359928,BE103063599,11,M,5
306359929,BE103063599,5,M,5
306359930,3063599306359930,45,M,1
306359931,BE103063599,45,F,1
307067201,BE103070672,43,F,1
307067202,BE103070672,48,M,1
307067203,BE103070672,17,F,5
307067204,BE103070672,12,F,5
307067205,BE103070672,8,F,5
307067206,BE103070672,8,F,5
307067207,3070672307067207,53,F,1
307067208,3070672307067208,32,F,1
307067209,3070672307067209,32,M,1
307067210,3070672307067210,47,M,1
307067211,3070672307067211,19,M,5
308563801,3085638308563801,61,F,6
308563802,3085638308563802,87,M,2
312764701,BE103127647,50,M,1
312764702,BE103127647,45,F,1
312764703,3127647312764703,40,M,1
312764704,3127647312764704,50,M,1
312764705,3127647312764705,30,F,1
312764706,3127647312764706,19,M,5
312799201,BE103127992,44,F,1
312799202,BE103127992,44,M,1
312799203,3127992312799203,25,M,1
312799204,3127992312799204,23,M,1
312799205,3127992312799205,30,F,1
312799206,3127992312799206,25,M,1
312799207,3127992312799207,7,F,5
312799208,3127992312799208,7,F,5
312799209,3127992312799209,7,F,5
312799210,3127992312799210,7,F,5
312799211,3127992312799211,7,F,5
312799212,3127992312799212,7,F,5
312799213,3127992312799213,7,F,5
312799214,3127992312799214,7,F,5
312799215,3127992312799215,7,F,5
312799216,3127992312799216,7,M,5
312799217,3127992312799217,7,M,5
312799218,3127992312799218,7,M,5
312799219,3127992312799219,7,M,5
312799220,3127992312799220,7,M,5
312799221,3127992312799221,7,M,5
312799222,3127992312799222,7,M,5
312799223,3127992312799223,7,M,5
312799224,BE103127992,14,F,5
312857401,BE103128574,7,F,5
312857402,BE103128574,6,M,5
312857403,BE103128574,1,M,6
312857404,BE103128574,35,M,1
312857405,3128574312857405,53,F,6
312857406,3128574312857406,67,M,6
315314701,3153147315314701,25,M,1
315314702,3153147315314702,42,F,1
315314703,3153147315314703,27,F,6
315314704,3153147315314704,62,M,6
315651801,BE103156518,33,M,1
315651802,BE103156518,6,M,5
315651803,BE103156518,4,M,5
315651804,BE103156518,2,F,6
315847801,BE103158478,32,M,1
315847802,BE103158478,48,F,1
315847803,3158478315847803,21,F,6
315847804,3158478315847804,33,F,1
315847805,3158478315847805,27,F,1
315847806,3158478315847806,25,M,6
315847807,3158478315847807,29,M,1
315847808,3158478315847808,27,F,1
315847809,3158478315847809,24,F,1
315847810,3158478315847810,30,F,1
315847811,3158478315847811,24,F,1
315847812,3158478315847812,24,F,1
315847813,3158478315847813,26,F,1
315847814,3158478315847814,28,M,1
315847815,3158478315847815,29,M,1
315847816,3158478315847816,29,M,1
315847817,3158478315847817,30,F,1
315847818,3158478315847818,14,F,5
315847819,3158478315847819,23,M,6
315847820,3158478315847820,30,F,6
315847821,3158478315847821,28,F,6
315847822,3158478315847822,29,M,1
315847823,3158478315847823,30,F,1
315847824,3158478315847824,20,F,1
315847825,3158478315847825,27,M,6
315847826,3158478315847826,32,M,1
315847827,3158478315847827,23,F,6
315847828,3158478315847828,23,F,1
315847829,3158478315847829,23,F,6
315847830,3158478315847830,25,F,6
315847831,3158478315847831,50,F,1
315847832,3158478315847832,51,M,6
315847833,3158478315847833,53,F,6
315847834,3158478315847834,53,M,1
315847835,3158478315847835,48,F,1
315847836,3158478315847836,57,F,1
315847837,3158478315847837,57,M,1
315847838,3158478315847838,27,M,6
315847839,3158478315847839,23,F,6
315847840,3158478315847840,21,F,1
315847841,3158478315847841,27,F,1
315847842,3158478315847842,27,F,1
315847843,3158478315847843,30,M,1
315847844,3158478315847844,27,F,6
315847845,3158478315847845,26,F,1
315847846,3158478315847846,28,M,1
315847847,3158478315847847,24,F,6
315847848,3158478315847848,33,F,1
315847849,3158478315847849,62,M,6
315847850,3158478315847850,61,F,6
315847851,3158478315847851,62,M,6
315847852,3158478315847852,28,F,1
315847853,3158478315847853,29,M,1
315847854,BE103158478,53,M,1
315847855,3158478315847855,28,M,1
315847856,3158478315847856,28,F,6
315847857,3158478315847857,29,F,1
315884001,3158840315884001,40,M,6
