id,num_contact,age,occupation
5188,9,37,1
5189,38,40,1
5190,14,45,1
5191,33,19,5
5192,33,16,5
5193,29,15,5
5194,6,42,1
5195,8,47,1
5196,32,44,1
5197,6,32,1
5198,21,37,1
5199,13,57,1
5200,11,46,1
5201,35,49,1
5202,14,56,1
5203,18,47,1
5204,24,48,1
5205,12,54,1
5206,8,20,1
5207,16,52,1
5208,13,42,1
5209,4,51,3
5210,6,32,1
5211,26,42,1
5212,8,27,1
5213,9,27,1
5214,27,32,1
5215,7,37,1
5216,12,42,1
5217,7,52,1
5218,2,77,3
5219,10,52,1
5220,9,42,1
5221,4,52,3
5222,2,-1,3
5223,4,-1,3
5224,34,15,5
5225,35,14,5
5226,10,57,1
5227,9,-1,3
5228,4,-1,3
5229,17,32,1
5230,4,75,3
5231,2,-1,3
5232,6,60,3
5233,21,24,1
5234,10,55,1
5235,1,-1,3
5236,13,45,1
5238,4,-1,3
5239,4,-1,3
5240,28,14,5
5241,3,51,3
5242,33,13,5
5243,7,-1,3
5244,30,5,5
5245,15,40,1
5246,5,55,3
5247,2,-1,3
5248,3,-1,3
5249,1,66,3
5250,21,15,5
5251,22,20,1
5252,25,19,5
5253,31,18,5
5254,5,53,3
5255,29,35,1
5256,25,29,5
5257,2,67,3
5258,12,42,1
5259,12,26,1
5260,13,20,1
5261,5,32,3
5262,8,30,1
5263,18,48,1
5264,21,22,1
5265,35,17,5
5266,40,15,5
5267,23,30,1
5268,1,58,3
5269,37,26,1
5270,17,47,1
5271,10,42,1
5272,38,27,5
5273,14,24,1
5274,23,27,5
5275,20,25,1
5276,8,47,3
5277,32,29,1
5278,23,30,1
5279,34,29,1
5280,10,30,1
5281,15,35,1
5282,5,33,1
5283,5,60,3
5284,2,69,3
5285,13,24,1
5286,28,37,1
5287,14,36,1
5288,19,9,5
5289,51,7,5
5290,40,7,5
5291,6,71,3
5292,31,7,5
5293,38,7,5
5294,6,37,3
5295,27,7,5
5296,41,7,5
5297,25,8,5
5298,13,7,5
5299,28,8,5
5300,20,40,1
5301,37,42,1
5302,26,8,5
5303,17,38,1
5304,4,71,3
5305,4,68,3
5306,25,30,1
5307,14,43,1
5308,17,62,1
5309,6,62,3
5310,11,30,3
5311,19,35,1
5312,11,45,1
5313,15,30,1
5314,17,43,1
5315,6,47,1
5316,18,39,1
5317,16,40,1
5318,13,35,1
5319,13,62,1
5320,15,45,1
5321,8,36,1
5322,32,32,1
5323,4,75,3
5324,17,42,1
5325,13,45,1
5326,27,52,1
5327,8,50,1
5328,9,74,3
5329,2,33,3
5330,36,37,1
5331,31,9,5
5332,6,55,3
5333,17,53,1
5334,14,29,1
5335,27,8,5
5336,35,5,5
5337,40,6,5
5338,27,6,5
5339,29,6,5
5340,22,6,5
5341,33,6,5
5343,21,6,5
5344,25,33,1
5345,21,6,5
5346,25,6,5
5347,4,59,3
5348,17,19,5
5349,7,33,3
5350,3,32,3
5351,18,47,1
5352,21,24,5
5353,8,34,1
5354,13,46,1
5355,3,52,3
5356,28,39,1
5357,11,42,1
5358,31,42,5
5359,24,25,1
5360,26,20,5
5361,5,30,1
5362,15,37,1
5363,20,57,1
5364,14,37,1
5365,6,37,3
5366,12,37,1
5367,11,37,1
5368,12,37,1
5369,17,42,1
5370,3,94,3
5371,8,47,3
5372,13,52,1
5373,14,37,1
5374,14,37,1
5375,38,31,1
5376,16,27,1
5377,37,33,1
5378,27,20,1
5379,17,42,1
5380,11,22,1
5381,15,30,1
5382,16,27,1
5383,30,37,1
5384,8,37,3
5385,14,36,1
5386,21,29,1
5387,18,30,1
5388,31,33,1
5389,14,37,1
5390,34,37,1
5391,38,42,1
5392,31,20,5
5393,14,33,1
5394,22,42,1
5395,35,22,1
5396,14,37,1
5397,25,37,1
5398,8,30,1
5399,22,3,5
5400,21,49,1
5401,14,49,1
5402,2,1,3
5403,3,2,3
5404,3,1,3
5405,8,1,3
5406,3,1,3
5407,2,1,3
5408,8,36,1
5409,0,60,3
5410,7,61,3
5411,2,2,3
5412,4,30,1
5413,14,25,1
5414,14,58,1
5415,35,37,1
5416,9,47,1
5417,17,50,1
5418,13,55,1
5419,12,34,1
5420,5,2,3
5421,0,2,3
5422,10,22,1
5423,37,22,5
5424,7,27,1
5425,18,31,1
5426,21,22,1
5427,20,27,1
5428,2,58,3
5429,3,60,3
5430,14,28,1
5431,37,16,5
5432,34,14,5
5433,30,53,1
5434,11,27,1
5435,26,22,5
5436,11,27,1
5437,20,27,5
5438,6,32,1
5439,30,25,5
5440,2,79,3
5441,3,50,3
5442,23,45,1
5443,6,75,3
5444,38,35,1
5445,9,52,1
5446,10,45,1
5447,35,18,5
5448,12,52,1
5449,14,35,1
5450,0,79,3
5451,34,15,5
5452,5,79,3
5453,35,11,5
5454,37,9,5
5455,11,40,1
5456,13,42,1
5457,12,42,1
5458,5,54,3
5459,27,36,1
5460,22,34,1
5461,5,74,3
5462,10,49,1
5463,30,15,5
5464,34,18,5
5465,36,18,5
5466,8,21,1
5467,7,21,1
5468,9,20,1
5469,19,21,1
5470,32,18,5
5471,26,18,5
5472,23,18,5
5473,33,18,5
5474,35,18,5
5475,26,18,5
5476,28,18,5
5477,10,52,1
5478,30,16,5
5479,11,47,1
5480,14,21,1
5481,33,21,1
5482,30,19,5
5483,10,20,1
5484,13,23,1
5485,8,22,1
5486,24,22,1
5487,40,19,5
5488,32,19,5
5489,10,55,1
5490,10,28,1
5491,7,45,1
5492,29,28,1
5493,29,29,5
5494,10,40,1
5495,27,39,1
5496,22,22,1
5497,6,21,1
5498,18,28,1
5499,31,40,1
5500,15,40,1
5501,24,35,1
5502,20,40,1
5503,2,35,3
5505,7,29,1
5506,23,3,5
5507,10,1,3
5508,9,27,1
5509,12,31,1
5510,35,36,1
5511,14,34,1
5512,11,25,1
5513,28,20,5
5514,22,20,1
5515,3,21,3
5516,11,35,1
5517,23,22,1
5518,10,49,1
5519,10,30,1
5520,5,48,1
5521,11,43,1
5522,37,26,5
5523,21,41,1
5524,13,53,1
5525,25,54,1
5526,30,14,5
5527,4,60,3
5528,22,32,1
5529,7,53,1
5530,4,54,3
5531,6,29,1
5532,30,22,1
5533,19,42,1
5534,27,42,1
5535,32,42,1
5536,11,24,1
5537,8,32,1
5538,20,37,1
5539,17,37,1
5540,3,33,3
5541,31,33,1
5542,16,42,1
5543,17,28,1
5544,9,35,1
5545,33,22,5
5546,15,39,1
5547,33,37,1
5548,42,27,5
5549,13,32,1
5550,10,28,1
5551,1,29,3
5552,12,30,1
5553,28,32,1
5554,31,26,5
5555,28,9,5
5556,26,12,5
5557,33,43,1
5558,14,58,1
5559,6,72,3
5560,5,68,3
5561,31,27,1
5562,27,52,1
5563,17,47,1
5564,12,47,1
5565,1,72,3
5566,28,37,1
5567,2,1,3
5568,0,1,3
5569,3,1,3
5570,32,10,5
5571,19,10,5
5572,30,8,5
5573,30,10,5
5574,28,10,5
5575,38,10,5
5576,27,10,5
5577,24,10,5
5578,38,10,5
5579,27,10,5
5580,26,10,5
5581,23,10,5
5582,29,10,5
5583,27,10,5
5584,27,10,5
5585,33,10,5
5586,26,10,5
5587,33,10,5
5588,34,10,5
5589,28,10,5
5590,22,8,5
5591,32,9,5
5592,7,0,3
5593,17,47,1
5594,14,10,5
5595,28,10,5
5596,4,1,3
5597,1,1,3
5598,5,1,3
5599,3,0,3
5600,14,47,1
5601,19,30,1
5602,35,13,5
5603,31,18,5
5604,32,10,5
5605,41,10,5
5606,28,14,5
5607,15,22,1
5608,33,11,5
5609,35,10,5
5610,25,10,5
5611,29,10,5
5612,11,24,1
5613,12,52,3
5614,26,17,5
5615,5,29,3
5616,25,9,5
5617,30,47,1
5618,1,34,3
5619,5,45,1
5620,35,50,1
5621,11,30,1
5622,26,18,5
5623,27,16,5
5624,3,45,3
5625,10,40,1
5626,9,50,1
5627,16,36,1
5628,16,23,1
5629,23,58,1
5630,33,48,1
5631,6,51,1
5632,20,38,1
5633,13,40,1
5634,23,7,5
5635,13,45,1
5636,12,46,1
5637,9,52,1
5638,10,63,3
5639,32,35,1
5640,18,40,1
5641,12,45,1
5642,18,45,1
5643,14,50,1
5644,7,65,3
5645,3,65,3
5646,8,65,3
5647,22,30,1
5648,4,0,3
5649,19,7,5
5650,25,5,5
5651,18,34,1
5653,42,13,5
5654,34,13,5
5655,26,13,5
5656,7,55,3
5657,13,48,1
5658,19,48,1
5659,41,20,1
5660,27,18,5
5661,41,13,5
5662,42,13,5
5663,28,13,5
5664,25,13,5
5665,29,13,5
5666,32,13,5
5667,26,13,5
5668,33,13,5
5669,35,13,5
5670,26,13,5
5671,26,13,5
5672,29,13,5
5673,30,13,5
5674,33,13,5
5675,25,13,5
5676,24,13,5
5677,23,13,5
5678,29,14,5
5679,33,14,5
5680,13,22,1
5681,14,45,1
5682,17,35,1
5683,13,42,1
5684,28,13,5
5685,33,13,5
5686,36,13,5
5687,31,13,5
5688,28,13,5
5689,33,13,5
5690,31,13,5
5691,28,13,5
5692,23,13,5
5693,21,13,5
5694,25,13,5
5695,39,13,5
5696,34,13,5
5697,12,40,1
5698,15,57,1
5699,17,40,1
5700,10,57,1
5701,35,54,1
5702,10,29,1
5703,3,-1,3
5704,27,18,5
5705,36,9,5
5706,34,29,5
5707,9,-1,3
5708,6,-1,3
5709,26,8,5
5710,6,-1,3
5711,5,2,3
5712,1,-1,3
5713,4,-1,3
5714,6,79,3
5715,12,46,1
5716,25,38,1
5717,34,40,1
5718,26,21,5
5719,8,-1,3
5720,2,-1,3
5721,3,-1,3
5722,26,10,5
5723,3,-1,3
5724,9,64,3
5725,2,34,3
5726,2,-1,3
5727,3,89,3
5728,5,-1,3
5729,4,-1,3
5730,26,16,5
5731,14,20,1
5732,4,-1,3
5733,13,45,1
5734,1,1,3
5735,30,44,1
5736,13,30,1
5737,30,29,5
5738,5,29,3
5739,25,26,1
5740,24,21,5
5741,30,6,5
5742,21,16,5
5743,26,6,5
5744,26,6,5
5745,21,6,5
5746,35,6,5
5747,34,6,5
5748,19,44,1
5749,11,20,1
5750,32,13,5
5751,17,54,1
5752,6,38,1
5753,30,10,5
5754,22,9,5
5755,14,40,1
5756,1,74,3
5757,31,56,1
5758,6,35,1
5759,24,40,1
5760,9,22,3
5761,8,67,3
5762,9,76,3
5763,4,63,3
5764,2,35,3
5765,5,36,3
5766,17,35,1
5767,28,7,5
5768,29,5,5
5769,5,86,3
5770,27,18,5
5771,27,19,5
5772,25,16,5
5773,21,41,1
5774,14,42,1
5775,27,13,5
5776,29,18,5
5777,31,18,5
5778,36,17,5
5779,36,17,5
5780,34,17,5
5781,27,17,5
5782,24,17,5
5783,39,17,5
5784,27,17,5
5785,26,18,5
5786,24,17,5
5787,27,17,5
5788,33,16,5
5789,11,40,1
5790,12,45,1
5791,32,13,5
5792,25,40,5
5793,14,27,1
5794,3,89,3
5795,4,-1,3
5796,35,15,5
5797,4,75,3
5798,31,9,5
5799,9,42,1
5800,2,-1,3
5801,13,62,1
5802,19,52,1
5803,4,-1,3
5804,8,-1,3
5805,36,15,5
5806,6,-1,3
5807,11,54,1
5808,3,-1,3
5809,7,-1,3
5810,5,2,3
5811,10,53,1
5812,1,-1,3
5813,8,-1,3
5814,9,45,1
5815,10,22,1
5816,3,-1,3
5817,2,-1,3
5818,34,6,5
5819,14,34,1
5820,14,55,1
5821,2,68,3
5822,41,14,5
5823,25,15,5
5824,3,-1,3
5825,6,-1,3
5826,10,47,1
5827,6,-1,3
5828,4,57,1
5829,23,57,1
5830,35,45,1
5831,1,75,3
5832,7,1,3
5833,10,37,1
5834,26,5,5
5835,16,43,1
5836,16,67,1
5837,36,8,5
5838,30,8,5
5839,27,8,5
5840,29,8,5
5841,26,8,5
5842,22,8,5
5843,34,8,5
5844,40,8,5
5845,42,8,5
5846,37,8,5
5847,21,8,5
5848,36,8,5
5849,18,8,5
5850,38,8,5
5851,17,8,5
5852,19,8,5
5853,31,8,5
5854,37,8,5
5855,30,8,5
5856,31,8,5
5857,35,8,5
5858,21,8,5
5859,29,8,5
5860,37,8,5
5861,22,8,5
5862,36,8,5
5863,21,8,5
5864,32,8,5
5865,4,22,3
5866,29,22,5
5867,8,22,1
5868,13,47,1
5869,14,42,1
5870,25,26,1
5871,30,25,5
5872,13,22,1
5873,20,45,1
5874,21,45,1
5875,24,16,5
5876,28,14,5
5877,27,11,5
5878,29,18,5
5879,19,21,1
5880,35,16,5
5881,29,16,5
5882,31,15,5
5883,17,42,1
5884,3,42,1
5885,35,17,5
5886,31,15,5
5887,21,13,5
5888,31,47,1
5889,14,22,1
5890,27,23,1
5891,12,47,1
5892,12,32,1
5893,1,0,3
5894,25,28,1
5895,12,25,1
5896,31,4,5
5897,29,32,1
5898,49,5,5
5899,39,10,5
5900,6,65,3
5901,33,52,1
5902,34,10,5
5903,34,10,5
5904,18,12,5
5905,12,45,1
5906,36,4,5
5907,7,45,1
5908,28,7,5
5909,28,7,5
5910,9,45,1
5911,26,45,1
5912,6,30,1
5913,9,50,1
5914,26,55,1
5915,4,80,3
5916,6,83,3
5917,33,45,1
5918,3,83,3
5919,2,30,3
5920,9,45,1
5921,12,35,1
5922,1,70,3
5923,9,25,1
5924,1,1,3
5925,42,3,5
5926,46,22,1
5927,12,30,1
5928,32,42,1
5929,12,42,1
5930,14,40,1
5931,24,37,1
5932,15,25,1
5933,12,39,1
5934,10,31,1
5935,6,63,3
5936,33,59,1
5937,11,30,1
5938,22,18,5
5939,36,46,1
5940,1,-1,3
5941,12,20,1
5942,2,-1,3
5943,1,99,3
5944,26,18,5
5945,21,45,1
5946,12,20,1
5947,1,61,3
5948,13,37,1
5949,3,-1,3
5950,32,7,5
5951,11,54,1
5952,1,54,3
5953,11,20,1
5954,14,61,1
5955,4,-1,3
5956,18,45,1
5957,15,36,1
5958,23,13,5
5959,9,21,1
5960,2,54,3
5961,17,45,1
5962,7,-1,3
5963,16,62,1
5964,7,80,3
5965,24,19,5
5966,23,42,1
5967,9,46,1
5968,7,-1,3
5969,4,60,3
5970,4,-1,3
5971,29,15,5
5972,13,20,1
5973,4,-1,3
5974,31,41,1
5975,22,18,5
5976,7,-1,3
5977,6,-1,3
5978,23,10,5
5979,33,13,5
5980,25,14,5
5981,19,44,1
5982,37,51,1
5983,11,43,1
5984,25,46,1
5985,25,24,5
5986,12,48,1
5987,2,65,3
5988,4,70,3
5989,6,38,3
5990,6,38,3
5991,12,52,1
5992,0,57,3
5993,42,8,5
5994,34,8,5
5995,12,32,1
5996,9,52,1
5997,3,62,3
5998,10,40,1
5999,19,42,1
6000,23,38,1
6001,13,36,1
6002,36,41,1
6003,28,12,5
6004,6,62,3
6006,8,71,3
6007,4,72,3
6008,4,66,3
6009,33,26,5
6010,4,70,3
6011,10,68,3
6012,27,56,1
6013,20,30,1
6014,28,16,5
6015,21,16,5
6016,36,16,5
6017,36,16,5
6018,22,16,5
6019,11,35,1
6020,20,35,1
6021,26,35,1
6022,8,35,3
6023,6,35,1
6024,12,35,1
6026,39,45,1
6027,6,85,3
6028,10,32,1
6029,10,47,1
6030,12,55,1
6031,8,83,3
6032,26,35,1
6033,34,38,1
6034,13,38,1
6035,32,8,5
6036,31,8,5
6037,22,10,5
6038,37,13,5
6039,31,13,5
6040,34,10,5
6041,32,5,5
6042,8,41,1
6043,9,40,1
6044,32,45,1
6045,4,65,3
6046,28,53,1
6047,4,-1,3
6048,10,45,1
6049,12,-1,3
6050,31,24,5
6051,6,56,3
6052,10,51,1
6053,9,-1,3
6054,2,-1,3
6055,10,25,1
6056,5,60,3
6057,10,-1,3
6058,22,55,1
6059,16,50,1
6060,2,-1,3
6061,1,-1,3
6062,28,20,5
6063,8,-1,3
6064,7,-1,3
6065,1,-1,3
6066,31,18,5
6067,1,-1,3
6068,6,-1,3
6069,6,48,3
6070,18,55,1
6071,14,32,1
6072,37,15,5
6073,30,8,5
6074,1,-1,3
6075,42,55,1
6076,10,25,1
6077,19,18,5
6078,2,-1,3
6079,20,49,1
6080,11,28,1
6081,31,47,1
6082,2,-1,3
6083,30,19,5
6084,1,64,3
6085,12,52,1
6086,12,31,1
6087,1,73,3
6088,11,24,1
6089,37,12,5
6090,38,13,5
6091,27,11,5
6092,24,12,5
6093,35,13,5
6094,39,13,5
6095,32,13,5
6096,30,13,5
6097,28,13,5
6098,25,11,5
6099,27,13,5
6100,32,15,5
6101,21,15,5
6102,37,15,5
6103,24,15,5
6104,25,13,5
6105,34,16,5
6106,27,15,5
6107,20,13,5
6108,33,13,5
6109,27,17,5
6110,31,15,5
6111,26,14,5
6112,7,44,1
6113,8,43,1
6114,29,12,5
6116,10,39,1
6117,2,-1,3
6118,0,-1,3
6119,36,3,5
6120,5,-1,3
6121,20,12,5
6122,9,-1,3
6123,13,37,1
6124,40,19,5
6125,34,36,1
6126,28,13,5
6127,2,-1,3
6128,13,45,1
6129,1,-1,3
6130,17,39,1
6131,13,32,1
6132,3,-1,3
6133,24,22,5
6134,36,14,5
6135,16,22,1
6136,36,39,1
6137,4,70,3
6138,14,33,1
6139,12,54,1
6140,3,1,3
6141,32,49,1
6142,2,-1,3
6143,23,18,5
6144,25,17,5
6145,31,18,5
6146,6,54,3
6147,14,32,1
6148,6,-1,3
6149,0,50,3
6150,3,66,3
6151,14,44,1
6152,7,-1,3
6153,8,26,1
6154,12,50,1
6155,14,32,1
6156,12,60,1
6157,13,20,1
6158,4,-1,3
6159,1,-1,3
6160,7,-1,3
6161,11,35,1
6162,8,-1,3
6163,16,29,1
6164,2,-1,3
6165,38,6,5
6167,0,63,3
6168,32,28,1
6169,13,36,1
6170,15,49,1
6171,2,-1,3
6172,35,21,5
6173,10,35,1
6174,6,-1,3
6175,10,32,1
6176,1,-1,3
6177,27,10,5
6178,12,41,1
6179,32,45,1
6180,11,-1,3
6181,23,13,5
6182,6,-1,3
6183,24,13,5
6184,3,-1,3
6185,32,32,1
6186,4,-1,3
6187,3,-1,3
6188,4,48,3
6189,25,9,5
6190,1,-1,3
6191,1,93,3
6192,23,7,5
6193,33,9,5
6194,32,12,5
6195,11,34,1
6196,16,35,1
6197,6,56,3
6198,4,72,3
6199,7,62,3
6200,4,96,3
6201,12,40,1
6202,8,28,1
6203,41,8,5
6204,17,8,5
6205,25,7,5
6206,51,7,5
6207,32,7,5
6208,29,17,5
6209,12,49,1
6210,12,45,1
6211,9,48,1
6212,6,46,3
6213,3,70,3
6214,5,71,3
6215,32,10,5
6216,37,8,5
6217,31,6,5
6218,10,28,1
6219,5,2,3
6220,12,22,1
6221,29,48,1
6222,6,29,1
6223,21,55,1
6224,13,42,1
6225,36,42,1
6226,26,47,1
6227,28,12,5
6228,17,41,1
6229,13,44,1
6230,12,42,1
6231,18,39,1
6232,13,37,1
6233,37,39,1
6234,6,65,3
6235,2,67,3
6236,31,47,1
6237,23,44,1
6238,37,15,5
6239,1,65,3
6240,17,66,1
6241,2,72,3
6242,18,31,1
6243,0,0,3
6244,14,61,1
6245,27,26,1
6246,13,36,3
6247,10,28,1
6248,9,40,1
6249,5,57,3
6250,26,51,1
6251,32,43,1
6252,13,30,1
6253,14,30,1
6254,0,61,3
6255,16,59,1
6256,7,23,1
6257,37,45,1
6258,23,40,1
6259,0,27,3
6260,10,32,1
6261,6,52,1
6262,11,57,1
6263,14,57,1
6264,5,37,3
6265,33,52,1
6266,17,57,1
6267,14,42,1
6268,27,42,1
6269,10,40,1
6270,21,27,1
6271,12,50,1
6272,1,52,3
6273,5,62,3
6274,11,35,1
6275,17,32,1
6276,31,20,5
6277,10,52,1
6278,15,55,1
6279,37,21,5
6280,10,45,1
6281,12,37,1
6282,7,35,1
6283,6,63,3
6284,12,61,1
6285,30,42,1
6286,8,79,3
6287,11,36,1
6288,14,32,1
6289,2,35,3
6290,5,75,3
6291,16,56,1
6292,10,64,1
6293,2,60,3
6294,9,35,1
6295,30,35,1
6296,4,55,3
6297,11,45,1
6298,16,55,1
6299,3,75,3
6300,15,42,1
6301,17,34,1
6302,14,37,1
6303,10,31,1
6304,14,26,1
6305,12,38,1
6306,34,45,1
6307,7,50,3
6308,8,37,1
6309,16,38,1
6310,1,2,3
6311,26,42,1
6312,33,42,1
6313,23,32,1
6314,2,55,3
6315,11,55,1
6316,11,57,1
6317,24,52,1
6318,3,67,3
6319,6,67,3
6320,4,55,3
6321,4,70,3
6322,11,50,1
6323,17,48,1
6324,23,16,5
6325,2,70,3
6326,3,35,3
6327,36,24,5
6328,18,30,1
6329,32,3,5
6330,35,3,5
6331,24,3,5
6332,27,3,5
6333,28,3,5
6334,27,3,5
6335,31,3,5
6336,41,3,5
6337,38,3,5
6338,30,3,5
6339,36,3,5
6340,29,13,5
6341,32,3,5
6342,29,3,5
6343,43,3,5
6344,32,3,5
6345,25,3,5
6346,27,3,5
6347,37,3,5
6348,34,3,5
6349,24,3,5
6350,30,3,5
6351,32,3,5
6352,23,3,5
6353,26,3,5
6354,38,3,5
6355,22,3,5
6356,11,54,1
6357,16,43,1
6358,16,55,1
6359,5,55,3
6360,30,14,5
6361,37,12,5
6362,15,45,1
6363,14,35,1
6364,14,45,1
6365,4,62,3
6366,27,27,1
6367,25,27,1
6368,27,27,1
6369,6,65,3
6370,6,65,3
6371,3,72,3
6372,3,62,3
6373,10,35,1
6374,6,42,3
6375,29,47,1
6376,16,22,1
6377,11,22,1
6378,34,32,1
6379,19,42,1
6380,3,42,3
6381,26,3,5
6382,13,45,1
6383,26,45,1
6384,18,47,1
6385,34,12,5
6386,11,32,1
6387,12,27,1
6388,13,22,1
6389,9,27,1
6390,3,-1,3
6391,7,-1,3
6392,1,-1,3
6393,25,13,5
6394,3,-1,3
6395,29,13,5
6396,42,16,5
6397,3,-1,3
6399,8,-1,3
6400,5,-1,3
6401,22,50,1
6402,8,-1,3
6403,20,36,1
6404,13,53,1
6405,32,13,5
6406,3,-1,3
6407,42,12,5
6408,18,45,1
6410,11,41,1
6411,6,-1,3
6412,30,12,5
6413,4,1,3
6414,2,-1,3
6415,8,49,3
6416,11,40,1
6417,2,-1,3
6418,25,27,5
6419,28,14,5
6420,4,1,3
6421,5,1,3
6422,3,-1,3
6423,12,49,1
6424,32,43,1
6425,3,76,3
6426,12,44,1
6427,7,-1,3
6428,28,15,5
6429,39,14,5
6430,22,32,1
6431,30,10,5
6432,15,48,1
6433,21,10,5
6434,16,45,1
6435,31,6,5
6436,8,37,1
6437,16,39,1
6438,2,71,3
6439,19,49,1
6440,13,44,1
6441,13,41,1
6442,1,70,3
6443,22,23,1
6444,35,16,5
6445,29,16,5
6446,2,67,3
6447,5,-1,3
6448,4,75,3
6449,35,9,5
6450,8,-1,3
6451,9,40,1
6452,6,54,1
6453,34,18,5
6454,33,10,5
6455,41,27,5
6456,4,24,1
6457,0,-1,3
6458,24,24,1
6459,33,40,1
6460,7,68,3
6461,7,39,3
6462,5,-1,3
6463,9,-1,3
6464,1,-1,3
6465,6,83,3
6466,20,13,5
6467,2,54,3
6468,10,32,3
6469,6,60,3
6470,27,42,1
6471,4,20,3
6472,3,-1,3
6473,6,50,3
6474,14,35,1
6475,4,-1,3
6476,28,52,1
6477,33,6,5
6478,19,27,1
6479,7,-1,3
6480,10,40,1
6481,7,73,3
6482,21,47,1
6483,20,12,5
6484,19,50,1
6485,2,-1,3
6486,5,-1,3
6487,8,55,1
6488,15,54,1
6489,5,-1,3
6490,7,-1,3
6491,5,1,3
6492,2,-1,3
6493,35,8,5
6494,26,22,5
6495,12,28,1
6496,6,72,3
6497,13,49,1
6498,7,-1,3
6499,4,-1,3
6500,2,-1,3
6501,1,-1,3
6502,14,38,1
6503,26,34,1
6504,28,28,1
6505,6,30,1
6506,15,31,1
6507,14,43,1
6508,10,32,1
6509,5,47,3
6510,4,62,3
6511,29,27,5
6512,22,47,1
6513,34,22,1
6514,12,32,1
6515,9,25,1
6516,12,34,1
6517,10,40,1
6518,16,35,1
6519,18,49,1
6520,30,18,5
6521,12,46,1
6522,9,47,1
6523,13,47,1
6524,7,52,1
6525,17,22,1
6526,37,57,1
6527,16,42,1
6528,17,32,1
6529,31,42,1
6530,15,42,1
6531,27,22,1
6532,41,27,1
6533,14,27,1
6534,6,32,3
6535,5,32,1
6536,14,57,1
6537,11,32,1
6538,8,48,1
6539,11,28,1
6540,7,40,1
6541,13,40,1
6542,9,32,1
6543,32,25,1
6544,14,25,1
6545,11,25,1
6546,28,25,1
6547,32,25,1
6548,11,25,1
6549,32,25,5
6550,13,27,1
6551,19,27,1
6552,4,27,3
6553,8,27,1
6554,23,27,1
6555,35,27,5
6556,16,26,1
6557,15,26,1
6558,12,27,1
6559,26,25,5
6560,9,25,1
6561,11,25,1
6562,14,43,1
6563,35,29,5
6564,10,28,1
6565,9,22,1
6566,36,23,5
6567,6,50,3
6568,17,57,1
6569,0,60,3
6570,15,48,1
6571,5,66,3
6572,7,48,1
6573,0,27,3
6574,33,24,5
6575,10,39,1
6576,20,32,1
6577,10,23,1
6578,12,52,1
6579,32,3,5
6580,40,4,5
6581,1,35,3
6582,6,72,3
6583,33,37,1
6584,1,71,3
6585,4,72,3
6586,2,72,3
6587,14,47,1
6588,9,47,1
6589,30,17,5
6590,15,57,1
6591,17,46,1
6592,18,41,1
6593,33,9,5
6594,34,9,5
6595,19,9,5
6596,25,9,5
6597,23,9,5
6598,37,48,1
6599,33,9,5
6600,11,48,1
6601,23,9,5
6602,28,9,5
6603,32,9,5
6604,28,10,5
6605,28,9,5
6606,29,9,5
6607,20,42,1
6608,5,62,3
6609,12,35,1
6610,10,44,1
6611,15,36,1
6612,16,5,5
6613,40,3,5
6614,6,40,3
6615,7,20,3
6616,29,30,1
6617,17,59,1
6619,0,36,3
6620,4,62,3
6621,29,9,5
6622,27,4,5
6623,2,78,3
6625,33,19,5
6626,30,19,5
6627,29,19,5
6628,23,19,5
6629,12,24,1
6630,30,21,1
6631,13,22,1
6632,26,20,1
6633,23,19,5
6634,29,20,5
6635,39,19,5
6636,7,52,3
6637,10,22,1
6638,11,23,1
6639,14,27,1
6640,5,28,1
6641,16,27,1
6642,7,65,3
6643,8,68,3
6644,7,48,3
6645,23,34,1
6646,5,50,1
6647,12,42,1
6648,24,31,1
6649,15,44,1
6650,5,67,3
6651,10,26,1
6652,24,29,5
6653,33,12,5
6654,28,52,1
6655,4,63,3
6656,39,17,5
6657,35,20,5
6658,13,30,1
6659,14,22,1
6660,8,68,3
6661,3,71,3
6662,33,40,1
6663,32,43,1
6664,35,22,1
6665,11,35,1
6666,13,30,1
6667,1,55,3
6668,33,5,5
6669,33,3,5
6670,37,3,5
6671,27,3,5
6672,39,3,5
6673,37,3,5
6674,31,3,5
6675,33,3,5
6676,31,3,5
6677,37,3,5
6678,23,3,5
6679,35,3,5
6680,27,3,5
6681,16,3,5
6682,32,3,5
6683,25,3,5
6684,23,37,1
6685,2,43,3
6686,31,4,5
6687,18,4,5
6688,27,4,5
6689,6,31,3
6690,31,36,1
6691,30,11,5
6692,30,8,5
6693,3,62,3
6694,5,30,3
6695,33,5,5
6696,28,3,5
6697,0,1,3
6698,5,74,3
6699,1,75,3
6700,5,69,3
6701,12,45,1
6702,4,65,3
6703,4,85,3
6704,2,85,3
6705,1,91,3
6706,3,90,3
6707,3,79,3
6708,3,85,3
6709,4,89,3
6710,6,84,3
6711,6,82,3
6712,1,82,3
6713,12,62,3
6714,10,36,1
6715,24,41,1
6716,28,18,5
6717,17,45,1
6718,8,62,3
6719,17,36,1
6720,8,60,3
6721,0,90,3
6722,9,91,3
6723,12,59,1
6724,3,62,3
6725,2,70,3
6726,3,69,3
6727,27,5,5
6728,29,42,1
6729,10,49,1
6730,12,25,1
6731,21,45,1
6732,22,39,1
6733,9,69,3
6734,3,64,3
6735,33,31,1
6736,7,0,3
6737,2,66,3
6738,3,66,3
6739,3,60,3
