id,num_contact,age,occupation
9444,222,11,5
9445,251,11,5
9446,216,11,5
9447,224,12,5
9448,219,12,5
9449,249,11,5
9450,121,31,1
9451,208,11,5
9452,234,11,5
9453,222,11,5
9454,239,11,5
9455,219,11,5
9456,224,11,5
9457,223,11,5
9458,253,11,5
9459,216,11,5
9460,242,12,5
9461,216,9,5
9462,215,37,1
9463,226,4,5
9464,224,9,5
9465,206,11,5
9466,215,11,5
9467,242,28,5
9468,109,43,1
9469,223,6,5
9470,218,4,5
9471,229,11,5
9472,226,38,1
9473,134,40,1
9474,250,12,5
9475,204,32,1
9476,232,34,1
9477,121,39,1
9478,115,37,1
9479,206,10,5
9480,234,8,5
9481,208,7,5
9482,246,34,1
9483,205,6,5
9484,243,50,1
9485,138,40,1
9486,205,5,5
9487,202,7,5
9488,240,11,5
9489,121,46,1
9490,181,20,1
9491,134,44,1
9492,1,52,3
9493,219,51,1
9494,249,13,5
9495,241,6,5
9496,254,31,1
9497,126,41,1
9498,232,36,1
9499,152,56,1
9500,221,5,5
9501,183,6,5
9502,226,7,5
9503,155,55,1
9504,244,55,1
9505,126,40,1
9506,245,39,1
9507,236,27,5
9508,202,35,1
9509,244,43,1
9510,229,13,5
9511,211,27,5
9512,230,42,1
9513,217,22,5
9514,16,67,3
9515,29,66,3
9516,19,0,3
9517,253,42,1
9518,27,37,3
9519,107,37,1
9520,19,37,3
9521,234,42,1
9522,129,42,1
9523,22,67,3
9524,22,66,3
9525,10,0,3
9526,27,52,3
9527,105,27,1
9528,260,42,1
9529,14,67,3
9530,19,66,3
9531,29,0,3
9532,225,38,1
9533,240,22,5
9534,212,42,1
9535,217,38,1
9536,5,0,3
9537,140,53,1
9538,24,61,3
9539,133,25,1
9540,127,42,1
9541,242,36,1
9542,233,21,1
9543,26,45,3
9544,135,49,1
9545,215,42,1
9546,235,49,1
9547,122,48,1
9548,28,52,3
9549,151,55,1
9550,122,28,1
9551,122,27,1
9552,240,38,1
9553,251,15,5
9554,104,42,1
9555,141,27,1
9556,129,42,1
9557,239,3,5
9558,239,3,5
9559,241,3,5
9560,237,3,5
9561,237,5,5
9562,129,42,1
9563,213,13,5
9564,237,37,1
9565,142,20,1
9566,112,40,1
9567,224,18,5
9568,217,21,1
9569,246,9,5
9570,13,72,3
9571,14,74,3
9572,126,27,1
9573,12,62,3
9574,222,37,1
9575,156,33,1
9576,35,62,3
9577,252,22,5
9578,14,62,3
9579,104,27,1
9580,13,62,3
9581,4,67,3
9582,41,72,3
9583,18,72,3
9584,11,62,3
9585,213,22,1
9586,118,47,1
9587,132,27,1
9588,209,22,1
9589,235,67,1
9590,23,67,3
9591,11,67,3
9592,204,42,1
9593,20,59,3
9594,154,23,1
9596,15,85,3
9597,19,58,3
9598,124,48,1
9599,131,52,1
9600,126,53,1
9601,234,22,1
9602,126,27,1
9603,19,62,3
9604,128,57,1
9605,120,32,1
9606,239,32,1
9607,24,72,3
9608,26,72,3
9609,116,26,1
9610,233,28,5
9611,236,26,1
9612,15,30,3
9613,220,52,1
9614,37,57,3
9615,143,25,1
9616,237,33,1
9617,230,31,1
9618,122,51,1
9619,138,29,1
9620,201,25,5
9621,134,47,1
9622,142,47,1
9623,98,47,1
9624,132,47,1
9625,244,42,1
9626,146,23,1
9627,113,29,1
9628,149,48,1
9629,108,32,1
9630,10,37,3
9631,268,42,1
9632,245,25,1
9633,27,73,3
9634,149,42,1
9635,130,37,1
9636,116,22,1
9637,138,42,1
9638,21,79,3
9639,129,52,1
9640,17,70,3
9641,124,35,1
9642,14,2,3
9643,131,32,1
9644,138,37,1
9645,129,27,1
9646,140,35,1
9647,244,34,1
9648,118,30,1
9649,116,20,1
9650,203,32,1
9651,123,42,1
9652,218,37,1
9653,205,35,1
9654,122,30,1
9655,25,32,3
9656,133,47,1
9657,134,22,1
9658,131,21,1
9659,125,49,1
9660,207,29,5
9661,228,32,1
9662,118,52,1
9663,202,27,5
9664,222,25,5
9665,104,51,1
9666,118,25,1
9667,233,38,5
9668,25,47,3
9669,239,45,1
9670,150,51,1
9671,144,40,1
9672,121,33,1
9673,145,47,1
9674,121,42,1
9675,120,22,1
9676,122,20,1
9677,201,19,5
9678,213,9,5
9679,125,53,1
9680,130,21,1
9681,227,15,5
9682,255,57,1
9683,135,42,1
9684,250,9,5
9685,11,47,3
9686,142,47,1
9687,231,18,5
9688,118,47,1
9689,205,6,5
9690,250,9,5
9691,120,33,1
9692,235,55,1
9693,216,34,1
9694,253,45,1
9695,241,35,1
9696,125,37,1
9697,119,24,1
9698,206,28,1
9699,125,27,1
9700,148,43,1
9701,211,28,1
9702,233,40,1
9703,197,17,5
9704,213,17,5
9705,218,18,5
9706,229,13,5
9707,225,16,5
9708,202,16,5
9709,223,15,5
9710,232,16,5
9711,205,16,5
9712,147,22,1
9713,231,22,1
9714,26,20,3
9715,212,19,5
9716,6,75,3
9717,9,75,3
9718,215,45,1
9719,248,16,5
9720,237,16,5
9721,227,16,5
9722,216,16,5
9723,238,17,5
9724,214,17,5
9725,224,16,5
9726,218,18,5
9727,212,23,1
9728,157,44,1
9729,122,41,1
9730,9,-1,3
9731,227,13,5
9732,23,-1,3
9733,123,45,1
9734,13,-1,3
9735,21,-1,3
9736,119,47,1
9737,37,-1,3
9738,7,-1,3
9739,18,55,3
9740,236,42,1
9741,249,43,1
9742,220,26,5
9743,115,38,1
9744,29,-1,3
9745,27,-1,3
9746,8,-1,3
9747,24,60,3
9748,220,14,5
9749,6,75,3
9750,227,26,1
9751,25,-1,3
9752,203,7,5
9753,17,65,3
9754,23,64,3
9755,16,-1,3
9756,226,17,5
9757,227,5,5
9758,239,14,5
9759,116,20,1
9760,220,14,5
9761,7,1,3
9762,14,64,3
9763,232,28,1
9764,100,27,1
9765,127,48,1
9766,240,16,5
9768,21,-1,3
9769,13,-1,3
9770,2,60,3
9771,235,12,5
9772,32,-1,3
9773,21,-1,3
9774,32,-1,3
9775,18,-1,3
9776,229,30,1
9777,27,65,3
9778,23,52,3
9779,32,65,3
9780,21,75,3
9781,128,50,1
9782,235,40,1
9783,227,9,5
9784,125,49,1
9785,235,42,1
9786,191,37,1
9787,139,53,1
9788,119,57,1
9789,238,56,1
9790,266,57,1
9791,137,56,1
9792,225,32,1
9793,119,47,1
9794,19,57,3
9795,149,32,1
9796,149,32,1
9797,225,57,1
9798,8,0,3
9799,119,32,1
9800,13,37,3
9801,245,42,1
9802,7,42,3
9803,30,57,3
9804,152,57,1
9805,234,42,1
9806,227,57,1
9807,115,22,1
9808,251,42,1
9809,212,37,1
9810,227,37,1
9811,121,47,1
9812,203,52,1
9813,20,52,3
9814,149,53,1
9815,229,47,1
9816,226,47,1
9817,25,52,3
9818,128,21,1
9819,242,19,5
9820,242,30,1
9821,260,36,1
9822,127,43,1
9823,237,21,1
9824,23,51,3
9825,124,59,1
9826,15,51,3
9827,223,28,1
9828,225,46,1
9829,138,21,1
9830,128,27,1
9831,129,21,1
9832,111,38,1
9833,140,42,1
9834,246,27,5
9835,146,50,1
9836,215,56,1
9837,116,23,1
9838,239,25,5
9839,218,52,1
9840,123,56,1
9841,201,18,5
9842,29,57,3
9843,225,35,1
9844,137,37,1
9845,6,38,3
9846,217,40,1
9847,219,41,1
9848,135,48,1
9849,256,9,5
9850,216,7,5
9851,204,36,1
9852,243,5,5
9853,18,2,3
9854,140,47,1
9855,7,52,3
9856,138,52,1
9857,120,38,1
9858,7,67,3
9859,23,57,3
9860,98,22,1
9861,242,25,1
9862,131,45,1
9863,13,40,3
9864,234,45,5
9865,126,30,1
9866,230,35,1
9867,133,27,1
9868,107,29,1
9869,114,30,1
9870,198,40,1
9871,89,40,1
9872,115,30,1
9873,113,40,1
9874,116,30,1
9875,226,45,1
9876,10,35,3
9877,125,40,1
9878,263,40,1
9879,249,13,5
9880,32,-1,3
9881,233,40,1
9882,134,37,1
9883,16,37,3
9884,23,-1,3
9885,221,26,1
9886,34,65,3
9887,208,20,1
9888,24,-1,3
9889,25,-1,3
9890,26,60,3
9891,149,29,1
9892,16,-1,3
9893,245,45,1
9894,231,17,5
9895,250,40,1
9896,18,-1,3
9897,11,-1,3
9898,15,-1,3
9899,22,-1,3
9900,21,2,3
9901,13,-1,3
9902,13,63,3
9903,26,-1,3
9904,219,6,5
9905,5,-1,3
9906,13,27,3
9907,123,55,1
9908,30,0,3
9909,36,-1,3
9910,219,45,1
9911,227,13,5
9912,214,14,5
9913,9,-1,3
9914,225,30,1
9915,218,20,5
9916,198,38,1
9917,30,64,3
9918,129,22,1
9919,15,-1,3
9920,30,2,3
9921,111,42,1
9922,250,31,1
9923,223,47,1
9924,2,-1,3
9925,21,69,3
9926,12,-1,3
9927,16,-1,3
9928,18,70,3
9929,19,72,3
9930,19,62,3
9931,7,52,3
9932,133,52,1
9933,214,55,1
9934,25,77,3
9935,13,57,3
9936,248,67,1
9937,9,62,3
9938,206,50,1
9939,21,72,3
9940,12,72,3
9941,20,62,3
9942,25,62,3
9943,215,48,1
9944,13,1,3
9945,241,42,1
9946,228,50,1
9947,251,47,1
9948,218,18,5
9949,239,37,1
9950,109,30,1
9951,118,45,1
9952,222,37,1
9953,225,49,1
9954,124,34,1
9955,110,40,1
9956,160,48,1
9957,209,36,1
9958,160,52,1
9959,17,-1,3
9960,25,35,3
9961,226,19,5
9962,234,13,5
9963,159,35,1
9964,214,33,1
9965,26,-1,3
9966,18,60,3
9967,27,-1,3
9968,239,36,1
9969,217,15,5
9970,139,26,1
9971,198,30,1
9972,27,-1,3
9973,20,1,3
9974,113,28,1
9975,217,4,5
9976,10,-1,3
9977,236,25,1
9978,9,-1,3
9979,15,-1,3
9980,12,70,3
9981,235,10,5
9982,22,0,3
9983,230,20,1
9984,16,-1,3
9985,211,16,5
9986,134,29,1
9987,25,-1,3
9988,32,-1,3
9989,228,16,5
9990,14,-1,3
9991,2,-1,3
9992,239,18,5
9993,11,64,3
9994,135,54,1
9995,8,62,3
9996,246,10,5
9997,241,29,1
9998,245,48,1
9999,16,54,3
10000,17,70,3
10001,241,25,1
10002,115,29,1
10003,26,92,3
10004,21,82,3
10005,20,77,3
10006,15,56,3
10007,224,27,1
10008,116,35,1
10009,129,47,1
10010,132,37,1
10011,127,27,1
10012,31,62,3
10013,227,10,5
10014,117,32,1
10015,111,21,1
10016,208,45,1
10017,218,45,1
10018,116,27,1
10019,31,65,3
10020,7,89,3
10021,147,36,1
10022,233,37,1
10023,215,4,5
10024,211,7,5
10025,242,8,5
10026,248,42,1
10027,127,42,1
10028,249,18,5
10029,147,27,1
10030,8,27,3
10031,131,42,1
10032,29,52,3
10033,200,35,1
10034,259,39,1
10035,191,5,5
10036,32,66,3
10037,15,52,3
10038,205,16,5
10039,208,16,5
10040,127,42,1
10041,200,17,5
10042,214,15,5
10043,218,16,5
10044,218,16,5
10045,206,16,5
10046,221,15,5
10047,235,16,5
10048,230,9,5
10049,219,9,5
10050,207,16,5
10051,230,9,5
10052,250,9,5
10053,237,16,5
10054,231,9,5
10055,205,9,5
10056,223,9,5
10057,251,9,5
10058,214,9,5
10059,225,9,5
10060,193,9,5
10061,211,9,5
10062,257,9,5
10063,226,9,5
10064,236,9,5
10065,225,9,5
10066,246,9,5
10067,227,9,5
10068,219,9,5
10069,227,9,5
10070,230,9,5
10071,217,9,5
10072,229,9,5
10073,218,9,5
10074,248,9,5
10075,216,9,5
10076,214,9,5
10077,217,9,5
10078,244,9,5
10079,202,9,5
10080,224,9,5
10081,207,9,5
10082,233,9,5
10083,234,9,5
10084,230,9,5
10085,196,9,5
10086,250,9,5
10087,213,9,5
10088,215,9,5
10089,216,9,5
10090,214,9,5
10091,239,9,5
10092,220,9,5
10093,225,9,5
10094,229,9,5
10095,225,9,5
10096,243,9,5
10097,239,9,5
10098,240,9,5
10099,144,32,1
10100,117,43,1
10101,24,49,3
10102,221,16,5
10103,233,13,5
10104,226,13,5
10105,220,13,5
10106,225,13,5
10107,227,13,5
10108,221,13,5
10109,235,13,5
10110,205,13,5
10111,224,13,5
10112,214,13,5
10113,103,50,1
10114,244,13,5
10115,222,13,5
10116,215,13,5
10117,231,13,5
10118,222,13,5
10119,198,14,5
10120,247,14,5
10121,224,14,5
10122,240,14,5
10123,219,14,5
10124,210,14,5
10125,227,15,5
10126,235,15,5
10127,240,14,5
10128,225,14,5
10129,250,14,5
10130,243,16,5
10131,228,15,5
10132,236,16,5
10133,232,35,1
10134,237,14,5
10135,242,14,5
10136,223,14,5
10137,199,14,5
10138,221,14,5
10139,212,14,5
10140,241,14,5
10141,199,14,5
10142,12,77,3
10143,228,14,5
10144,215,14,5
10145,114,51,1
10146,241,14,5
10147,247,14,5
10148,232,14,5
10149,225,14,5
10150,259,14,5
10151,243,14,5
10152,213,13,5
10153,233,13,5
10154,221,13,5
10155,228,13,5
10156,224,15,5
10157,229,15,5
10158,233,21,1
10159,124,43,1
10160,151,43,1
10161,121,44,1
10162,214,19,5
10163,141,32,1
10165,17,50,3
10166,17,47,3
10167,18,47,3
10168,118,40,1
10169,218,47,1
10170,12,75,3
10171,18,77,3
10172,15,68,3
10173,4,70,3
10174,227,22,5
10175,221,55,1
10176,217,24,5
10177,29,1,3
10178,235,34,1
10179,253,58,1
10180,258,32,1
10181,12,0,3
10182,118,35,1
10183,114,55,1
10184,23,65,3
10185,131,35,1
10186,119,55,1
10187,229,36,1
10188,25,36,3
10189,27,63,3
10190,32,55,3
10191,19,55,3
10192,233,16,5
10193,231,27,5
10194,4,52,3
10195,249,57,1
10196,9,61,3
10197,242,42,1
10198,229,11,5
10199,239,11,5
10200,134,40,1
10201,224,42,1
10202,254,42,1
10203,161,35,1
10204,12,36,3
10205,101,45,1
10206,224,40,1
10207,122,41,1
10208,139,38,1
10209,9,-1,3
10210,234,15,5
10211,219,9,5
10212,213,19,5
10213,19,2,3
10214,10,-1,3
10215,228,52,1
10216,237,3,5
10217,121,54,1
10218,3,-1,3
10219,112,45,1
10220,222,8,5
10221,134,32,1
10222,220,19,5
10223,242,16,5
10224,106,28,1
10225,22,61,3
10226,225,10,5
10227,15,-1,3
10228,222,28,5
10229,21,1,3
10230,234,41,1
10231,229,13,5
10232,116,34,1
10233,225,52,1
10234,20,64,3
10235,8,-1,3
10236,263,24,1
10237,21,-1,3
10238,132,48,1
10239,230,17,5
10240,226,14,5
10241,18,76,3
10242,148,45,1
10243,208,11,5
10244,252,9,5
10245,215,32,1
10246,117,37,1
10247,242,45,1
10248,30,32,3
10249,226,44,1
10250,117,52,1
10251,117,22,1
10252,140,52,1
10253,229,18,5
10254,241,19,5
10255,213,22,1
10256,131,22,1
10257,24,75,3
10258,252,50,1
10259,209,57,1
10260,217,18,5
10261,235,20,1
10262,224,23,1
10263,243,18,5
10264,108,24,1
10265,112,23,1
10266,236,37,1
10267,100,27,1
10268,226,37,1
10269,35,42,3
10270,147,47,1
10271,226,45,1
10272,106,32,1
10273,121,37,1
10274,133,26,1
10275,149,32,1
10276,237,28,1
10277,123,59,1
10278,235,50,1
10279,29,63,3
10280,19,63,3
10281,251,24,1
10282,221,55,1
10283,237,33,1
10284,122,40,1
10285,116,26,1
10286,232,36,1
10287,112,34,1
10288,132,22,1
10289,234,37,1
10290,29,-1,3
10291,108,41,1
10292,24,93,3
10293,109,43,1
10294,23,-1,3
10295,239,31,1
10296,11,-1,3
10297,194,18,5
10298,220,17,5
10299,212,15,5
10300,257,41,1
10301,0,54,3
10302,20,-1,3
10303,211,15,5
10304,19,-1,3
10305,200,16,5
10306,234,12,5
10307,204,16,5
10308,25,90,3
10309,8,54,3
10310,15,-1,3
10311,244,34,1
10312,209,19,5
10313,26,-1,3
10314,33,57,3
10315,19,-1,3
10316,244,49,1
10317,116,32,1
10318,204,20,5
10319,17,20,3
10320,28,-1,3
10321,7,-1,3
10322,3,-1,3
10323,201,12,5
10324,231,40,1
10325,121,37,1
10326,232,3,5
10327,145,45,1
10328,26,-1,3
10329,35,-1,3
10330,25,-1,3
10331,212,53,1
10332,220,35,1
10333,22,70,3
10334,113,38,1
10335,10,-1,3
10336,13,90,3
10337,205,5,5
10338,222,56,1
10339,135,64,1
10340,212,10,5
10341,21,-1,3
10342,23,-1,3
10343,28,-1,3
10344,195,47,1
10345,153,56,1
10346,28,-1,3
10347,29,-1,3
10348,223,48,1
10349,215,4,5
10350,18,62,3
10351,242,15,5
10352,233,42,1
10353,3,75,3
10354,20,-1,3
10355,11,-1,3
10357,19,-1,3
10358,10,-1,3
10359,116,38,1
10360,7,-1,3
10361,24,-1,3
10362,29,-1,3
10363,25,-1,3
10364,158,45,1
10365,241,6,5
10366,15,-1,3
10367,140,20,1
10368,4,-1,3
10369,18,64,3
10370,0,-1,3
10371,14,-1,3
10372,241,40,1
10373,238,54,1
10374,10,-1,3
10375,23,-1,3
10376,16,54,3
10377,22,-1,3
10378,13,-1,3
10379,20,1,3
10380,147,43,1
10381,30,-1,3
10382,22,-1,3
10383,31,-1,3
10384,219,12,5
10385,20,-1,3
10386,236,13,5
10387,205,56,1
10388,24,-1,3
10389,221,15,5
10390,227,16,5
10391,21,-1,3
10392,10,65,3
10393,10,-1,3
10394,258,20,5
10395,16,-1,3
10396,29,65,3
10397,7,35,3
10398,26,-1,3
10399,34,-1,3
10400,21,-1,3
10401,133,20,1
10402,25,-1,3
10403,244,14,5
10404,245,25,5
10405,13,-1,3
10406,135,45,1
10407,219,11,5
10408,199,12,5
10409,133,47,1
10410,12,-1,3
10411,136,42,1
10412,139,51,1
10413,125,45,1
10414,4,72,3
10415,21,64,3
10416,14,-1,3
10417,11,-1,3
10418,226,27,1
10419,14,-1,3
10420,19,-1,3
10421,225,48,1
10422,25,-1,3
10423,19,-1,3
10424,22,-1,3
10425,214,40,1
10426,9,-1,3
10427,212,43,1
10428,128,50,1
10429,214,3,5
10430,218,28,5
10431,251,8,5
10432,16,-1,3
10433,30,37,3
10434,32,-1,3
10435,36,1,3
10436,91,45,1
10437,20,-1,3
10438,122,32,1
10439,205,6,5
10440,207,14,5
10441,15,79,3
10442,127,55,1
10443,242,49,1
10444,243,13,5
10445,11,-1,3
10446,19,-1,3
10447,4,-1,3
10448,123,40,1
10449,25,78,3
10450,111,32,1
10451,247,35,1
10452,23,-1,3
10453,128,30,1
10454,13,-1,3
10455,252,47,1
10456,2,-1,3
10457,112,32,1
10458,140,44,1
10459,15,-1,3
10460,116,46,1
10462,32,-1,3
10463,118,50,1
10464,226,14,5
10465,7,-1,3
10466,228,42,1
10467,239,42,1
10468,14,-1,3
10469,7,-1,3
10470,206,15,5
10471,32,0,3
10472,221,15,5
10473,128,45,1
10474,198,22,1
10475,15,-1,3
10476,27,76,3
10477,125,36,1
10478,222,21,1
10479,8,-1,3
10480,21,-1,3
10481,26,-1,3
10482,19,69,3
10483,238,40,1
10484,197,16,5
10485,3,-1,3
10486,234,16,5
10487,225,35,1
10488,229,46,1
10489,227,13,5
10490,18,-1,3
10491,219,44,1
10492,12,-1,3
10493,254,44,1
10494,28,-1,3
10495,235,45,1
10496,15,-1,3
10497,237,15,5
10498,252,26,5
10499,118,27,1
10500,222,5,5
10501,16,69,3
10502,209,23,5
10503,229,18,5
10504,233,13,5
10505,226,19,5
10506,20,-1,3
10507,30,-1,3
10508,214,15,5
10509,30,-1,3
10510,15,-1,3
10511,213,3,5
10512,19,72,3
10513,225,4,5
10514,29,60,3
10515,12,-1,3
10516,17,-1,3
10518,13,-1,3
10519,248,18,5
10520,241,46,1
10521,227,6,5
10522,230,3,5
10523,20,-1,3
10524,245,20,1
10525,8,-1,3
10526,5,-1,3
10527,257,55,1
10528,2,69,3
10529,23,-1,3
10530,26,45,3
10531,221,9,5
10532,23,-1,3
10533,11,-1,3
10534,38,68,3
10535,20,-1,3
10536,228,14,5
10537,15,-1,3
10538,236,20,1
10539,106,54,1
10540,146,43,1
10541,128,36,1
10542,15,-1,3
10543,20,-1,3
10544,24,-1,3
10545,245,12,5
10546,26,23,3
10547,243,3,5
10548,126,56,1
10549,237,16,5
10550,23,-1,3
10551,22,84,3
10552,220,37,1
10553,238,13,5
10554,227,35,1
10555,28,-1,3
10556,8,-1,3
10557,218,10,5
10558,218,19,5
10559,151,30,1
10560,20,-1,3
10561,255,8,5
10562,224,16,5
10563,12,-1,3
10564,125,50,1
10565,249,16,5
10566,17,-1,3
10567,208,14,5
10568,235,11,5
10569,15,-1,3
10570,227,52,1
10571,105,58,1
10572,21,55,3
10573,134,47,1
10574,20,67,3
10575,22,67,3
10576,4,54,3
10577,127,27,1
10578,15,73,3
10579,27,62,3
10580,232,43,1
10581,23,52,3
10582,25,50,3
10583,136,50,1
10584,6,62,3
10585,150,43,1
10586,220,10,5
10587,147,46,1
10588,246,46,1
10589,243,14,5
10590,245,18,5
10591,219,53,1
10592,119,40,1
10593,237,35,1
10594,125,34,1
10595,13,53,3
10596,215,24,5
10597,217,29,1
10598,99,26,1
10599,114,25,1
10600,110,35,1
10601,34,35,3
10602,139,25,1
10603,223,30,1
10604,215,48,1
10605,112,55,1
10606,245,24,5
10607,133,20,1
10608,121,53,1
10609,20,79,3
10610,120,44,1
10611,213,12,5
10612,124,46,1
10613,228,10,5
10614,245,10,5
10615,217,10,5
10616,214,10,5
10617,215,10,5
10618,241,10,5
10619,139,45,1
10620,230,10,5
10621,230,10,5
10622,221,10,5
10623,233,10,5
10624,222,10,5
10625,201,10,5
10626,263,10,5
10627,228,10,5
10628,236,10,5
10629,221,10,5
10630,226,10,5
10631,208,10,5
10632,119,23,1
10633,194,37,1
10634,18,74,3
10635,222,10,5
10636,240,10,5
10637,231,44,1
10638,208,10,5
10639,249,8,5
10640,220,47,1
10641,132,32,1
10642,223,10,5
10643,128,45,1
10644,229,10,5
10645,229,10,5
10646,250,10,5
10647,228,10,5
10648,224,10,5
10649,217,9,5
10650,215,9,5
10651,231,9,5
10652,204,9,5
10653,151,32,1
10654,248,6,5
10655,214,42,1
10656,119,40,1
10657,205,9,5
10658,192,40,1
10659,113,36,1
10660,202,4,5
10661,213,4,5
10662,237,4,5
10663,229,4,5
10664,211,3,5
10665,202,3,5
10666,222,3,5
10667,209,3,5
10668,242,3,5
10669,223,16,5
10670,200,3,5
10671,251,3,5
10672,237,3,5
10673,215,3,5
10674,234,3,5
10675,136,46,1
10676,104,31,1
10677,12,72,3
10678,22,70,3
10679,119,65,1
10680,249,4,5
10681,213,9,5
10682,221,51,1
10683,136,20,1
10684,113,31,1
10685,145,49,1
10686,161,40,1
10687,229,51,1
10688,136,55,1
10689,138,53,1
10690,129,54,1
10691,142,36,1
10692,231,46,1
10693,135,45,1
10694,126,35,1
10695,117,41,1
10696,134,36,1
10697,129,34,1
10698,138,45,1
10699,204,19,5
10700,220,9,5
10701,220,5,5
10702,120,40,1
10703,122,56,1
10704,217,30,1
10705,134,40,1
10706,133,50,1
10707,134,47,1
10708,0,70,3
10709,221,35,1
10710,226,18,5
10711,231,14,5
10712,128,47,1
10713,170,43,1
10714,123,52,1
10715,120,46,1
10716,95,56,1
10717,116,50,1
10718,239,56,1
10719,122,47,1
10720,214,13,5
10721,125,22,1
10722,119,25,1
10723,142,27,1
10724,243,18,5
10725,222,10,5
10726,9,-1,3
10727,6,-1,3
10728,12,-1,3
10729,25,-1,3
10730,228,12,5
10731,24,2,3
10732,131,41,1
10733,113,39,1
10734,213,29,1
10735,209,40,1
10736,30,-1,3
10737,215,12,5
10738,22,-1,3
10739,21,-1,3
10740,8,-1,3
10741,27,-1,3
10743,19,-1,3
10744,11,-1,3
10745,233,8,5
10746,212,47,1
10747,28,80,3
10748,2,-1,3
10749,208,30,1
10750,11,-1,3
10751,243,10,5
10752,240,17,5
10753,15,-1,3
10754,129,52,1
10755,3,64,3
10756,244,45,1
10757,204,16,5
10758,115,20,1
10759,245,21,1
10760,226,22,5
10761,136,57,1
10762,133,52,1
10763,22,37,3
10764,146,25,1
10765,130,47,1
10766,34,55,3
10767,226,9,5
10768,221,7,5
10769,144,39,1
10770,27,57,3
10771,215,37,1
10772,149,40,1
10773,195,10,5
10774,251,10,5
10775,232,42,1
10776,26,0,3
10777,16,0,3
10778,15,0,3
10779,209,3,5
10780,11,2,3
10781,234,4,5
10782,217,4,5
10783,8,2,3
10784,262,11,5
10785,231,13,5
10786,136,45,1
10787,145,34,1
10788,135,52,1
10789,256,21,5
10790,240,50,1
10791,128,40,1
10792,22,51,3
10793,111,40,1
10794,13,65,3
10795,221,27,5
10796,133,40,1
10797,0,67,3
10798,6,72,3
10799,16,75,3
10800,208,57,1
10801,235,52,1
10802,121,25,1
10803,235,20,5
10804,128,49,1
10805,105,32,1
10806,143,33,1
10807,11,81,3
10808,10,82,3
10809,11,21,3
10810,118,24,1
10811,232,16,5
10812,22,55,3
10813,7,-1,3
10814,132,55,1
10815,251,12,5
10816,28,-1,3
10817,19,55,3
10818,6,-1,3
10819,29,-1,3
10820,27,56,3
10821,19,-1,3
10822,113,34,1
10823,241,20,1
10824,100,45,1
10825,7,-1,3
10826,226,52,1
10827,14,-1,3
10828,103,21,1
10829,15,-1,3
10830,226,32,1
10831,218,34,1
10832,17,-1,3
10833,221,15,5
10834,201,47,1
10835,226,14,5
10836,20,-1,3
10837,261,57,1
10838,8,-1,3
10839,105,47,1
10840,20,85,3
10842,30,-1,3
10843,114,41,1
10844,209,9,5
10845,19,86,3
10846,25,-1,3
10847,3,-1,3
10848,205,7,5
10849,40,67,3
10850,209,37,1
10851,239,35,1
10852,210,42,1
10853,243,35,1
10854,209,9,5
10855,226,6,5
10856,239,32,1
10857,135,62,1
10858,194,22,5
10859,147,37,1
10860,143,42,1
10861,253,45,1
10862,128,38,1
10863,243,7,5
10864,129,39,1
10865,114,39,1
10866,208,7,5
10867,235,7,5
10868,219,48,1
10869,124,35,1
10870,216,9,5
10871,225,9,5
10872,217,6,5
10873,198,8,5
10874,215,7,5
10875,257,7,5
10876,261,7,5
10877,233,7,5
10878,226,3,5
10879,139,44,1
10880,200,7,5
10881,225,7,5
10882,230,6,5
10883,221,6,5
10884,125,47,1
10885,217,6,5
10886,231,6,5
10887,230,7,5
10888,224,6,5
10889,224,48,1
10890,241,7,5
10891,223,6,5
10892,230,11,5
10893,112,35,1
10894,229,7,5
10895,247,7,5
10896,250,6,5
10897,115,36,1
10898,20,46,3
10899,220,40,1
10900,233,8,5
10901,212,6,5
10902,201,11,5
10903,131,45,1
10904,203,9,5
10905,222,9,5
10906,22,70,3
10907,202,38,1
10908,26,58,3
10909,25,70,3
10910,23,70,3
10911,27,70,3
10912,24,70,3
10913,21,70,3
10914,33,70,3
10915,14,70,3
10916,7,65,3
10917,25,68,3
10918,22,68,3
10919,5,70,3
10920,31,72,3
10921,10,68,3
10922,25,75,3
10924,33,70,3
10925,248,9,5
10926,127,38,1
10927,113,42,1
10928,250,53,1
10929,132,42,1
10930,249,40,1
10931,252,40,1
10932,122,32,1
10933,224,48,1
10934,142,42,1
10935,140,25,1
10936,119,35,1
10937,220,21,5
10938,25,51,3
10939,143,51,1
10940,252,32,1
10941,200,30,1
10942,137,35,1
10943,201,32,1
10944,113,58,1
10945,4,54,3
10946,126,46,1
10947,111,52,1
10948,266,37,1
10949,131,36,1
10950,137,40,1
10951,122,42,1
10952,18,2,3
10953,114,43,1
10954,111,25,1
10955,225,34,1
10956,212,6,5
10957,235,4,5
10958,215,5,5
10959,16,1,3
10960,129,35,1
10961,14,68,3
10963,214,20,5
10964,109,36,1
10965,15,72,3
10966,114,27,1
10967,241,45,1
10968,143,36,1
10969,240,52,1
10970,221,52,1
10971,115,36,1
10972,128,28,1
10973,249,30,1
10974,233,21,5
10975,142,53,1
10976,120,52,1
10977,130,30,1
10978,234,35,1
10979,40,42,3
10980,227,37,1
10981,228,32,1
10982,230,37,1
10983,246,6,5
10984,0,-1,3
10985,223,14,5
10986,12,-1,3
