id,num_contact,age,occupation
20324,239,14,5
20325,226,12,5
20327,229,26,1
20328,226,4,5
20329,23,54,3
20330,32,67,3
20331,105,41,1
20332,137,45,1
20333,227,52,1
20334,17,91,3
20335,193,50,1
20336,101,39,1
20337,121,58,1
20338,245,28,5
20339,33,32,3
20340,107,27,1
20341,145,44,1
20342,10,57,3
20343,132,27,1
20344,216,57,1
20345,130,32,1
20346,27,31,3
20347,128,30,1
20348,147,47,1
20349,143,30,1
20350,117,36,1
20351,231,25,1
20352,123,40,1
20353,232,16,5
20354,212,13,5
20355,240,13,5
20356,7,52,3
20357,19,57,3
20358,129,32,1
20359,34,40,3
20360,2,22,3
20361,254,8,5
20362,257,36,1
20363,215,33,1
20364,227,31,1
20365,117,31,1
20366,14,72,3
20367,133,46,1
20368,204,17,5
20369,245,14,5
20370,237,31,1
20371,207,12,5
20372,211,11,5
20373,245,32,1
20374,7,32,3
20375,124,22,1
20376,134,39,1
20377,28,50,3
20378,13,82,3
20379,20,75,3
20380,232,38,1
20381,230,8,5
20382,29,58,3
20383,16,83,3
20384,17,81,3
20385,38,61,3
20386,239,60,1
20387,37,54,3
20388,41,53,3
20389,35,45,3
20390,40,43,3
20391,239,13,5
20392,245,11,5
20393,29,50,3
20394,225,45,1
20395,209,35,1
20396,228,35,1
20397,18,75,3
20398,39,74,3
20399,18,60,3
20400,3,63,3
20401,5,62,3
20402,8,72,3
20403,17,57,3
20404,109,40,1
20405,129,56,1
20406,7,55,3
20407,116,45,1
20408,31,83,3
20409,33,57,3
20410,5,75,3
20411,134,32,1
20412,240,34,1
20413,132,53,1
20414,117,49,1
20415,231,40,1
20416,210,27,1
20417,37,60,3
20418,224,47,1
20419,104,56,1
20420,130,27,1
20421,11,62,3
20422,101,48,1
20423,219,49,1
20424,22,61,3
20425,216,27,5
20426,133,53,1
20427,112,29,1
20428,135,30,1
20429,161,42,1
20430,233,26,1
20431,15,26,3
20432,128,23,1
20433,145,20,1
20434,246,50,1
20435,200,55,1
20436,235,51,1
20437,38,54,3
20438,101,52,1
20439,226,57,1
20440,137,57,1
20441,31,42,3
20442,22,37,3
20443,96,37,1
20444,246,42,1
20445,159,30,1
20446,223,47,1
20447,202,32,1
20448,9,57,3
20449,139,42,1
20450,2,27,3
20451,222,47,1
20452,0,57,3
20453,24,52,3
20454,14,62,3
20455,10,61,3
20456,25,72,3
20457,27,72,3
20458,35,72,3
20459,208,45,1
20460,119,52,1
20461,237,9,5
20462,14,58,3
20463,142,55,1
20464,233,17,5
20465,229,57,1
20466,101,32,1
20467,129,37,1
20468,109,22,1
20469,231,32,1
20470,218,47,1
20471,252,27,1
20472,35,57,3
20473,4,64,3
20474,24,92,3
20475,221,60,1
20476,253,67,1
20477,18,50,3
20478,27,66,3
20479,113,20,1
20480,210,44,1
20481,248,16,5
20482,236,13,5
20483,205,9,5
20484,8,80,3
20485,14,65,3
20486,119,45,1
20487,232,38,1
20488,220,25,5
20489,114,49,1
20490,237,38,1
20491,134,25,1
20492,215,3,5
20493,120,46,1
20494,256,19,5
20495,245,48,1
20496,233,62,1
20497,258,32,1
20498,34,80,3
20499,230,24,1
20500,239,24,1
20501,117,49,1
20502,213,18,5
20503,155,32,1
20504,111,42,1
20505,226,37,1
20506,114,30,1
20507,108,40,1
20508,215,40,1
20509,15,80,3
20510,36,80,3
20511,15,80,3
20512,15,80,3
20513,27,80,3
20514,23,80,3
20515,25,80,3
20517,17,80,3
20518,44,80,3
20519,251,45,1
20520,118,45,1
20521,115,55,1
20522,128,35,1
20523,208,35,1
20524,23,70,3
20525,206,25,1
20526,110,41,1
20527,27,50,3
20528,15,65,3
20529,38,65,3
20530,31,65,3
20531,213,55,1
20532,231,55,1
20533,29,65,3
20534,24,65,3
20535,20,65,3
20536,28,85,3
20537,246,55,1
20538,133,45,1
20539,216,39,1
20540,13,75,3
20541,22,75,3
20542,23,75,3
20544,22,85,3
20545,9,84,3
20546,14,52,3
20547,215,55,1
20548,204,22,5
20549,240,11,5
20550,14,66,3
20551,238,7,5
20552,241,3,5
20553,130,41,1
20554,135,49,1
20555,188,9,5
20556,258,9,5
20557,213,32,1
20558,127,33,1
20559,157,29,1
20560,219,32,1
20561,205,32,1
20562,221,29,5
20563,149,37,1
20564,110,26,1
20565,208,21,1
20566,250,42,1
20567,107,31,1
20568,129,32,1
20569,215,23,1
20570,18,25,3
20571,134,32,1
20572,5,54,3
20573,22,-1,3
20574,106,53,1
20575,212,45,1
20576,5,83,3
20577,23,-1,3
20578,23,-1,3
20579,110,32,1
20580,26,-1,3
20581,218,44,1
20582,18,75,3
20583,133,50,1
20584,112,50,1
20585,221,41,1
20586,106,45,1
20587,143,55,1
20588,106,63,1
20589,226,35,1
20590,223,34,1
20591,136,20,1
20592,11,55,3
20593,10,20,3
20594,14,-1,3
20595,29,-1,3
20596,123,57,1
20597,208,6,5
20598,225,15,5
20599,177,15,5
20600,238,15,5
20601,234,50,1
20602,4,50,3
20603,19,50,3
20604,231,12,5
20605,236,12,5
20606,243,12,5
20607,198,12,5
20608,139,46,1
20609,115,42,1
20610,29,70,3
20611,12,72,3
20612,21,65,3
20613,119,52,1
20614,5,77,3
20615,14,62,3
20616,34,67,3
20617,10,62,3
20618,22,77,3
20619,149,45,1
20620,233,17,5
20621,242,19,5
20622,122,47,1
20623,230,42,1
20624,226,44,1
20625,116,35,1
20626,21,64,3
20627,102,35,1
20629,141,42,1
20630,125,27,1
20631,27,62,3
20632,33,63,3
20633,14,-1,3
20634,125,37,1
20635,211,35,1
20636,14,33,3
20637,16,-1,3
20638,233,14,5
20639,230,17,5
20640,26,-1,3
20641,120,38,1
20642,7,20,3
20643,233,10,5
20644,25,-1,3
20645,29,75,3
20646,12,61,3
20647,219,13,5
20648,153,49,1
20649,9,66,3
20650,23,-1,3
20651,5,-1,3
20652,16,-1,3
20653,31,-1,3
20654,222,9,5
20655,228,18,5
20656,139,44,1
20657,138,48,1
20658,19,-1,3
20659,34,-1,3
20660,12,1,3
20661,133,55,1
20662,146,30,1
20663,209,11,5
20664,30,-1,3
20665,221,64,1
20666,18,-1,3
20667,255,41,1
20668,203,15,5
20669,15,0,3
20670,24,-1,3
20671,23,-1,3
20672,235,9,5
20673,203,11,5
20674,223,19,5
20675,208,39,1
20676,239,16,5
20677,118,21,1
20678,29,-1,3
20679,238,14,5
20680,103,41,1
20681,19,-1,3
20682,34,-1,3
20683,144,44,1
20684,15,84,3
20685,119,26,1
20686,29,-1,3
20687,11,-1,3
20688,7,-1,3
20689,10,-1,3
20690,20,-1,3
20691,8,79,3
20692,114,47,1
20693,122,50,1
20694,15,-1,3
20695,253,27,5
20696,106,41,1
20697,246,55,1
20698,200,20,5
20699,114,28,1
20700,111,46,1
20701,13,-1,3
20702,114,27,1
20703,218,22,1
20704,233,42,1
20705,22,62,3
20706,125,36,1
20707,220,28,5
20708,17,2,3
20709,236,14,5
20710,230,21,5
20711,123,24,1
20712,206,21,1
20713,123,58,1
20714,130,42,1
20715,138,32,1
20716,119,32,1
20717,133,27,1
20718,25,61,3
20719,17,33,3
20720,7,2,3
20721,5,1,3
20722,11,87,3
20723,17,-1,3
20724,29,-1,3
20725,29,-1,3
20726,25,55,3
20727,11,-1,3
20728,123,49,1
20729,214,18,5
20730,13,-1,3
20731,25,-1,3
20732,225,14,5
20733,245,13,5
20734,25,-1,3
20735,0,-1,3
20736,25,-1,3
20737,15,-1,3
20738,234,30,1
20739,23,-1,3
20740,11,-1,3
20741,229,43,1
20742,10,-1,3
20743,16,-1,3
20744,215,11,5
20745,225,11,5
20746,221,15,5
20747,31,-1,3
20748,221,35,1
20749,147,52,1
20750,241,12,5
20751,23,53,3
20752,16,-1,3
20753,115,46,1
20754,128,39,1
20755,217,5,5
20756,115,42,1
20757,16,65,3
20758,18,69,3
20759,220,6,5
20760,233,3,5
20761,105,39,1
20762,107,64,1
20763,119,35,1
20764,6,75,3
20765,20,73,3
20766,11,85,3
20767,12,82,3
20768,11,84,3
20769,108,43,1
20770,233,47,1
20771,114,52,1
20772,102,54,1
20773,15,61,3
20774,227,25,5
20775,112,45,1
20776,117,20,1
20777,135,58,1
20778,14,65,3
20779,9,0,3
20780,130,31,1
20781,22,2,3
20782,213,28,5
20783,144,57,1
20784,131,26,1
20785,115,27,1
20786,202,28,5
20787,149,42,1
20788,226,42,1
20789,2,42,3
20790,248,23,5
20791,16,24,3
20792,19,53,3
20794,24,24,3
20795,205,13,5
20796,135,42,1
20797,113,37,1
20798,106,27,1
20799,219,54,1
20800,7,-1,3
20801,15,-1,3
20802,237,35,1
20803,142,22,1
20804,21,-1,3
20805,22,-1,3
20806,221,10,5
20807,131,45,1
20808,140,57,1
20809,22,-1,3
20810,110,58,1
20811,234,42,1
20812,28,-1,3
20813,246,40,1
20814,2,-1,3
20815,132,43,1
20816,151,25,1
20817,29,-1,3
20818,4,52,3
20819,246,12,5
20820,23,-1,3
20821,20,78,3
20822,237,35,1
20823,205,53,1
20824,7,-1,3
20825,17,55,3
20826,225,37,1
20827,18,-1,3
20828,202,13,5
20829,128,46,1
20830,221,46,1
20831,120,42,1
20832,141,22,1
20833,229,19,5
20834,211,17,5
20835,227,20,5
20836,118,20,1
20837,226,20,1
20838,26,21,3
20839,138,56,1
20840,234,43,1
20841,216,42,1
20842,3,35,3
20843,146,45,1
20844,212,18,5
20845,102,57,1
20846,125,55,1
20847,2,75,3
20848,17,87,3
20849,141,49,1
20850,114,22,1
20851,133,50,1
20852,261,22,5
20853,134,45,1
20854,238,40,1
20855,101,40,1
20856,219,48,1
20857,225,18,5
20858,233,50,1
20859,124,45,1
20860,106,54,1
20861,236,4,5
20862,120,20,1
20863,20,-1,3
20864,23,-1,3
20865,19,49,3
20866,18,-1,3
20867,26,-1,3
20868,25,64,3
20869,8,-1,3
20870,21,-1,3
20871,223,52,1
20872,19,-1,3
20873,255,15,5
20874,246,40,1
20876,39,-1,3
20877,221,18,5
20878,198,9,5
20879,4,-1,3
20880,241,68,1
20881,154,46,1
20882,135,37,1
20883,128,31,1
20884,19,-1,3
20885,227,42,1
20886,15,75,3
20887,124,52,1
20888,122,41,1
20889,18,-1,3
20890,230,37,1
20891,26,-1,3
20892,33,65,3
20893,156,42,1
20894,104,55,1
20895,19,-1,3
20896,9,2,3
20897,1,1,3
20898,225,39,1
20899,11,-1,3
20900,102,38,1
20901,252,37,1
20902,211,5,5
20903,20,75,3
20904,25,65,3
20905,30,85,3
20906,235,35,1
20907,19,77,3
20908,249,27,1
20909,232,42,1
20910,6,62,3
20911,27,52,3
20912,5,75,3
20913,113,27,1
20914,223,17,5
20915,238,32,1
20916,225,17,5
20917,128,22,1
20918,116,62,1
20919,211,12,5
20920,234,12,5
20921,191,17,5
20922,219,17,5
20923,225,12,5
20924,26,77,3
20925,153,55,1
20927,124,35,1
20928,123,35,1
20929,127,32,1
20930,125,27,1
20931,237,17,5
20932,128,25,1
20933,15,77,3
20934,120,45,1
20935,190,15,5
20936,148,41,1
20937,207,13,5
20938,236,15,5
20939,236,15,5
20940,35,72,3
20941,14,75,3
20942,127,40,1
20943,17,73,3
20944,26,50,3
20945,27,73,3
20946,239,15,5
20947,36,52,3
20948,146,45,1
20949,151,31,1
20950,7,66,3
20951,26,40,3
20952,156,45,1
20953,16,62,3
20954,224,22,1
20955,132,55,1
20956,32,64,3
20957,16,70,3
20958,255,32,1
20959,230,42,1
20960,114,32,1
20961,131,43,1
20962,16,67,3
20963,26,61,3
20964,6,65,3
20965,23,61,3
20966,146,43,1
20967,8,55,3
20968,8,56,3
20969,201,41,1
20970,118,55,1
20971,116,33,1
20972,221,20,5
20973,126,25,1
20974,178,30,1
20975,90,45,1
20976,122,35,1
20977,224,25,5
20978,226,26,1
20979,212,22,5
20980,228,26,1
20981,123,25,1
20982,115,25,1
20983,198,25,5
20984,217,25,1
20985,133,25,1
20986,124,25,1
20987,208,25,5
20988,218,25,1
20989,213,25,1
20990,110,25,1
20991,226,25,5
20992,139,35,1
20993,226,25,1
20994,240,25,5
20995,238,25,1
20996,195,25,1
20997,139,55,1
20998,99,30,1
20999,22,45,3
21000,0,-1,3
21001,13,-1,3
21002,17,-1,3
21003,223,14,5
21004,248,21,1
21005,231,17,5
21006,32,-1,3
21007,194,14,5
21008,23,-1,3
21009,18,-1,3
21010,10,-1,3
21011,140,23,1
21012,19,61,3
21013,212,22,1
21014,205,21,1
21015,40,60,3
21016,216,27,1
21017,244,11,5
21018,245,13,5
21019,127,43,1
21020,147,24,1
21021,212,40,1
21022,8,-1,3
21023,201,11,5
21024,13,-1,3
21025,231,15,5
21026,254,41,1
21027,29,-1,3
21028,201,20,1
21029,227,15,5
21030,6,-1,3
21031,33,74,3
21032,6,86,3
21033,243,31,1
21034,212,18,5
21035,11,-1,3
21036,227,11,5
21037,14,-1,3
21038,1,75,3
21039,124,50,1
21040,9,-1,3
21041,14,-1,3
21042,27,-1,3
21043,128,21,1
21044,236,3,5
21045,7,70,3
21046,30,60,3
21047,29,-1,3
21048,9,-1,3
21049,29,2,3
21050,23,-1,3
21051,151,37,1
21052,22,-1,3
21053,9,-1,3
21054,22,60,3
21055,11,-1,3
21056,118,27,1
21057,28,81,3
21058,154,35,1
21059,129,35,1
21060,208,35,1
21061,126,35,1
21062,236,27,5
21063,250,35,1
21064,124,35,1
21065,109,35,1
21066,216,35,1
21067,132,35,1
21068,118,45,1
21069,235,37,1
21070,229,37,1
21071,27,35,3
21072,127,57,1
21073,201,12,5
21074,203,12,5
21075,235,12,5
21076,218,13,5
21077,123,20,1
21079,12,2,3
21080,196,20,1
21081,121,20,1
21082,134,20,1
21083,214,14,5
21084,229,14,5
21085,226,14,5
21086,228,15,5
21087,218,14,5
21088,245,14,5
21089,241,16,5
21090,214,12,5
21091,225,12,5
21092,206,15,5
21093,121,52,1
21094,141,52,1
21095,134,42,1
21096,101,42,1
21097,121,37,1
21098,113,47,1
21099,16,62,3
21100,27,64,3
21101,131,32,1
21102,239,37,1
21103,123,39,1
21104,233,42,1
21105,123,42,1
21106,133,47,1
21107,150,47,1
21108,263,47,1
21109,247,37,1
21110,219,27,5
21111,202,32,1
21112,2,65,3
21113,242,4,5
21114,221,8,5
21115,246,10,5
21116,3,30,3
21117,118,38,1
21118,127,35,1
21119,14,60,3
21120,20,62,3
21121,250,28,5
21122,15,1,3
21123,26,35,3
21124,1,45,3
21125,13,75,3
21126,28,80,3
21127,5,77,3
21128,23,81,3
21129,18,65,3
21130,34,62,3
21131,32,65,3
21132,19,63,3
21133,37,69,3
21134,15,70,3
21135,23,69,3
21136,8,68,3
21137,43,76,3
21138,14,76,3
21139,26,64,3
21140,19,76,3
21141,113,43,1
21142,114,50,1
21143,234,50,1
21144,12,80,3
21145,29,55,3
21146,123,40,1
21147,131,45,1
21148,117,52,1
21149,241,42,1
21150,238,42,1
21151,192,37,1
21152,251,25,5
21154,8,22,3
21155,225,27,5
21156,236,37,1
21157,5,64,3
21158,13,60,3
21159,139,57,1
21160,10,60,3
21161,225,58,1
21162,25,60,3
21163,232,59,1
21164,36,63,3
21165,242,15,5
21166,118,43,1
21167,101,20,1
21168,126,43,1
21169,111,46,1
21170,119,45,1
21171,204,11,5
21172,24,79,3
21173,128,30,1
21174,226,13,5
21175,1,45,3
21176,154,24,1
21177,136,23,1
21178,116,30,1
21179,130,26,1
21180,249,30,1
21181,132,23,1
21182,223,23,1
21183,131,45,1
21184,140,45,1
21185,243,45,1
21186,134,45,1
21187,123,45,1
21188,107,45,1
21189,118,45,1
21190,235,3,5
21191,6,1,3
21192,229,30,1
21193,114,30,1
21194,199,25,1
21195,2,60,3
21196,6,60,3
21197,13,30,3
21198,30,40,3
21199,270,25,5
21200,104,25,1
21201,121,25,1
21202,117,24,1
21203,212,3,5
21204,120,34,1
21205,234,32,1
21206,212,5,5
21207,208,35,1
21208,120,22,1
21209,144,35,1
21210,224,45,1
21211,208,45,1
21212,145,45,1
21213,102,45,1
21214,239,17,5
21215,212,17,5
21216,132,40,1
21217,126,45,1
21218,9,80,3
21219,20,61,3
21220,243,33,1
21221,20,0,3
21222,254,34,1
21223,27,95,3
21224,218,33,1
21225,132,23,1
21226,116,57,1
21227,227,6,5
21228,224,3,5
21229,118,56,1
21230,138,37,1
21231,20,1,3
21232,129,59,1
21233,13,60,3
21234,132,30,1
21235,155,36,1
21236,207,3,5
21237,25,0,3
21238,20,67,3
21239,5,67,3
21240,117,32,1
21241,239,32,1
21242,227,9,5
21243,214,4,5
21244,144,38,1
21245,251,37,1
21246,10,1,3
21247,224,4,5
21248,234,8,5
21249,106,36,1
21250,120,37,1
21251,203,11,5
21252,256,9,5
21253,125,42,1
21254,20,42,3
21255,23,67,3
21256,16,67,3
21257,111,52,1
21258,238,14,5
21259,7,1,3
21260,21,21,3
21261,135,46,1
21262,132,52,1
21263,121,54,1
21264,111,56,1
21265,242,24,1
21266,36,55,3
21267,240,55,1
21268,129,55,1
21269,119,35,1
21270,121,35,1
21271,134,25,1
21272,107,35,1
21273,134,25,1
21274,147,60,1
21275,24,61,3
21276,25,78,3
21277,32,74,3
21278,139,23,1
21279,228,25,5
21280,11,51,3
21281,248,42,1
21282,227,13,5
21283,241,15,5
21284,22,72,3
21285,31,75,3
21286,147,49,1
21287,8,64,3
21288,223,34,1
21289,15,67,3
21290,28,62,3
21291,241,51,1
21292,139,57,1
21293,12,67,3
21294,21,88,3
21295,12,61,3
21296,22,60,3
21297,126,51,1
21298,132,52,1
21299,125,32,1
21300,230,11,5
21301,235,46,1
21302,123,50,1
21303,27,52,3
21304,119,30,1
21305,246,38,1
21306,240,34,1
21307,108,52,1
21308,134,27,1
21309,229,12,5
21310,129,32,1
21311,117,37,1
21312,130,37,1
21313,128,42,1
21314,104,36,1
21315,221,37,1
21316,13,26,3
21317,226,26,1
21318,113,59,1
21319,131,66,1
21320,17,80,3
21321,124,65,1
21322,246,18,5
21323,106,55,1
21324,218,55,1
21325,119,47,1
21326,34,75,3
21327,25,77,3
21328,37,77,3
21329,21,90,3
21330,36,92,3
21331,9,75,3
21332,18,80,3
21333,218,14,5
21334,106,45,1
21335,112,44,1
21336,103,40,1
21337,244,16,5
21338,202,17,5
21339,239,17,5
21340,223,18,5
21341,199,18,5
21342,239,17,5
21343,233,18,5
21344,202,17,5
21345,225,17,5
21346,233,18,5
21347,214,17,5
21348,244,17,5
21349,214,17,5
21350,187,18,5
21351,230,17,5
21352,186,17,5
21353,204,17,5
21354,197,17,5
21355,237,18,5
21356,214,18,5
21357,217,19,5
21358,249,45,1
21359,108,40,1
21360,131,35,1
21361,139,35,1
21362,143,27,1
21363,132,42,1
21364,229,44,1
21365,220,59,1
21366,13,74,3
21367,28,72,3
21368,3,65,3
21369,19,65,3
21370,237,35,1
21371,110,50,1
21372,193,27,1
21373,251,38,1
21374,254,27,5
21375,33,60,3
21376,133,50,1
21377,109,39,1
21378,255,40,1
21379,229,6,5
21380,229,9,5
21381,204,7,5
21382,222,12,5
21383,222,13,5
21384,213,11,5
21385,212,12,5
21386,228,12,5
21387,147,39,1
21388,221,40,1
21389,209,6,5
21390,235,12,5
21391,238,9,5
21392,225,13,5
21393,228,39,1
21394,127,40,1
21395,220,7,5
21396,257,7,5
21397,236,9,5
21398,198,4,5
21399,224,8,5
21400,224,13,5
21401,189,12,5
21402,122,39,1
21403,122,40,1
21404,225,7,5
21405,224,12,5
21406,252,13,5
21407,125,45,1
21408,4,72,3
21409,32,77,3
21410,24,76,3
21411,122,52,1
21412,235,12,5
21413,231,45,1
21414,124,69,1
21415,111,39,1
21416,218,38,1
21417,215,5,5
21418,240,29,1
21419,224,8,5
21420,241,8,5
21421,233,8,5
21422,214,8,5
21423,249,8,5
21424,207,8,5
21425,218,8,5
21426,222,8,5
21427,238,8,5
21428,214,8,5
21429,215,8,5
21430,228,8,5
21431,213,8,5
21432,224,30,1
21433,233,5,5
21434,23,65,3
21435,126,30,1
21436,150,54,1
21437,98,33,1
21438,234,5,5
21439,118,35,1
21440,12,47,3
21441,191,36,1
21442,1,75,3
21443,157,32,1
21444,124,30,1
21445,109,47,1
21446,150,37,1
21447,18,72,3
21448,138,32,1
21449,144,46,1
21450,222,42,1
21451,17,47,3
21452,120,45,1
21453,232,20,5
21454,4,-1,3
21455,25,-1,3
21456,9,-1,3
21457,124,55,1
21458,29,-1,3
21459,28,-1,3
21460,15,-1,3
21461,12,-1,3
21462,12,-1,3
21463,5,-1,3
21464,22,56,3
21465,23,-1,3
21466,18,67,3
21467,3,-1,3
21468,211,59,1
21469,10,-1,3
21471,217,13,5
21472,26,-1,3
21473,13,-1,3
21474,228,13,5
21475,122,40,1
21476,36,-1,3
21477,7,-1,3
21478,135,40,1
21479,25,-1,3
21480,15,71,3
21481,34,75,3
21482,125,55,1
21483,11,55,3
21484,32,75,3
21485,141,25,1
21486,218,35,1
21487,21,55,3
21488,130,45,1
21490,234,35,1
21491,1,65,3
21492,24,53,3
21493,124,25,1
21494,128,23,1
21495,212,26,5
21496,10,53,3
21497,27,60,3
21498,25,60,3
21499,38,57,3
21500,15,1,3
21501,236,16,5
21502,227,37,1
21503,224,37,1
21504,216,36,1
21505,247,36,1
21506,18,55,3
21507,135,55,1
21508,130,35,1
21509,132,44,1
21510,239,15,5
21511,214,39,1
21512,227,10,5
21513,133,35,1
21514,237,51,1
21515,223,55,1
21516,216,55,1
21517,120,55,1
21518,13,40,3
21519,202,55,1
21520,236,29,5
21521,130,32,1
21522,135,54,1
21523,16,75,3
21524,26,74,3
21525,196,29,5
21526,119,55,1
21527,160,32,1
21528,113,45,1
21529,133,37,1
21530,134,56,1
21531,123,53,1
21532,233,24,1
21533,111,32,1
21534,145,24,1
21535,138,33,1
21536,252,48,1
21537,142,42,1
21538,118,37,1
21539,227,37,1
21540,21,73,3
21541,132,52,1
21542,20,71,3
21543,122,40,1
21544,22,67,3
21545,133,35,1
21546,117,25,1
21547,125,25,1
21548,230,25,1
21549,122,25,1
21550,14,65,3
21551,141,45,1
21552,124,25,1
21553,214,45,1
21554,130,25,1
21555,241,55,1
21556,116,35,1
21557,238,24,5
21558,26,56,3
21559,227,57,1
21560,134,45,1
21561,125,47,1
21562,202,57,1
21563,241,37,1
21564,109,24,1
21565,217,48,1
21566,18,-1,3
21567,123,34,1
21568,17,75,3
21569,4,-1,3
21570,135,22,1
21571,225,10,5
21572,26,-1,3
21573,24,-1,3
21574,29,-1,3
21575,147,39,1
21576,231,3,5
21577,21,-1,3
21578,107,58,1
21579,235,49,1
21580,13,62,3
21581,8,-1,3
21582,24,-1,3
21583,241,15,5
21584,18,-1,3
21585,149,35,1
21586,14,-1,3
21587,159,44,1
21588,27,-1,3
21589,235,32,1
21590,26,79,3
21591,28,-1,3
21592,117,46,1
21593,9,-1,3
21594,23,-1,3
21595,12,-1,3
21596,14,-1,3
21597,22,-1,3
21598,233,22,1
21599,40,-1,3
21600,16,-1,3
21601,19,-1,3
21603,6,1,3
21604,29,-1,3
21605,8,-1,3
21606,130,45,1
21607,21,84,3
21608,5,-1,3
21609,34,-1,3
21610,116,56,1
21611,18,-1,3
21612,129,35,1
21613,6,-1,3
21614,7,79,3
21615,223,15,5
21616,42,-1,3
21617,17,-1,3
21618,12,32,3
21619,11,-1,3
21620,237,18,5
21621,19,67,3
21622,122,38,1
21623,279,10,5
21624,8,-1,3
21625,11,-1,3
21626,27,60,3
21628,32,-1,3
21629,222,50,1
21630,120,32,1
21631,127,41,1
21632,141,35,1
21633,32,-1,3
21634,23,-1,3
21635,220,43,1
21636,216,37,1
21637,16,-1,3
21638,20,-1,3
21639,19,50,3
21640,234,14,5
21641,31,-1,3
21642,25,-1,3
21643,19,-1,3
21644,11,-1,3
21645,28,-1,3
21646,126,30,1
21647,231,35,1
21648,225,27,1
21649,128,45,1
21650,19,-1,3
21651,12,-1,3
21652,13,-1,3
21653,13,2,3
21654,211,12,5
21655,29,-1,3
21656,236,15,5
21657,16,-1,3
21658,30,62,3
21659,16,-1,3
21660,232,32,1
21661,8,75,3
21662,136,27,1
21663,110,31,1
21664,25,50,3
21665,26,67,3
21666,19,-1,3
21667,213,13,5
21668,36,-1,3
21669,222,46,1
21670,224,66,1
21671,13,-1,3
21672,259,41,1
21673,21,-1,3
21674,24,-1,3
21675,125,32,1
21676,224,21,1
21677,36,67,3
21678,115,57,1
21679,233,3,5
21680,139,22,1
21681,24,-1,3
21683,213,34,5
21684,33,82,3
21685,216,41,1
21686,205,7,5
21687,14,63,3
21688,12,60,3
21689,218,19,5
21690,151,33,1
21691,153,33,1
21692,232,8,5
21693,230,4,5
21694,221,48,1
21695,114,46,1
21696,26,71,3
21697,3,73,3
21698,130,47,1
21699,159,54,1
21700,213,19,5
21701,121,54,1
21702,133,22,1
21703,9,80,3
21704,30,65,3
21705,28,65,3
21706,20,65,3
21707,229,45,1
21708,20,55,3
21709,223,25,1
21710,18,25,3
21711,119,25,1
21712,2,2,3
21713,132,45,1
21714,139,45,1
21715,214,15,5
21716,224,55,1
21717,157,35,1
21718,108,25,1
21719,233,45,1
21720,12,25,3
21721,230,55,1
21722,10,65,3
21723,136,25,1
21724,209,25,5
21725,208,31,1
21726,248,3,5
21727,19,31,3
21728,129,30,1
21729,230,4,5
21730,103,51,1
21731,222,4,5
21732,244,23,1
21733,136,26,1
21734,234,17,5
21735,9,62,3
21736,8,62,3
21737,38,62,3
21738,157,52,1
21739,233,5,5
21740,233,3,5
21741,234,21,1
21742,229,4,5
21743,222,4,5
21744,251,4,5
21745,210,5,5
21746,225,6,5
21747,210,6,5
21748,235,4,5
21749,236,4,5
21750,200,5,5
21751,263,5,5
21752,205,5,5
21753,232,7,5
21754,223,7,5
21755,109,24,1
21756,213,4,5
21757,229,4,5
21758,229,4,5
21759,227,4,5
21760,210,4,5
21761,230,4,5
21762,227,4,5
21763,212,4,5
21764,226,4,5
21765,108,24,1
21766,124,42,1
21767,122,42,1
21768,244,3,5
21769,14,0,3
21770,120,22,1
21771,131,42,1
21772,263,32,1
21773,227,32,1
21774,235,5,5
21775,225,22,1
21776,98,32,1
21777,210,27,1
21778,140,27,1
21779,126,42,1
21780,130,57,1
21781,132,57,1
21782,226,52,1
21783,184,25,5
21784,36,0,3
21785,218,52,1
21786,215,52,1
21787,99,27,1
21788,96,42,1
21790,37,62,3
21791,226,62,1
21792,122,57,1
21793,10,57,3
21794,137,57,1
21795,116,57,1
21796,111,32,1
21797,230,4,5
21798,226,7,5
21799,230,7,5
21800,112,27,1
21801,142,31,1
21802,223,4,5
21803,136,31,1
21804,19,70,3
21805,132,50,1
21806,113,20,1
21807,247,20,5
21808,144,30,1
21809,226,40,1
21810,198,50,1
21811,250,30,1
21812,231,37,1
21813,24,63,3
21814,24,67,3
21815,126,42,1
21817,215,47,1
21818,236,37,1
21819,127,37,1
21820,11,50,3
21821,99,47,1
21822,139,36,1
21823,113,22,1
21824,197,22,1
21825,219,22,1
21826,212,26,1
21827,210,3,5
21828,212,5,5
21829,127,47,1
21830,23,62,3
21831,6,83,3
21832,218,56,1
21833,14,52,3
21834,6,52,3
21835,118,27,1
21836,102,25,1
21837,239,22,1
21838,160,25,1
21839,200,57,1
21840,135,42,1
21842,27,70,3
21843,132,50,1
21844,132,50,1
21845,120,50,1
21846,24,56,3
21847,249,51,1
21848,203,50,1
21849,219,37,1
21850,121,27,1
21851,224,35,1
21852,4,61,3
21853,9,63,3
21854,234,9,5
21855,150,36,1
21856,115,39,1
21857,23,89,3
21858,106,42,1
21859,146,42,1
21860,231,10,5
21861,252,10,5
21862,233,7,5
21863,211,12,5
21864,12,60,3
21865,228,4,5
21866,23,2,3
21867,26,57,3
21868,242,46,1
21869,133,42,1
21870,108,44,1
21871,237,51,1
21872,145,47,1
21873,112,29,1
21874,253,28,1
21875,238,56,1
21876,215,56,1
